Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Prob_Estresse,Log_Odds_Estresse,Score_Robustez
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-12-01,5016751.0,223956.0,528297.0,0.1268999999999999,0.1115,185.03,1.083587763199989,30.41333333333333,0.0161932674400896,0,4523967.0,34396.0,450731.0,0.1358,0.1084,180.33,1.6286339977999995,29.036666666666665,0.01502814350120748,-4.182688392194339,4.182688392194339
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-03-01,4763971.0,99020.0,575914.0,0.1366,0.12,186.65,1.415491577599992,29.896666666666665,0.0215569922787124,0,4693550.0,25734.0,499104.0,0.1323,0.1153999999999999,182.74,2.094210609200031,30.19,0.013560952139772917,-4.286907040556413,4.286907040556413
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-06-01,5343078.0,100444.0,575914.0,0.1259,0.104,189.49,1.053515670799987,29.07333333333333,0.0189419349293469,0,4789656.0,48316.0,499104.0,0.1317,0.1139,184.28,0.760729877599986,32.02333333333333,0.012198877698362025,-4.394137428799784,4.394137428799784
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-09-01,4883573.0,20876.0,607628.0,0.1381,0.1094999999999999,190.99,0.8015076655999875,28.473333333333333,0.018909889406283,0,4885851.0,49128.0,528297.0,0.1281,0.1099,184.44,0.6111867176000096,31.51333333333333,0.011756932493080201,-4.431485621314983,4.431485621314983
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-12-01,5170130.0,94569.0,607628.0,0.1306,0.1096,191.11,1.47713535680003,27.96,0.0247378727145119,0,5016751.0,223956.0,528297.0,0.1268999999999999,0.1115,185.03,1.083587763199989,30.41333333333333,0.011639912874457503,-4.441607134839741,4.441607134839741
INDUSVAL - PRUDENCIAL,2017-03-01,2031190.0,1109.0,169785.0,0.1086999999999999,0.0617999999999999,164.34,0.9630321349999972,41.17333333333333,0.0712629811656144,0,2317067.0,57181.0,104568.0,0.153,0.1051,163.26,2.6208101489999747,35.07,0.053968167738863156,-2.863881831484571,2.863881831484571
INDUSVAL - PRUDENCIAL,2017-06-01,1774078.0,3566.0,169785.0,0.0919,0.0516,165.65,0.2193980018000196,36.63666666666666,0.0517253773703898,0,2408154.0,14463.0,104568.0,0.136,0.095,163.72,1.7496396530000125,38.303333333333335,0.05021400322790031,-2.939942756206202,2.939942756206202
INDUSVAL - PRUDENCIAL,2017-09-01,1602431.0,3501.0,160360.0,0.0572,0.0313,166.12,0.5911447296000016,36.16333333333333,0.1709190665426947,0,2332455.0,1428.0,188517.0,0.1225,0.0876,162.92,1.043057830399996,39.71333333333333,0.05426524043347658,-2.8580782662190476,2.8580782662190476
INDUSVAL - PRUDENCIAL,2017-12-01,1534930.0,9397.0,160360.0,-0.0002,-0.0001,167.13,1.144261174399985,33.526666666666664,0.1738550369724346,0,2314532.0,7556.0,188517.0,0.1123,0.0721,162.73,0.7417894039999817,40.38,0.05395952832422466,-2.864051060050947,2.864051060050947
INDUSVAL - PRUDENCIAL,2018-03-01,1342340.0,1486.0,165076.0,-0.0686,-0.0378,167.98,0.7014778351999817,33.15,0.1747441569206858,0,2031190.0,1109.0,169785.0,0.1086999999999999,0.0617999999999999,164.34,0.9630321349999972,41.17333333333333,0.05594150576944169,-2.825881523567172,2.825881523567172
INDUSVAL - PRUDENCIAL,2018-06-01,1144930.0,6232.0,165076.0,-0.1247,-0.0665,167.89,1.8887030879999989,30.82333333333333,0.2176292998621659,0,1774078.0,3566.0,169785.0,0.0919,0.0516,165.65,0.2193980018000196,36.63666666666666,0.05768313672851515,-2.7933767179610705,2.7933767179610705
INDUSVAL - PRUDENCIAL,2018-09-01,1084367.0,6017.0,193829.0,-0.1677,-0.085,169.35,0.7208535743999933,28.546666666666667,0.092404954046488,0,1602431.0,3501.0,160360.0,0.0572,0.0313,166.12,0.5911447296000016,36.16333333333333,0.06046810113768454,-2.7432657993365934,2.7432657993365934
INDUSVAL - PRUDENCIAL,2018-12-01,900572.0,3945.0,193829.0,-0.1042,-0.0489,169.09,0.3894135824999978,28.71666666666667,0.1503570094389481,0,1534930.0,9397.0,160360.0,-0.0002,-0.0001,167.13,1.144261174399985,33.526666666666664,0.06027904721352993,-2.7465984049411176,2.7465984049411176
INDUSVAL - PRUDENCIAL,2019-03-01,842609.0,8705.0,249272.0,-0.1375,-0.0718,169.51,1.507011320000018,30.386666666666667,0.1657010894771378,0,1342340.0,1486.0,165076.0,-0.0686,-0.0378,167.98,0.7014778351999817,33.15,0.062310431306204894,-2.7112900956427692,2.7112900956427692
INDUSVAL - PRUDENCIAL,2019-06-01,837799.0,5099.0,249272.0,0.0942,0.0458999999999999,170.58,0.710811074100004,30.69666666666667,0.0802894775257992,0,1144930.0,6232.0,165076.0,-0.1247,-0.0665,167.89,1.8887030879999989,30.82333333333333,0.06850987901417918,-2.6098076305478073,2.6098076305478073
INDUSVAL - PRUDENCIAL,2019-09-01,857278.0,4384.0,186172.0,0.0197,0.0098,170.5,0.2600889164000142,30.59,0.0613762133839395,0,1084367.0,6017.0,193829.0,-0.1677,-0.085,169.35,0.7208535743999933,28.546666666666667,0.066491458776047,-2.6418766127697344,2.6418766127697344
INDUSVAL - PRUDENCIAL,2019-12-01,1203579.0,120444.0,186172.0,0.0867,0.0527,171.91,1.767530865000011,29.096666666666664,0.0685039001563206,0,900572.0,3945.0,193829.0,-0.1042,-0.0489,169.09,0.3894135824999978,28.71666666666667,0.07164064514552525,-2.5617563112386477,2.5617563112386477
INDUSVAL - PRUDENCIAL,2020-03-01,1377176.0,8058.0,144798.0,0.0684999999999999,0.0361,168.09,0.5308473674999981,28.24,0.0774744155590962,0,842609.0,8705.0,249272.0,-0.1375,-0.0718,169.51,1.507011320000018,30.386666666666667,0.07508462222185103,-2.5110864761728062,2.5110864761728062
INDUSVAL - PRUDENCIAL,2020-06-01,1418454.0,3177.0,144798.0,0.1082,0.0507,153.27,-0.4306129372000034,24.44333333333333,0.0414387916021921,0,837799.0,5099.0,249272.0,0.0942,0.0458999999999999,170.58,0.710811074100004,30.69666666666667,0.07121233735684078,-2.5682140663976876,2.5682140663976876
INDUSVAL - PRUDENCIAL,2020-09-01,1440838.0,6470.0,109038.0,0.0791999999999999,0.0431,165.34,1.2447095295999857,21.71666666666667,0.0431359732260058,0,857278.0,4384.0,186172.0,0.0197,0.0098,170.5,0.2600889164000142,30.59,0.06875802202438437,-2.6059257417789987,2.6059257417789987
ING - PRUDENCIAL,2017-03-01,2457000.0,13868.0,280428.0,0.2302,0.0926,164.34,0.9630321349999972,41.17333333333333,0.096607188586994,0,2628838.0,30963.0,248278.0,0.2263,0.1018,163.26,2.6208101489999747,35.07,0.04741771298570272,-3.000180643363399,3.000180643363399
ING - PRUDENCIAL,2017-06-01,2023858.0,18002.0,280428.0,0.2811,0.1477,165.65,0.2193980018000196,36.63666666666666,0.115862448361826,0,2787370.0,42257.0,248278.0,0.2191,0.0977,163.72,1.7496396530000125,38.303333333333335,0.04370603051722819,-3.085579274660079,3.085579274660079
ING - PRUDENCIAL,2017-09-01,2421796.0,57216.0,287576.0,0.2046,0.1175,166.12,0.5911447296000016,36.16333333333333,0.1471755875993053,0,2336841.0,54886.0,246614.0,0.2263,0.105,162.92,1.043057830399996,39.71333333333333,0.053133548444800734,-2.880349534500296,2.880349534500296
ING - PRUDENCIAL,2017-12-01,2715871.0,21521.0,287576.0,0.2144,0.1159999999999999,167.13,1.144261174399985,33.526666666666664,0.1479136282006021,0,2312022.0,4201.0,246614.0,0.2261,0.0866,162.73,0.7417894039999817,40.38,0.05145036031167387,-2.9143166576507955,2.9143166576507955
ING - PRUDENCIAL,2018-03-01,2433519.0,8813.0,286798.0,0.2496,0.1245,167.98,0.7014778351999817,33.15,0.0298408110647328,0,2457000.0,13868.0,280428.0,0.2302,0.0926,164.34,0.9630321349999972,41.17333333333333,0.04758991898269802,-2.996374746788392,2.996374746788392
ING - PRUDENCIAL,2018-06-01,3209615.0,45528.0,286798.0,0.1712999999999999,0.0591,167.89,1.8887030879999989,30.82333333333333,0.0266670755262027,0,2023858.0,18002.0,280428.0,0.2811,0.1477,165.65,0.2193980018000196,36.63666666666666,0.055046172293048354,-2.8429637375467007,2.8429637375467007
ING - PRUDENCIAL,2018-09-01,3195591.0,38865.0,285909.0,0.1934,0.0626999999999999,169.35,0.7208535743999933,28.546666666666667,0.0216847752561381,0,2421796.0,57216.0,287576.0,0.2046,0.1175,166.12,0.5911447296000016,36.16333333333333,0.04837198236210284,-2.9792534514705777,2.9792534514705777
ING - PRUDENCIAL,2018-12-01,3155438.0,41242.0,285909.0,0.1827,0.0904,169.09,0.3894135824999978,28.71666666666667,0.0222260953756605,0,2715871.0,21521.0,287576.0,0.2144,0.1159999999999999,167.13,1.144261174399985,33.526666666666664,0.04117570363964129,-3.14785947780835,3.14785947780835
ING - PRUDENCIAL,2019-03-01,3620583.0,68599.0,312265.0,0.1611,0.0741,169.51,1.507011320000018,30.386666666666667,0.0222299177755425,0,2433519.0,8813.0,286798.0,0.2496,0.1245,167.98,0.7014778351999817,33.15,0.043314428132958716,-3.0949889887907736,3.0949889887907736
ING - PRUDENCIAL,2019-06-01,3373303.0,91112.0,312265.0,0.1639,0.0833,170.58,0.710811074100004,30.69666666666667,0.0186228997228953,0,3209615.0,45528.0,286798.0,0.1712999999999999,0.0591,167.89,1.8887030879999989,30.82333333333333,0.031881108440241966,-3.413341279237712,3.413341279237712
ING - PRUDENCIAL,2019-09-01,4218236.0,7753.0,352515.0,0.1382,0.0667,170.5,0.2600889164000142,30.59,0.0204415389887186,0,3195591.0,38865.0,285909.0,0.1934,0.0626999999999999,169.35,0.7208535743999933,28.546666666666667,0.029306348497062797,-3.5002067558694745,3.5002067558694745
ING - PRUDENCIAL,2019-12-01,3397061.0,51204.0,352515.0,0.1885,0.0663,171.91,1.767530865000011,29.096666666666664,0.0206399558993635,0,3155438.0,41242.0,285909.0,0.1827,0.0904,169.09,0.3894135824999978,28.71666666666667,0.031562146243997447,-3.423725814508785,3.423725814508785
ING - PRUDENCIAL,2020-03-01,5585881.0,53557.0,362604.0,0.1329,0.0212,168.09,0.5308473674999981,28.24,0.0550200537904657,0,3620583.0,68599.0,312265.0,0.1611,0.0741,169.51,1.507011320000018,30.386666666666667,0.02693838391749445,-3.586895225196979,3.586895225196979
ING - PRUDENCIAL,2020-06-01,4659084.0,2592.0,362604.0,0.1458,0.0203,153.27,-0.4306129372000034,24.44333333333333,0.0516078940827614,0,3373303.0,91112.0,312265.0,0.1639,0.0833,170.58,0.710811074100004,30.69666666666667,0.028758576309710557,-3.519639042384964,3.519639042384964
ING - PRUDENCIAL,2020-09-01,4383039.0,4192030.0,355497.0,0.0904,0.0187,165.34,1.2447095295999857,21.71666666666667,0.0538501607677682,0,4218236.0,7753.0,352515.0,0.1382,0.0667,170.5,0.2600889164000142,30.59,0.020382903519844706,-3.872465290812644,3.872465290812644
ING - PRUDENCIAL,2020-12-01,3273115.0,1124.0,355497.0,0.1803,0.026,171.47,3.131382328999988,20.72,0.0550416136716525,0,3397061.0,51204.0,352515.0,0.1885,0.0663,171.91,1.767530865000011,29.096666666666664,0.026529969078729353,-3.602592036935094,3.602592036935094
ING - PRUDENCIAL,2021-03-01,3071420.0,9616.0,413462.0,0.1967,0.0409999999999999,173.12,2.052492994999988,22.403333333333336,0.065033761582017,0,5585881.0,53557.0,362604.0,0.1329,0.0212,168.09,0.5308473674999981,28.24,0.012281086303991542,-4.387337777019909,4.387337777019909
ING - PRUDENCIAL,2021-06-01,1758343.0,2046.0,413462.0,0.3102,0.089,172.06,1.6786286369000036,21.46333333333333,0.1185630125964796,0,4659084.0,2592.0,362604.0,0.1458,0.0203,153.27,-0.4306129372000034,24.44333333333333,0.027534939596232304,-3.564378418341253,3.564378418341253
ING - PRUDENCIAL,2021-09-01,1341657.0,1359.0,403880.0,0.4238,0.1817,172.27,3.0196768831999954,21.08666666666667,0.3777248567452198,1,4383039.0,4192030.0,355497.0,0.0904,0.0187,165.34,1.2447095295999857,21.71666666666667,0.07194986724059747,-2.5571161656351222,2.5571161656351222
ING - PRUDENCIAL,2021-12-01,977602.0,42722.0,403880.0,0.5496,0.2922,174.3,2.958021687500012,22.62,0.1256723760361774,0,3273115.0,1124.0,355497.0,0.1803,0.026,171.47,3.131382328999988,20.72,0.026468822820078376,-3.604962307247174,3.604962307247174
INTER - PRUDENCIAL,2018-12-01,2515667.0,29475.0,508676.0,0.2987,0.1542,169.09,0.3894135824999978,28.71666666666667,0.0284311084902969,0,1785106.0,48320.0,345292.0,0.1717,0.1056,167.13,1.144261174399985,33.526666666666664,0.06163712860696709,-2.7228723047063843,2.7228723047063843
INTER - PRUDENCIAL,2019-03-01,2782764.0,62179.0,635930.0,0.2567,0.14,169.51,1.507011320000018,30.386666666666667,0.0306853167586745,0,1958721.0,40974.0,457097.0,0.154,0.0975999999999999,167.98,0.7014778351999817,33.15,0.05851594760973281,-2.7781580837470483,2.7781580837470483
INTER - PRUDENCIAL,2019-06-01,3108867.0,64814.0,635930.0,0.2359,0.1214,170.58,0.710811074100004,30.69666666666667,0.0307076695554171,0,2207108.0,28687.0,457097.0,0.3397,0.1973,167.89,1.8887030879999989,30.82333333333333,0.05432854021282387,-2.856845523437751,2.856845523437751
INTER - PRUDENCIAL,2019-09-01,3638002.0,153403.0,720179.0,0.4341,0.2069,170.5,0.2600889164000142,30.59,0.0315693224945778,0,2335245.0,31437.0,508676.0,0.3115,0.1780999999999999,169.35,0.7208535743999933,28.546666666666667,0.04894528475937145,-2.966868558780514,2.966868558780514
INTER - PRUDENCIAL,2019-12-01,4229944.0,193103.0,720179.0,0.3849,0.1931,171.91,1.767530865000011,29.096666666666664,0.0346306857230508,0,2515667.0,29475.0,508676.0,0.2987,0.1542,169.09,0.3894135824999978,28.71666666666667,0.0445665428870183,-3.0651817013742044,3.0651817013742044
INTER - PRUDENCIAL,2020-03-01,5143967.0,156343.0,862331.0,0.2919,0.181,168.09,0.5308473674999981,28.24,0.0346450683103441,0,2782764.0,62179.0,635930.0,0.2567,0.14,169.51,1.507011320000018,30.386666666666667,0.043959380946201915,-3.079534353573627,3.079534353573627
INTER - PRUDENCIAL,2020-06-01,5749633.0,69819.0,862331.0,0.2726,0.15,153.27,-0.4306129372000034,24.44333333333333,0.0363012370933766,0,3108867.0,64814.0,635930.0,0.2359,0.1214,170.58,0.710811074100004,30.69666666666667,0.0365394792521596,-3.2721382128829264,3.2721382128829264
INTER - PRUDENCIAL,2020-09-01,6800650.0,36471.0,1102047.0,0.3621999999999999,0.1751,165.34,1.2447095295999857,21.71666666666667,0.0303900899652207,0,3638002.0,153403.0,720179.0,0.4341,0.2069,170.5,0.2600889164000142,30.59,0.030625217665473863,-3.4548275332081846,3.4548275332081846
INTER - PRUDENCIAL,2020-12-01,8064315.0,64088.0,1102047.0,0.3182999999999999,0.1489,171.47,3.131382328999988,20.72,0.0230869841020907,0,4229944.0,193103.0,720179.0,0.3849,0.1931,171.91,1.767530865000011,29.096666666666664,0.024572482105004543,-3.681248651683015,3.681248651683015
INTER - PRUDENCIAL,2021-03-01,9477754.0,48792.0,1140877.0,0.2414,0.1225,173.12,2.052492994999988,22.403333333333336,0.0255779909347192,0,5143967.0,156343.0,862331.0,0.2919,0.181,168.09,0.5308473674999981,28.24,0.021449174740153572,-3.82038655662113,3.82038655662113
INTER - PRUDENCIAL,2021-06-01,11657733.0,6216.0,1140877.0,0.1963,0.1251,172.06,1.6786286369000036,21.46333333333333,0.0263086301603594,0,5749633.0,69819.0,862331.0,0.2726,0.15,153.27,-0.4306129372000034,24.44333333333333,0.025600878856530857,-3.639194313882015,3.639194313882015
INTER - PRUDENCIAL,2021-09-01,14128834.0,5009.0,1431287.0,0.4974,0.226,172.27,3.0196768831999954,21.08666666666667,0.026513177579169,0,6800650.0,36471.0,1102047.0,0.3621999999999999,0.1751,165.34,1.2447095295999857,21.71666666666667,0.01234656965645946,-4.3819535934264655,4.3819535934264655
INTER - PRUDENCIAL,2021-12-01,16198394.0,15811.0,1431287.0,0.4431,0.2089,174.3,2.958021687500012,22.62,0.026658961592548,0,8064315.0,64088.0,1102047.0,0.3182999999999999,0.1489,171.47,3.131382328999988,20.72,0.00631438019287172,-5.058591276282395,5.058591276282395
INTER - PRUDENCIAL,2022-03-01,17444892.0,46044.0,1937597.0,0.3568,0.1776,175.72,3.2006523548000043,24.72,0.0317693183831186,0,9477754.0,48792.0,1140877.0,0.2414,0.1225,173.12,2.052492994999988,22.403333333333336,0.0034846525704025477,-5.655896194580405,5.655896194580405
INTER - PRUDENCIAL,2022-06-01,19141329.0,44026.0,1937597.0,0.3289,0.1718,177.81,2.215266379399994,25.546666666666667,0.0385367039502376,0,11657733.0,6216.0,1140877.0,0.1963,0.1251,172.06,1.6786286369000036,21.46333333333333,0.0015587258403775295,-6.4623266186297865,6.4623266186297865
INTER - PRUDENCIAL,2022-09-01,20914329.0,76821.0,2506066.0,0.2979,0.1616,179.54,-1.3245430992000151,27.44,0.0443257603862312,0,14128834.0,5009.0,1431287.0,0.4974,0.226,172.27,3.0196768831999954,21.08666666666667,0.0006164132187295728,-7.3909764065176295,7.3909764065176295
INTER - PRUDENCIAL,2022-12-01,21563629.0,15119.0,2506066.0,0.2409,0.1232,180.33,1.6286339977999995,29.036666666666665,0.0465300527993775,0,16198394.0,15811.0,1431287.0,0.4431,0.2089,174.3,2.958021687500012,22.62,0.0002590752413055437,-8.258132922775438,8.258132922775438
INTER - PRUDENCIAL,2023-03-01,21964715.0,42704.0,3163982.0,0.23,0.1171,182.74,2.094210609200031,30.19,0.056321661376418,0,17444892.0,46044.0,1937597.0,0.3568,0.1776,175.72,3.2006523548000043,24.72,0.00019823448568109876,-8.525861702812248,8.525861702812248
INTER - PRUDENCIAL,2023-06-01,22597089.0,35862.0,3163982.0,0.2282,0.1253999999999999,184.28,0.760729877599986,32.02333333333333,0.0642517632892801,0,19141329.0,44026.0,1937597.0,0.3289,0.1718,177.81,2.215266379399994,25.546666666666667,9.386214599924792e-05,-9.27358951757631,9.27358951757631
INTER - PRUDENCIAL,2023-09-01,20745143.0,166995.0,4035634.0,0.2373999999999999,0.1285,184.44,0.6111867176000096,31.51333333333333,0.0789245274688596,0,20914329.0,76821.0,2506066.0,0.2979,0.1616,179.54,-1.3245430992000151,27.44,5.459120005285254e-05,-9.815583266805863,9.815583266805863
INTER - PRUDENCIAL,2023-12-01,22367940.0,85425.0,4035634.0,0.2294999999999999,0.1241,185.03,1.083587763199989,30.41333333333333,0.0780799283634615,0,21563629.0,15119.0,2506066.0,0.2409,0.1232,180.33,1.6286339977999995,29.036666666666665,4.210329600232614e-05,-10.075342426416585,10.075342426416585
INTER - PRUDENCIAL,2024-03-01,23115891.0,85249.0,4995479.0,0.2028,0.1171,186.65,1.415491577599992,29.896666666666665,0.0809825936965537,0,21964715.0,42704.0,3163982.0,0.23,0.1171,182.74,2.094210609200031,30.19,4.566250625739868e-05,-9.994187365358234,9.994187365358234
INTER - PRUDENCIAL,2024-06-01,24972743.0,172949.0,4995479.0,0.1929,0.1076999999999999,189.49,1.053515670799987,29.07333333333333,0.0774418942508546,0,22597089.0,35862.0,3163982.0,0.2282,0.1253999999999999,184.28,0.760729877599986,32.02333333333333,3.344870132220337e-05,-10.305464147431316,10.305464147431316
INTER - PRUDENCIAL,2024-09-01,25007292.0,152289.0,5939055.0,0.17,0.1009,190.99,0.8015076655999875,28.473333333333333,0.0763809901117768,0,20745143.0,166995.0,4035634.0,0.2373999999999999,0.1285,184.44,0.6111867176000096,31.51333333333333,0.00010733643195365529,-9.139435090278337,9.139435090278337
INTER - PRUDENCIAL,2024-12-01,27053372.0,127866.0,5939055.0,0.1519,0.0883999999999999,191.11,1.47713535680003,27.96,0.0724276371560702,0,22367940.0,85425.0,4035634.0,0.2294999999999999,0.1241,185.03,1.083587763199989,30.41333333333333,5.4212012699229935e-05,-9.822553824177042,9.822553824177042
INTER - PRUDENCIAL,2025-03-01,30173849.0,177270.0,5547874.0,0.1483,0.0717,193.61,2.040339737600028,29.313333333333333,0.0416660431779621,0,23115891.0,85249.0,4995479.0,0.2028,0.1171,186.65,1.415491577599992,29.896666666666665,6.043804649262724e-05,-9.71383130274152,9.71383130274152
INTER - PRUDENCIAL,2025-06-01,31463151.0,74512.0,5547874.0,0.1435,0.0555,194.33,0.9327766831999762,31.666666666666668,0.0411348936298088,0,24972743.0,172949.0,4995479.0,0.1929,0.1076999999999999,189.49,1.053515670799987,29.07333333333333,2.6495478446427296e-05,-10.538509968463806,10.538509968463806
INTER - PRUDENCIAL,2025-09-01,33725395.0,133336.0,5996395.0,0.1334,0.0501999999999999,,0.6304326271999727,31.94666666666667,0.0406373745046473,0,25007292.0,152289.0,5939055.0,0.17,0.1009,190.99,0.8015076655999875,28.473333333333333,3.830541481184977e-05,-10.169880986822777,10.169880986822777
ITAU - PRUDENCIAL,2017-03-01,642687000.0,3893861.0,54417146.0,0.1536,0.0849,164.34,0.9630321349999972,41.17333333333333,0.0726896546681125,0,637179005.0,3040454.0,37363592.0,0.1427999999999999,0.0828,163.26,2.6208101489999747,35.07,1.2011492861235775e-103,-236.98298574159526,236.98298574159526
ITAU - PRUDENCIAL,2017-06-01,642616355.0,4359664.0,54417146.0,0.1571,0.086,165.65,0.2193980018000196,36.63666666666666,0.0722723864046318,0,694011103.0,1231214.0,43447870.0,0.1476,0.0859,163.72,1.7496396530000125,38.303333333333335,1.7927133004629163e-112,-257.3058001329468,257.3058001329468
ITAU - PRUDENCIAL,2017-09-01,637757646.0,3314777.0,63012661.0,0.1671,0.0901,166.12,0.5911447296000016,36.16333333333333,0.0730150829683766,0,673404102.0,2401449.0,37826292.0,0.1568,0.0889,162.92,1.043057830399996,39.71333333333333,6.847355797883675e-110,-251.3604976666013,251.3604976666013
ITAU - PRUDENCIAL,2017-12-01,660516354.0,4372429.0,63276519.0,0.1617,0.0886999999999999,167.13,1.144261174399985,33.526666666666664,0.0700210054533727,0,669284246.0,3717331.0,37826292.0,0.1578,0.0875,162.73,0.7417894039999817,40.38,5.193969480860756e-109,-249.33427689907273,249.33427689907273
ITAU - PRUDENCIAL,2018-03-01,665358348.0,2818727.0,70467973.0,0.1452,0.08,167.98,0.7014778351999817,33.15,0.068172771728133,0,642687000.0,3893861.0,54417146.0,0.1536,0.0849,164.34,0.9630321349999972,41.17333333333333,4.3863125550847076e-101,-231.0826054830527,231.0826054830527
ITAU - PRUDENCIAL,2018-06-01,685245315.0,5607367.0,70467973.0,0.1415,0.085,167.89,1.8887030879999989,30.82333333333333,0.0635632568851109,0,642616355.0,4359664.0,54417146.0,0.1571,0.086,165.65,0.2193980018000196,36.63666666666666,4.8327731925720635e-101,-230.98567392964807,230.98567392964807
ITAU - PRUDENCIAL,2018-09-01,713435244.0,6101698.0,72833293.0,0.1394,0.084,169.35,0.7208535743999933,28.546666666666667,0.0625451093984231,0,637757646.0,3314777.0,63012661.0,0.1671,0.0901,166.12,0.5911447296000016,36.16333333333333,1.2918012499791612e-98,-225.39730155127478,225.39730155127478
ITAU - PRUDENCIAL,2018-12-01,714968649.0,10785315.0,72833293.0,0.1508,0.0899,169.09,0.3894135824999978,28.71666666666667,0.0606538304582494,0,660516354.0,4372429.0,63276519.0,0.1617,0.0886999999999999,167.13,1.144261174399985,33.526666666666664,2.3001185509936135e-102,-234.03071881997562,234.03071881997562
ITAU - PRUDENCIAL,2019-03-01,705895736.0,11031182.0,81341095.0,0.1325,0.0821,169.51,1.507011320000018,30.386666666666667,0.0596061972306399,0,665358348.0,2818727.0,70467973.0,0.1452,0.08,167.98,0.7014778351999817,33.15,5.698544806640404e-102,-233.12346864032662,233.12346864032662
ITAU - PRUDENCIAL,2019-06-01,724300393.0,9836048.0,81341095.0,0.1364,0.0855,170.58,0.710811074100004,30.69666666666667,0.0577373531443587,0,685245315.0,5607367.0,70467973.0,0.1415,0.085,167.89,1.8887030879999989,30.82333333333333,4.984313342525748e-105,-240.1651391152777,240.1651391152777
ITAU - PRUDENCIAL,2019-09-01,759357599.0,12296299.0,81567796.0,0.1276,0.0822,170.5,0.2600889164000142,30.59,0.0587321322348166,0,713435244.0,6101698.0,72833293.0,0.1394,0.084,169.35,0.7208535743999933,28.546666666666667,2.187122325608199e-109,-250.1991884632578,250.1991884632578
ITAU - PRUDENCIAL,2019-12-01,784730173.0,8447621.0,81567796.0,0.1316,0.0832,171.91,1.767530865000011,29.096666666666664,0.0599673643386129,0,714968649.0,10785315.0,72833293.0,0.1508,0.0899,169.09,0.3894135824999978,28.71666666666667,4.786469338128951e-109,-249.41598208697363,249.41598208697363
ITAU - PRUDENCIAL,2020-03-01,917107438.0,9494013.0,92475874.0,0.1032,0.0717,168.09,0.5308473674999981,28.24,0.0600895088074931,0,705895736.0,11031182.0,81341095.0,0.1325,0.0821,169.51,1.507011320000018,30.386666666666667,9.855356053078491e-106,-241.78600478833582,241.78600478833582
ITAU - PRUDENCIAL,2020-06-01,922908591.0,7571473.0,92475874.0,0.1039,0.0681,153.27,-0.4306129372000034,24.44333333333333,0.0590013045363707,0,724300393.0,9836048.0,81341095.0,0.1364,0.0855,170.58,0.710811074100004,30.69666666666667,4.395594730432072e-109,-249.50117229468896,249.50117229468896
ITAU - PRUDENCIAL,2020-09-01,947971134.0,8821520.0,92792430.0,0.1066,0.0691,165.34,1.2447095295999857,21.71666666666667,0.0632907632648742,0,759357599.0,12296299.0,81567796.0,0.1276,0.0822,170.5,0.2600889164000142,30.59,9.018693115857762e-115,-262.5979862582151,262.5979862582151
ITAU - PRUDENCIAL,2020-12-01,921693221.0,10461477.0,92792430.0,0.1149,0.072,171.47,3.131382328999988,20.72,0.061478602379383,0,784730173.0,8447621.0,81567796.0,0.1316,0.0832,171.91,1.767530865000011,29.096666666666664,1.1758573276561332e-119,-273.84562854429515,273.84562854429515
ITAU - PRUDENCIAL,2021-03-01,963236280.0,5223644.0,82026127.0,0.1128,0.0727,173.12,2.052492994999988,22.403333333333336,0.0581309355017072,0,917107438.0,9494013.0,92475874.0,0.1032,0.0717,168.09,0.5308473674999981,28.24,4.0432543139871374e-140,-320.9648631282889,320.9648631282889
ITAU - PRUDENCIAL,2021-06-01,941020567.0,4587240.0,82026127.0,0.1192,0.0751999999999999,172.06,1.6786286369000036,21.46333333333333,0.0550053330732074,0,922908591.0,7571473.0,92475874.0,0.1039,0.0681,153.27,-0.4306129372000034,24.44333333333333,3.671884790434224e-141,-323.3637930151485,323.3637930151485
ITAU - PRUDENCIAL,2021-09-01,986308670.0,2871039.0,86511960.0,0.1128,0.0718,172.27,3.0196768831999954,21.08666666666667,0.0467575173923672,0,947971134.0,8821520.0,92792430.0,0.1066,0.0691,165.34,1.2447095295999857,21.71666666666667,1.977201356236864e-145,-333.19315609584805,333.19315609584805
ITAU - PRUDENCIAL,2021-12-01,1044362217.0,3675351.0,86511960.0,0.1133,0.0742999999999999,174.3,2.958021687500012,22.62,0.0448093999117211,0,921693221.0,10461477.0,92792430.0,0.1149,0.072,171.47,3.131382328999988,20.72,9.188675769860914e-141,-322.4465262809587,322.4465262809587
ITAU - PRUDENCIAL,2022-03-01,1045151791.0,2835866.0,93398968.0,0.1108,0.0721,175.72,3.2006523548000043,24.72,0.0467329917536067,0,963236280.0,5223644.0,82026127.0,0.1128,0.0727,173.12,2.052492994999988,22.403333333333336,8.41161620151041e-151,-345.56073541051893,345.56073541051893
