Data;CNPJ;NOME_INSTITUICAO;NOME_CONGL;A;AA;B;C;D;E;F;G;H;S1;S2;S3;Bad_Debt;Total_Portfolio;NPL
01/06/2020;208;BRB - BCO DE BRASILIA S.A.;BRB - PRUDENCIAL;7372809567,96;14449819276,3;1778793200,38;1664683436,88;430409133,82;201162166,14;96327393,16;124264076,42;477432250,52;0,0;0,0;0,0;899185886,24;26595700501,579998;0,03380944548486629
01/06/2020;360305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;208941211558,92;776808101967,9;192663875255,9;138828409116,58;50737476061,08;13453109255,18;19147703949,28;12683253507,94;26897134884,58;0,0;0,0;0,0;72181201596,98001;1440160275557,36;0,050120255934045246
01/06/2020;416968;BANCO INTER;INTER - PRUDENCIAL;4495627258,76;5326646076,44;682941003,1;283120050,54;119245112,96;108569506,02;67131051,9;42318493,7;192854807,36;0,0;0,0;0,0;410873858,98;11318453360,78;0,0363012370933766
01/06/2020;556603;BANCO BARI S.A.;BARIGUI - PRUDENCIAL;1014533432,0;71374674,92;195600920,9;115341054,98;22462345,4;6267354,18;5916097,54;6151595,28;7424779,86;0,0;0,0;0,0;25759826,86;1445072255,0600002;0,017825978437964293
01/06/2020;806535;PLANNER CV S.A.;PLANNER - PRUDENCIAL;0,0;397584,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;397584,6;0,0
01/06/2020;1027058;CIELO S.A.;CIELO - PRUDENCIAL;49889891,88;0,0;5721478,66;6991948,58;8238562,92;6486879,44;10894231,6;6354264,36;21763968,6;0,0;0,0;0,0;45499344,0;116341226,03999999;0,3910853061180273
01/06/2020;1181521;BCO COOPERATIVO SICREDI S.A.;SICREDI - PRUDENCIAL;2953733392,1;22028927260,96;27704877,02;582466,56;336058,48;246259,98;224900,5;136069,6;3653132,08;0,0;0,0;0,0;4260362,16;25015544417,280003;0,00017030859248688056
01/06/2020;1522368;BCO BNP PARIBAS BRASIL S A;BNP PARIBAS - PRUDENCIAL;15895245113,46;18478987080,94;2640226984,68;490680254,62;216924673,24;146325315,64;184420541,94;349321863,5;654969892,14;0,0;0,0;0,0;1335037613,2199998;39057101720,159996;0,03418168666956917
01/06/2020;2038232;BANCOOB;BANCOOB - PRUDENCIAL;12138068870,32;1691084190,34;3467425919,16;1860809949,62;563453225,82;173570773,46;30673557,82;20039192,72;45070262,54;0,0;0,0;0,0;269353786,54;19990195941,8;0,013474294465357117
01/06/2020;2332886;XP INVESTIMENTOS CCTVM S/A;XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;731513611,98;0,0;27303587,46;0,0;867,76;966,14;0,0;0,0;0,0;0,0;0,0;0,0;966,14;758819033,34;1,2732152958096752e-06
01/06/2020;2658435;BCO CATERPILLAR S.A.;BCO CATERPILLAR S.A. - PRUDENCIAL;2440628479,0;428475467,16;823136768,16;238577175,28;82177529,58;44743718,42;15649470,62;44152876,52;41222806,08;0,0;0,0;0,0;145768871,64;4158764290,8199997;0,03505100588695739
01/06/2020;2732968;FORTBRASIL ADMINISTRADORA DE CARTOE;FORTBRASIL IP;467077247,98;0,0;17104027,44;13663616,16;24969926,98;28499374,4;27946380,88;23502372,64;117071836,58;0,0;0,0;0,0;197019964,5;719834783,0600001;0,2737016453448845
01/06/2020;2801938;BCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL;0,0;3612846001,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3612846001,22;0,0
01/06/2020;3634220;BCO HONDA S.A.;HONDA - PRUDENCIAL;3239135751,1;21206342,38;832404955,72;3311684858,62;451006733,0;178385380,06;116772745,82;92277725,48;267705444,52;0,0;0,0;0,0;655141295,88;8510579936,7;0,07697963014892177
01/06/2020;4332281;GOLDMAN SACHS DO BRASIL BM S.A;GOLDMAN SACHS - PRUDENCIAL;0,0;37928658,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;37928658,98;0,0
01/06/2020;4452473;BMW FINANCEIRA S.A. - CFI;BMW - PRUDENCIAL;1591536200,98;46398619,36;1396176727,52;529286219,16;106304103,4;37742661,44;6826290,1;10193904,2;19236235,7;0,0;0,0;0,0;73999091,44;3743700961,8599997;0,01976629335352541
01/06/2020;4814563;SOROCRED CFI S.A.;SOROCRED CFI S.A. - PRUDENCIAL;472569896,38;0,0;17672745,46;46876367,36;37960172,52;34451229,62;30641886,24;25047192,24;22286535,32;0,0;0,0;0,0;112426843,41999999;687506025,1400001;0,16352852092766165
01/06/2020;4862600;PORTOSEG S.A. CFI;PORTO SEGURO - PRUDENCIAL;12427336072,4;338231737,72;243782232,58;757974000,44;363919362,46;266876722,74;182325355,68;131601219,98;560245860,8;0,0;0,0;0,0;1141049159,1999998;15272292564,8;0,0747136786673352
01/06/2020;5351887;ZEMA CFI S/A;ESTRELA MINEIRA - PRUDENCIAL;620969208,88;0,0;59781442,26;39884530,9;38748420,66;41122487,58;36033819,72;28927908,22;142455611,36;0,0;0,0;0,0;248539826,88;1007923429,58;0,2465860199157848
01/06/2020;5940203;AGENCIA FOMENTO EST RJ S.A.;AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;154994256,84;0,0;184979834,74;175143027,28;1037771,12;157731,8;9553484,56;22765690,2;17542283,3;0,0;0,0;0,0;50019189,86;566174079,8399999;0,08834595514180967
01/06/2020;7450604;BCO CCB BRASIL S.A.;CCB - PRUDENCIAL;8814870346,52;6723588684,68;5948110114,76;3061836909,42;40051452,18;1490717,16;44804088,46;102457634,98;818112972,04;0,0;0,0;0,0;966865412,64;25555322920,2;0,03783420838230727
01/06/2020;7512441;HS FINANCEIRA;HS FINANCEIRA - PRUDENCIAL;91162232,36;0,0;6942022,58;8832723,32;7149303,7;3599260,58;5351040,98;5612176,32;26583738,02;0,0;0,0;0,0;41146215,9;155232497,86;0,2650618682765039
01/06/2020;7631026;GOLCRED S/A - CFI;GOLCRED - PRUDENCIAL;20407909,24;0,0;1316842,1;1196725,54;1199256,32;1438894,32;798089,68;830537,02;4170496,58;0,0;0,0;0,0;7238017,6;31358750,799999997;0,2308133269135198
01/06/2020;7652226;LECCA CFI S.A.;LECCA - PRUDENCIAL;86920651,92;0,0;1950389,6;1932951,66;1002013,04;642556,46;417813,26;560049,02;2981850,0;0,0;0,0;0,0;4602268,74;96408274,96000001;0,0477372792108301
01/06/2020;7656500;BCO KDB BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL;54750000,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54750000,0;0,0
01/06/2020;7747410;SAX S.A. CFI;SAX S.A. CFI - PRUDENCIAL;237948486,7;0,0;36232101,64;41572990,12;91814280,72;112682082,74;72649788,38;58229385,72;224064547,68;0,0;0,0;0,0;467625804,52;875193663,7;0,5343112318055965
01/06/2020;8561701;PAGSEGURO S.A.;PAGSEGURO;21137458,84;194553564,36;621110,22;1042817,6;1483354,24;1049765,06;1119234,7;827849,84;1642126,68;0,0;0,0;0,0;4638976,279999999;223477281,54000002;0,02075815603283
01/06/2020;9512542;CODEPE CVC S.A.;CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL;54237,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54237,96;0,0
01/06/2020;10371492;BCO YAMAHA MOTOR S.A.;YAMAHA MOTOR - PRUDENCIAL;4064701,98;1409560,12;1776351424,86;625686274,2;64350815,42;45685686,16;32336399,88;21495902,18;89968322,72;0,0;0,0;0,0;189486310,94;2661349087,5199995;0,07119934465890546
01/06/2020;10664513;BCO AGIBANK S.A.;AGIBANK - PRUDENCIAL;2514596911,48;0,0;69105410,18;82473794,0;78847232,86;78554380,34;72703416,62;67121946,92;321373890,98;0,0;0,0;0,0;539753634,86;3284776983,3799996;0,16431972020961966
01/06/2020;11417016;SCANIA BCO S.A.;SCANIA - PRUDENCIAL;2472702808,7;200505718,7;5485282149,98;239640182,38;20343522,64;5060291,26;6369152,06;0,0;12012047,28;0,0;0,0;0,0;23441490,6;8441915872,999999;0,002776797465486897
01/06/2020;11476673;BANCO RANDON S.A.;RANDON - PRUDENCIAL;535734451,08;2600,0;643251503,54;46372512,32;4377167,1;2275534,32;0,0;0,0;2744551,38;0,0;0,0;0,0;5020085,699999999;1234758319,7400002;0,004065642336434765
01/06/2020;11581339;MONEY PLUS SCMEPP LTDA;MONEY PLUS SCMEPP LTDA - PRUDENCIAL;4552436,48;0,0;4408055,72;160781,94;3352339,06;149260,76;81869,42;79893,2;505172,54;0,0;0,0;0,0;816195,9199999999;13289809,120000001;0,06141517253033352
01/06/2020;11760553;GAZINCRED S.A. SCFI;GAZIN - PRUDENCIAL;139521912,8;0,0;4142002,58;2913598,24;3977377,02;2946222,08;2342831,5;2266353,4;10633937,7;0,0;0,0;0,0;18189344,68;168744235,32;0,10779239151788762
01/06/2020;13009717;BCO DO EST. DE SE S.A.;BCO DO EST. DE SE S.A. - PRUDENCIAL;2359801257,06;1688495573,1;875760688,16;509877878,08;103885239,14;58080158,0;29884623,94;138546156,82;147311232,62;0,0;0,0;0,0;373822171,38;5911642806,919999;0,06323490501530547
01/06/2020;13220493;BR PARTNERS BI;BR PARTNERS - PRUDENCIAL;30067343,94;12541910,66;16705452,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;59314707,400000006;0,0
01/06/2020;14388334;PARANA BCO S.A.;PARANÁ BANCO - PRUDENCIAL;8542044838,24;0,0;208420425,9;585398051,94;73149606,98;66588402,6;87474058,12;45701480,26;73994914,24;0,0;0,0;0,0;273758855,21999997;9682771778,28;0,028272777825259155
01/06/2020;15114366;BCO BOCOM BBM S.A.;BOCOM - PRUDENCIAL;2299809377,92;4284144811,42;1038164102,98;408956797,56;150344594,68;83531704,74;0,0;0,0;33525505,94;0,0;0,0;0,0;117057210,67999999;8298476895,24;0,014105866914824324
01/06/2020;16501555;STONE PAGAMENTOS S.A.;STONE PAGAMENTOS - PRUDENCIAL;524463289,68;0,0;26133189,5;229573888,16;34017521,58;6958798,02;7541747,44;154227709,58;31040,02;0,0;0,0;0,0;168759295,06000003;982947183,98;0,17168704261065748
01/06/2020;17184037;BCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL;7185711809,84;830607605,16;451711365,3;237145927,52;292032543,6;280099456,3;230074404,9;325183125,84;513126145,02;0,0;0,0;0,0;1348483132,06;10345692383,48;0,13034247318364672
01/06/2020;17351180;BCO TRIANGULO S.A.;BCO TRIANGULO S.A. - PRUDENCIAL;1789340796,92;818250285,94;365905401,5;429750145,6;86589822,28;62242259,58;47980759,84;47353571,72;226118372,48;0,0;0,0;0,0;383694963,62;3873531415,86;0,09905559615419104
01/06/2020;18236120;NU PAGAMENTOS S.A.;NU PAGAMENTOS - PRUDENCIAL;22666308383,68;0,0;228181014,6;285554120,96;314333138,08;277318449,42;224404827,88;192292305,38;796846822,28;0,0;0,0;0,0;1490862404,96;24985239062,28;0,05966972744362259
01/06/2020;22639377;SINOSSERRA S/A - SCFI;SINOSSERRA FINANCEIRA S/A - PRUDENCIAL;165397060,0;0,0;21608388,62;3174612,72;1106719,14;949029,72;564972,96;713408,04;1729541,74;0,0;0,0;0,0;3956952,46;195243732,94000003;0,02026673225519614
01/06/2020;23862762;WILL FINANCEIRA S.A.CFI;WILL FINANCEIRA;365132225,58;0,0;76469345,52;96675881,3;92096853,42;77034486,42;78439675,4;62559753,54;0,0;0,0;0,0;0,0;218033915,35999998;848408221,18;0,2569917522212948
01/06/2020;28127603;BCO BANESTES S.A.;BANESTES - PRUDENCIAL;2490283018,26;3984497464,52;1351386760,48;687322513,9;207122902,54;118708724,62;112129486,12;98945771,38;368351274,64;0,0;0,0;0,0;698135256,76;9418747916,460001;0,07412187511038
01/06/2020;28195667;BCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL;11318041483,52;4779321034,36;14219787072,78;4163234373,6;1005691069,96;231082461,12;198036125,04;354473852,74;167794900,78;0,0;0,0;0,0;951387339,68;36437462373,9;0,026110142630609606
01/06/2020;30306294;BANCO BTG PACTUAL S.A.;BTG PACTUAL - PRUDENCIAL;28988014825,74;28625696803,98;13501173373,76;2720016686,14;1486065436,86;991271530,9;472131431,94;1983623227,4;707869550,5;0,0;0,0;0,0;4154895740,74;79475862867,22;0,05227871193649784
01/06/2020;30723886;BCO MODAL S.A.;BCO MODAL S.A. - PRUDENCIAL;96688714,32;15712555,8;18842145,22;4504466,78;21149876,82;2289045,66;1612421,86;654104,36;4504872,16;0,0;0,0;0,0;9060444,040000001;165958202,98;0,05459473456152027
01/06/2020;31872495;BCO C6 S.A.;BANCO C6;456870829,66;64497061,7;20175792,92;4909470,96;5371304,7;7238798,6;5983541,68;3041897,82;8835600,88;0,0;0,0;0,0;25099838,98;576924298,92;0,043506295413430845
01/06/2020;31880826;BCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL;84001754,34;0,0;468844405,02;500166707,74;83661857,2;13342417,12;6907607,34;0,0;46406242,42;0,0;0,0;0,0;66656266,88;1203330991,18;0,055393127384375025
01/06/2020;31895683;BCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL;1772113100,84;3159593150,3;284364218,04;172981607,08;33159582,46;57368429,58;3714910,32;3708105,86;35752553,54;0,0;0,0;0,0;100543999,3;5522755658,02;0,018205404244888628
01/06/2020;32402502;QI SCD S.A.;QI SCD - PRUDENCIAL;158443,56;0,0;0,0;3494,58;13237,04;8470,02;0,0;0,0;0,0;0,0;0,0;0,0;8470,02;183645,19999999998;0,04612165196803402
01/06/2020;33172537;BCO J.P. MORGAN S.A.;JP MORGAN CHASE - PRUDENCIAL;114532481,8;6466451070,44;1419297489,6;900366520,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8900647562,24;0,0
01/06/2020;33466988;BCO CAIXA GERAL BRASIL S.A.;CAIXA GERAL - PRUDENCIAL;90829569,56;0,0;219320484,82;45374538,92;35764423,52;104107191,66;72140509,92;36726523,0;7613697,76;0,0;0,0;0,0;220587922,33999997;611876939,1600001;0,36051027293630084
01/06/2020;33479023;BCO CITIBANK S.A.;CITIBANK - PRUDENCIAL;17374918981,32;12723831135,86;5414494229,7;421025186,16;629989966,68;949373,1;176560477,82;1305359,12;549457826,04;0,0;0,0;0,0;728273036,0799999;37292532535,8;0,019528655914716277
01/06/2020;33603457;BCO RODOBENS S.A.;RODOBENS - PRUDENCIAL;1779101149,9;144014208,12;360347994,56;127480685,44;70229322,56;26707872,1;49736170,62;45611179,88;12157238,18;0,0;0,0;0,0;134212460,78;2615385821,3599997;0,05131650545930144
01/06/2020;33644196;BCO FATOR S.A.;FATOR - PRUDENCIAL;9173,58;45516002,06;40041874,48;38025,08;0,0;0,0;0,0;0,0;1724,6;0,0;0,0;0,0;1724,6;85606799,79999998;2,0145595957670645e-05
01/06/2020;33657248;BNDES;BNDES - PRUDENCIAL;189687171906,92;75958586488,86;165165603223,72;89323548227,18;29984880503,44;14285772822,22;6994267327,28;44968779,74;17700926752,54;0,0;0,0;0,0;39025935681,78;589145726031,9001;0,06624156631778211
01/06/2020;33923798;BCO MÁXIMA S.A.;MÁXIMA - PRUDENCIAL;1535186804,94;2873806277,22;1023432325,88;261608541,28;40195020,92;4115464,26;3376201,08;8908924,06;10039449,16;0,0;0,0;0,0;26440038,560000002;5760669008,799999;0,004589751384710733
01/06/2020;33987793;BI CREDIT SUISSE S.A.;CREDIT SUISSE - PRUDENCIAL;9434083850,64;6847263836,72;372593261,0;0,0;0,0;115800864,48;0,0;0,0;224054288,78;0,0;0,0;0,0;339855153,26;16993796101,62;0,019998777861504526
01/06/2020;34111187;HAITONG BI DO BRASIL S.A.;HAITONG - PRUDENCIAL;223894983,02;175468331,66;371046008,28;123173136,42;2992100,34;27450222,26;0,0;0,0;0,0;0,0;0,0;0,0;27450222,26;924024781,98;0,02970723599120326
01/06/2020;34991938;SIMPALA S.A. CFI;SIMPALA CFI - PRUDENCIAL;12278589,0;0,0;9309885,4;673659,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22262133,6;0,0
01/06/2020;36947229;COBUCCIO SCD S.A.;COBUCCIO SCD - PRUDENCIAL;40031248,34;660039126,32;3662050,16;17257515,92;24946779,08;15126554,44;21156050,68;18213913,02;53052199,06;0,0;0,0;0,0;107548717,2;853485437,0200002;0,12601119191384605
01/06/2020;45246410;BANCO GENIAL;GENIAL - PRUDENCIAL;0,0;70846701,8;1132208,7;29933922,78;15335813,82;157386,76;292142,04;0,0;0,0;0,0;0,0;0,0;449528,8;117698175,9;0,0038193353173283967
01/06/2020;48795256;BCO ANDBANK S.A.;ANDBANK - PRUDENCIAL;71900016,24;503079,48;3890525,12;52850,22;0,0;1068649,78;0,0;0,0;0,0;0,0;0,0;0,0;1068649,78;77415120,84;0,013804147928783365
01/06/2020;49336860;ING BANK N.V.;ING - PRUDENCIAL;148432377,72;4051312723,2;4330214680,64;90016233,72;82780367,88;473570927,94;0,0;0,0;0,0;0,0;0,0;0,0;473570927,94;9176327311,1;0,05160789408276145
01/06/2020;58017179;BCO VOLVO BRASIL S.A.;VOLVO - PRUDENCIAL;3154475328,56;1629685472,98;3573574838,9;1599448155,76;341496641,2;94134372,6;12249078,92;5388455,02;68794862,5;0,0;0,0;0,0;180566769,04;10479247206,44;0,017230891254195534
01/06/2020;58160789;BCO SAFRA S.A.;SAFRA - PRUDENCIAL;6364055139,2;84587314490,96;45115047582,8;5987054775,16;2597872885,14;832283304,64;2142826398,42;327019577,78;2210612315,4;0,0;0,0;0,0;5512741596,24;150164086469,5;0,03671145162501754
01/06/2020;58616418;BCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL;1643727450,94;3191354373,86;1532696767,1;74159974,98;128508449,28;13404797,82;30164821,48;80210749,7;22957733,38;0,0;0,0;0,0;146738102,38;6717185118,54;0,021845177673455864
01/06/2020;59109165;BCO VOLKSWAGEN S.A;VOLKSWAGEN - PRUDENCIAL;20224036708,44;4646715925,06;4370008298,24;3190653437,44;842815054,2;280614203,32;297776973,78;197653865,7;1248828830,06;0,0;0,0;0,0;2024873872,86;35299103296,24;0,05736332325120809
01/06/2020;59274605;BCO GM S.A.;GM - PRUDENCIAL;12272353852,08;182664236,04;2124686516,6;2717266793,64;512854825,34;172190414,2;93015478,7;54065433,12;191181325,32;0,0;0,0;0,0;510452651,34;18320278875,04;0,027862711851807737
01/06/2020;59285411;BANCO PAN;PAN - PRUDENCIAL;40812790987,94;594044,2;1528534646,82;1411121399,58;828545153,42;591182913,42;453701289,46;375225683,98;2819444939,5;0,0;0,0;0,0;4239554826,3599997;48821141058,32;0,08683850345274761
01/06/2020;59588111;BCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL;50054712854,7;6490047383,68;20992924842,16;19169462187,32;3735820295,88;1973810317,1;1402918478,16;4276548421,64;4259550870,24;0,0;0,0;0,0;11912828087,14;112355795650,87999;0,10602771328464795
01/06/2020;60518222;BCO SUMITOMO MITSUI BRASIL S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;13165757,48;3914844277,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3928010035,02;0,0
01/06/2020;60746948;BCO BRADESCO S.A.;BRADESCO - PRUDENCIAL;342741254331,28;304223885038,32;116440862390,66;95956161073,82;23326084088,88;18747443355,86;9902706531,26;8009821494,34;38041339815,56;0,0;0,0;0,0;74701311197,02;957389558119,98;0,07802603502769605
01/06/2020;60770336;BCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL;11401543531,46;3426957666,38;2306725262,46;497862878,74;24918681,24;16103118,06;16499826,52;11055453,02;44583327,88;0,0;0,0;0,0;88241725,47999999;17746249745,760002;0,004972415397291646
01/06/2020;60779196;CREFISA S.A. CFI;CREFISA S.A. CFI - PRUDENCIAL;1486124051,48;8476,98;93075056,0;223663080,84;219399875,14;531352175,36;180973342,22;175258672,44;1060280788,96;0,0;0,0;0,0;1947864978,98;3970135519,42;0,49062934236173505
01/06/2020;60814191;BCO MERCEDES-BENZ S.A.;MERCEDES-BENZ - PRUDENCIAL;14861035201,48;1069852795,2;6255656829,22;828569617,42;699450103,16;461576240,62;48799668,0;549746549,9;56191881,62;0,0;0,0;0,0;1116314340,1399999;24830878886,62;0,04495669868300636
01/06/2020;60872504;ITAÚ UNIBANCO HOLDING S.A.;ITAU - PRUDENCIAL;352385999248,12;623416024220,3;142445853317,52;83028692686,52;37705450119,84;15685427019,12;13634588436,66;17526552243,96;30838508597,88;0,0;0,0;0,0;77685076297,62;1316667095889,92;0,05900130453637072
01/06/2020;60889128;BCO SOFISA S.A.;SOFISA - PRUDENCIAL;6150576211,0;882343,98;735064693,74;259320912,46;56009267,78;97553604,82;10097618,68;1215059,96;70771802,02;0,0;0,0;0,0;179638085,48;7381491514,44;0,024336285577052284
01/06/2020;61024352;BCO INDUSVAL S.A.;INDUSVAL - PRUDENCIAL;406655647,7;525626951,56;194057629,3;18295349,02;59466140,28;4075344,56;29601082,28;1225420,8;17151709,0;0,0;0,0;0,0;52053556,64;1256155274,5;0,041438791602192174
01/06/2020;61088183;BCO MIZUHO S.A.;MIZUHO - PRUDENCIAL;140881567,8;3695512170,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3836393738,32;0,0
01/06/2020;61186680;BCO BMG S.A.;BMG - PRUDENCIAL;22366040405,92;58638615,6;536221542,22;328815255,58;296199064,4;202016497,2;192637547,62;132320825,32;940676635,9;0,0;0,0;0,0;1467651506,04;25053566389,76;0,058580542315119846
01/06/2020;61533584;BCO SOCIETE GENERALE BRASIL;SOCIETE GENERALE - PRUDENCIAL;1560607880,14;4188774210,24;434116832,84;816702888,84;4522855,92;4613038,4;10943498,58;628251,18;34438768,76;0,0;0,0;0,0;50623556,92;7055348224,900001;0,007175203165924176
01/06/2020;61747085;TULLETT PREBON BRASIL CVC LTDA;TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;17618303,14;5538996,06;3590,36;0,0;0,0;17,68;58,2;47238,92;8476,76;0,0;0,0;0,0;55791,56;23216681,12;0,0024030807724683086
01/06/2020;61820817;BCO PAULISTA S.A.;BANCO PAULISTA - PRUDENCIAL;58458147,4;0,0;885730271,88;69290494,52;17153619,72;4912721,42;2840698,26;8253,82;21809109,94;0,0;0,0;0,0;29570783,44;1060203316,96;0,02789161566178694
01/06/2020;62073200;BOFA MERRILL LYNCH BM S.A.;BOFA MERRILL LYNCH - PRUDENCIAL;325586210,8;916106676,96;80112386,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1321805274,06;0,0
01/06/2020;62144175;BCO PINE S.A.;PINE - PRUDENCIAL;1042153818,26;644130557,42;1485111122,42;1790085100,16;291507591,94;114452900,54;61057982,9;240247487,04;162157713,22;0,0;0,0;0,0;577916083,7;5830904273,900001;0,09911260013079598
01/06/2020;62232889;BCO DAYCOVAL S.A;BCO DAYCOVAL S.A - PRUDENCIAL;14892854666,6;6057491305,44;18781773138,16;4280948391,68;1006525568,66;299031133,22;228481967,32;113731594,76;1046082858,66;0,0;0,0;0,0;1687327553,96;46706920624,50001;0,036125857397563396
01/06/2020;62331228;DEUTSCHE BANK S.A.BCO ALEMAO;DEUTSCHE - PRUDENCIAL;92796291,24;5210975963,4;337797927,48;0,0;0,0;0,0;0,0;0,0;6444563,56;0,0;0,0;0,0;6444563,56;5648014745,679999;0,0011410316456643916
01/06/2020;68900810;BCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL;813603245,2;0,0;353986412,06;363575860,6;166292098,1;2107437,92;6037162,46;560638,76;1976298,92;0,0;0,0;0,0;10681538,06;1708139154,0200002;0,00625331843419294
01/06/2020;71027866;BCO BS2 S.A.;BS2 - PRUDENCIAL;1018459468,74;172066899,66;166411976,52;111231997,84;44101714,04;6091965,16;6211367,06;8914691,12;18197602,34;0,0;0,0;0,0;39415625,67999999;1551687682,4800003;0,02540177777077123
01/06/2020;71590442;LASTRO RDV DTVM LTDA;LASTRO RDV DTVM LTDA - PRUDENCIAL;0,0;600,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;600,0;0,0
01/06/2020;75647891;BCO CRÉDIT AGRICOLE BR S.A.;CREDIT AGRICOLE - PRUDENCIAL;344390435,3;9191980792,4;0,0;271425952,16;3829506,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9811626686,779999;0,0
01/06/2020;82937293;AF DE SC - BADESC;AF DO ESTADO DE SC S.A. - PRUDENCIAL;457826795,18;417652398,3;406574247,1;85064605,58;18009288,36;8514668,24;9790525,3;5944687,88;97398173,26;0,0;0,0;0,0;121648054,68;1506775389,2;0,08073403345444023
01/06/2020;87091716;CPCI;CPCI - COMPANHIA DE CREDITO IMOBILIARIO S/A;29021381,96;0,0;1233745,1;605864,76;3862,38;0,0;0,0;172433,82;0,0;0,0;0,0;0,0;172433,82;31037288,02;0,005555698677309887
01/06/2020;90400888;BCO SANTANDER (BRASIL) S.A.;SANTANDER - PRUDENCIAL;257086161360,16;315987222535,18;74402016068,36;50659430249,36;23527975088,94;8702827290,88;7937781469,34;6754672731,1;20943102104,82;0,0;0,0;0,0;44338383596,14;766001188898,1399;0,05788291746638002
01/06/2020;92228410;OMNI SA CFI;OMNI - PRUDENCIAL;1257764391,7;2409410,22;2081553104,66;1040200962,7;595757027,66;230174245,08;170497705,8;138234440,86;775540512,28;0,0;0,0;0,0;1314446904,02;6292131800,96;0,20890326928934527
01/06/2020;92702067;BCO DO ESTADO DO RS S.A.;BANRISUL - PRUDENCIAL;37190971545,08;8408930790,34;14375643297,56;3341838741,48;2172664688,92;931670957,34;678524977,5;443479899,54;4388137119,86;0,0;0,0;0,0;6441812954,24;71931862017,62;0,08955437512047237
01/06/2020;92816560;BD REGIONAL DO EXTREMO SUL;BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;10411690632,14;12833496552,12;1822802390,5;695305878,18;522229703,32;96552898,58;48676829,24;116717009,12;394040037,0;0,0;0,0;0,0;655986773,94;26941511930,2;0,024348550877156743
01/06/2020;92874270;BCO DIGIMAIS S.A.;BCO A.J. RENNER S.A. - PRUDENCIAL;2325205814,78;80320958,28;204997755,74;205357147,3;42388728,76;41546801,7;44081608,9;20964478,32;135673607,78;0,0;0,0;0,0;242266496,7;3100536901,5600004;0,07813694995150883
01/06/2020;92894922;BANCO ORIGINAL;ORIGINAL;9412738352,0;2303287859,9;796264956,12;543666419,18;102642082,24;405920237,78;2738408,66;109750023,84;312677566,54;0,0;0,0;0,0;831086236,8199999;13989685906,26;0,059407069064224785
01/07/2020;0;BCO DO BRASIL S.A.;BB - PRUDENCIAL;67418014240,86;303415689290,09;153288972782,49;75394375637,38;11499445992,32;9768409961,87;3232544558,71;4290839589,53;26556327630,06;0,0;0,0;0,0;43848121740,17;654864619683,3102;0,06695753659951086
01/07/2020;208;BRB - BCO DE BRASILIA S.A.;BRB - PRUDENCIAL;3427915585,57;7792409511,82;963906964,1;795519916,61;210491762,94;99435562,72;66739038,84;46323514,78;218229958,06;0,0;0,0;0,0;430728074,4;13620971815,439999;0,03162241874047121
