Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto_P90,NPL_Growth_QoQ,NPL_Growth_YoY,NPL_Volatility_4Q,NPL_Volatility_8Q,NPL_Delta,NPL_Acceleration,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,Spread_lag4,NPL_Growth_QoQ_lag4,NPL_Growth_YoY_lag4,NPL_Volatility_4Q_lag4,NPL_Volatility_8Q_lag4,NPL_Delta_lag4,NPL_Acceleration_lag4,RWA_Operacional_lag4_x_Alavancagem_lag4,Prob_Estresse_Final,Log_Odds_Estresse_Final,Score_Robustez_Final
BANCO C6 - PRUDENCIAL,2023-09-01,27999490.0,36784.0,2573437.0,0.0929,0.0457,184.44,0.6111867176000096,31.51333333333333,0.0494685376414688,0,-0.05725353031120506,-0.1586770417206007,0.0044784564598265185,0.006481500193037349,-0.0030042524797168,-0.010245379005373256,20972295.0,131618.0,1549081.0,0.1684,0.0965,179.54,27.44,0.1898026697428905,0.7609432107708785,0.00756774005829565,0.0175886626379912,0.0093798028398199,0.1045633657910845,149486.31650000002,0.00026815919847041514,-8.22366153461303,8.22366153461303
BANCO C6 - PRUDENCIAL,2023-12-01,29383634.0,8701.0,2573437.0,0.0819,0.0355,185.03,1.083587763199989,30.41333333333333,0.0438243212182546,0,-0.11409709468514251,-0.27004686689293733,0.004829772761603521,0.005877957039710821,-0.0056442164232142,-0.05684356437393745,22311569.0,13115.0,1549081.0,0.1448,0.0736,180.33,29.036666666666665,0.021066174310799823,0.4643735377111491,0.007091352313306965,0.018272217303989893,0.001238659692571302,-0.16873649543209068,114012.3616,0.00020422464165676958,-8.496085739988741,8.496085739988741
BANCO C6 - PRUDENCIAL,2024-03-01,30510717.0,39949.0,3197146.0,0.0895,0.04,186.65,1.415491577599992,29.896666666666665,0.043548388039071,0,-0.0062963480440323405,-0.2090899163326677,0.004382236770154513,0.006214414649556396,-0.0002759331791836045,0.10780074664111017,25296634.0,112251.0,2162765.0,0.1147,0.0592,182.74,30.19,-0.08288298619001555,0.20914697229097645,0.00476823487965383,0.013732978174628045,-0.004976060031222099,-0.10394916050081537,128035.68800000001,0.00010093129026395065,-9.200969630760433,9.200969630760433
BANCO C6 - PRUDENCIAL,2024-06-01,33164774.0,15788.0,3197146.0,0.0942,0.0404,189.49,1.053515670799987,29.07333333333333,0.0420595328142635,0,-0.034188526644699624,-0.19845061188613644,0.00325584103301384,0.00706613485514044,-0.0014888552248074963,-0.027892178600667283,29057642.0,41064.0,2162765.0,0.098,0.0507,184.28,32.02333333333333,-0.0470081513058318,0.06180010645624945,0.003466477925232684,0.009139818539741924,-0.002588321044755801,0.03587483488418375,109652.1855,3.21613659809293e-05,-10.344712478240977,10.344712478240977
BANCO C6 - PRUDENCIAL,2024-09-01,36217174.0,17713.0,4183492.0,0.0935999999999999,0.0423,190.99,0.8015076655999875,28.473333333333333,0.0369221642491438,0,-0.12214516475507498,-0.25362329251082494,0.003206068145265026,0.00767305183500361,-0.005137368565119697,-0.08795663811037535,27999490.0,36784.0,2573437.0,0.0929,0.0457,184.44,31.51333333333333,-0.05725353031120506,-0.1586770417206007,0.0044784564598265185,0.006481500193037349,-0.0030042524797168,-0.010245379005373256,117606.07089999999,4.8638906099459865e-05,-9.931038170301756,9.931038170301756
BANCO C6 - PRUDENCIAL,2024-12-01,39476312.0,28432.0,4183492.0,0.091,0.0384,191.11,1.47713535680003,27.96,0.0334842684292623,0,-0.09311198002054355,-0.2359432502672798,0.004647193398798901,0.007423787131083077,-0.0034378958198815063,0.029033184734531425,29383634.0,8701.0,2573437.0,0.0819,0.0355,185.03,30.41333333333333,-0.11409709468514251,-0.27004686689293733,0.004829772761603521,0.005877957039710821,-0.0056442164232142,-0.05684356437393745,91357.01349999999,3.024260601855328e-05,-10.406228589540497,10.406228589540497
BANCO C6 - PRUDENCIAL,2025-03-01,44169838.0,21158.0,4739478.0,0.0874,0.0416,193.61,2.040339737600028,29.313333333333333,0.0234476031959752,0,-0.29974270617529564,-0.4615735678910011,0.00785519579329328,0.009251838060104146,-0.010036665233287098,-0.2066307261547521,30510717.0,39949.0,3197146.0,0.0895,0.04,186.65,29.896666666666665,-0.0062963480440323405,-0.2090899163326677,0.004382236770154513,0.006214414649556396,-0.0002759331791836045,0.10780074664111017,127885.84,2.262696746200216e-05,-10.696345485389097,10.696345485389097
BANCO C6 - PRUDENCIAL,2025-06-01,46560680.0,68727.0,4739478.0,0.0892999999999999,0.0409,194.33,0.9327766831999762,31.666666666666668,0.028223869751057,0,0.2036995643077777,-0.3289542735604153,0.005917927677006151,0.008786938227642049,0.004776266555081801,0.5034422704830733,33164774.0,15788.0,3197146.0,0.0942,0.0404,189.49,29.07333333333333,-0.034188526644699624,-0.19845061188613644,0.00325584103301384,0.00706613485514044,-0.0014888552248074963,-0.027892178600667283,129164.6984,8.3025384562544e-06,-11.698940949344799,11.698940949344799
BANCO C6 - PRUDENCIAL,2025-09-01,52581986.0,24587.0,5453297.0,0.091,0.044,,0.6304326271999727,31.94666666666667,0.0256161924505423,0,-0.09239262098058121,-0.3062109718788676,0.004326551218248052,0.008221662685990512,-0.002607677300514699,-0.2960921852883589,36217174.0,17713.0,4183492.0,0.0935999999999999,0.0423,190.99,28.473333333333333,-0.12214516475507498,-0.25362329251082494,0.003206068145265026,0.00767305183500361,-0.005137368565119697,-0.08795663811037535,176961.71159999998,3.926127019109131e-06,-12.447853183285051,12.447853183285051
BANCO DIGIMAIS - PRUDENCIAL,2023-03-01,2740304.0,6991.0,692470.0,0.0744,0.0323,182.74,2.094210609200031,30.19,0.3394108099561094,1,0.027378962939277773,2.9990624935535584,0.10184344239096245,0.13374306828564983,0.009045071314671083,0.04359867576614829,2283091.0,9020.0,623127.0,0.1061,0.0463,175.72,24.72,0.330566613562187,0.565870549278366,0.011809500154618381,0.011918961421160222,0.021085788496772992,0.35412369075389627,28850.7801,0.07705211707229094,-2.4830907301579095,2.4830907301579095
BANCO DIGIMAIS - PRUDENCIAL,2023-06-01,2893880.0,6632.0,692470.0,0.0633,0.0292,184.28,0.760729877599986,32.02333333333333,0.327653658624783,1,-0.03463988472508206,1.4889132933276277,0.005296079235932449,0.13363669831220995,-0.011757151331326376,-0.06201884766435983,2595562.0,9948.0,623127.0,0.0993999999999999,0.0453,177.81,25.546666666666667,0.551092776159753,1.286833980712518,0.03164885568015124,0.029164563514667292,0.0467726738001369,0.22052616259756608,28227.6531,0.07950595646233573,-2.4490785869538874,2.4490785869538874
BANCO DIGIMAIS - PRUDENCIAL,2023-09-01,3092583.0,6888.0,1098645.0,0.1116,0.0688,184.44,0.6111867176000096,31.51333333333333,0.254162531190822,1,-0.22429515282208512,-0.2431415892223111,0.039478414957050116,0.12049115216306644,-0.07349112743396102,-0.18965526809700306,2957491.0,10266.0,693635.0,0.0861,0.0548,179.54,27.44,1.550889411212316,4.140589091060555,0.12446223257006027,0.10165990433634121,0.2041672528602868,0.9997966350525629,38011.198000000004,0.14491253841547003,-1.775073380982188,1.775073380982188
BANCO DIGIMAIS - PRUDENCIAL,2023-12-01,3353917.0,6660.0,1098645.0,0.0877999999999999,0.0567999999999999,185.03,1.083587763199989,30.41333333333333,0.204426150545059,1,-0.19568730454774053,-0.38121261791334715,0.06369591171795784,0.10085868154572845,-0.049736380645762995,0.028607848274344594,2654992.0,9917.0,693635.0,0.0478,0.0223,180.33,29.036666666666665,-0.016219712826870514,4.179217437203458,0.1312215599082917,0.12143795317244908,-0.005446782659163096,-1.5671091240391863,15468.0605,0.2227594692489232,-1.2496572898729386,1.2496572898729386
BANCO DIGIMAIS - PRUDENCIAL,2024-03-01,3472130.0,6872.0,1409901.0,0.1149,0.0958,186.65,1.415491577599992,29.896666666666665,0.0754930881026773,0,-0.6307072852402151,-0.777576064497063,0.10614107354877052,0.10309600167124262,-0.1289330624423817,-0.4350199806924746,2740304.0,6991.0,692470.0,0.0744,0.0323,182.74,30.19,0.027378962939277773,2.9990624935535584,0.10184344239096245,0.13374306828564983,0.009045071314671083,0.04359867576614829,22366.781000000003,0.19162771245034166,-1.4394682123653277,1.4394682123653277
BANCO DIGIMAIS - PRUDENCIAL,2024-06-01,3912867.0,7646.0,1409901.0,0.123,0.1098,189.49,1.053515670799987,29.07333333333333,0.0422765923833293,0,-0.43999386638112636,-0.8709717066466732,0.10137047478933785,0.12102025086543744,-0.033216495719347996,0.19071341885908877,2893880.0,6632.0,692470.0,0.0633,0.0292,184.28,32.02333333333333,-0.03463988472508206,1.4889132933276277,0.005296079235932449,0.13363669831220995,-0.011757151331326376,-0.06201884766435983,20220.124,0.15343180173668858,-1.707934583493674,1.707934583493674
BANCO DIGIMAIS - PRUDENCIAL,2024-09-01,4226698.0,7494.0,1304786.0,0.1142,0.0844999999999999,190.99,0.8015076655999875,28.473333333333333,0.0313615499349616,0,-0.2581816989742005,-0.8766082876652824,0.0796019452168725,0.13335960123592863,-0.010915042448367704,0.18181216740692585,3092583.0,6888.0,1098645.0,0.1116,0.0688,184.44,31.51333333333333,-0.22429515282208512,-0.2431415892223111,0.039478414957050116,0.12049115216306644,-0.07349112743396102,-0.18965526809700306,75586.776,0.1233380798995306,-1.9611922203675711,1.9611922203675711
BANCO DIGIMAIS - PRUDENCIAL,2024-12-01,4651015.0,8518.0,1304786.0,0.1067,0.0788,191.11,1.47713535680003,27.96,0.0332456699468613,0,0.06007738826068998,-0.8373707578104916,0.020493938554438113,0.13344489099350693,0.0018841200118997065,0.3182590872348905,3353917.0,6660.0,1098645.0,0.0877999999999999,0.0567999999999999,185.03,30.41333333333333,-0.19568730454774053,-0.38121261791334715,0.06369591171795784,0.10085868154572845,-0.049736380645762995,0.028607848274344594,62403.03599999989,0.10870107548477452,-2.104078176458418,2.104078176458418
BANCO MASTER - PRUDENCIAL,2023-06-01,10945466.0,68565.0,1331840.0,0.1221,0.0670999999999999,184.28,0.760729877599986,32.02333333333333,0.0143318329735825,0,0.11456527456971388,0.02495905809742105,0.007442122684261358,0.005269911829831232,0.0014731576670909997,0.1345145608561632,5077700.0,16392.0,796684.0,0.1146,0.0496,177.81,25.546666666666667,-0.20961949502878297,-0.21716201480310116,0.0029769481726011466,0.0025795710696292404,-0.0037084349980044985,-0.07775602726652908,39515.526399999995,0.029880203557149307,-3.480223392732628,3.480223392732628
BANCO MASTER - PRUDENCIAL,2023-09-01,12410525.0,378036.0,1965662.0,0.1149,0.0578,184.44,0.6111867176000096,31.51333333333333,0.0146185152611519,0,0.02000318368891363,-0.48281938709472494,0.000872245492313086,0.005248597982101336,0.0002866822875694005,-0.09456209088080025,5811934.0,4997.0,1038541.0,0.1133,0.0487999999999999,179.54,27.44,1.0214630562759375,0.401373751370141,0.006054683531116457,0.004778082657194105,0.0142829489583772,1.2310825513047203,50680.800799999895,0.026385911749135436,-3.608184790090662,3.608184790090662
BANCO MASTER - PRUDENCIAL,2023-12-01,14694276.0,27167.0,1965662.0,0.1143,0.0576999999999999,185.03,1.083587763199989,30.41333333333333,0.0262789540068424,0,0.7976486351303838,1.0029051994997964,0.006219276686457645,0.006144419228441579,0.011660438745690498,0.7776454514414701,7344368.0,33057.0,1038541.0,0.1216,0.0579,180.33,29.036666666666665,-0.5358197566528623,-0.35616184158383957,0.006955776970020245,0.0050255939472953,-0.015145365263897101,-1.5572828129287997,60131.5239,0.016438407724953738,-4.091559730343154,4.091559730343154
BANCO MASTER - PRUDENCIAL,2024-03-01,16650264.0,216135.0,2487925.0,0.1043,0.0521,186.65,1.415491577599992,29.896666666666665,0.0233857053632353,0,-0.11009755726402837,0.8186714265527331,0.006096370742138911,0.006471852522883634,-0.002893248643607099,-0.9077461923944121,8035049.0,114119.0,1331840.0,0.1141,0.0535,182.74,30.19,-0.01994928628644932,-0.2731626613554683,0.00748798876954984,0.005102303014807572,-0.00026174298060729906,0.515870470366413,71253.44,0.014259664775316035,-4.235958061654353,4.235958061654353
BANCO MASTER - PRUDENCIAL,2024-06-01,29089064.0,213518.0,2595115.0,0.1091,0.0653,189.49,1.053515670799987,29.07333333333333,0.0428683729204055,0,0.8331015573213767,1.9911298156644492,0.011811145705585294,0.010492632239241462,0.019482667557170198,0.9431991145854051,10945466.0,68565.0,1331840.0,0.1221,0.0670999999999999,184.28,32.02333333333333,0.11456527456971388,0.02495905809742105,0.007442122684261358,0.005269911829831232,0.0014731576670909997,0.1345145608561632,89366.46399999986,0.005518348573640177,-5.194143004089165,5.194143004089165
BANCO MASTER - PRUDENCIAL,2024-09-01,39325159.0,273390.0,3884965.0,0.0949,0.0579999999999999,190.99,0.8015076655999875,28.473333333333333,0.0567436516587565,0,0.3236716906450705,2.8816289236671255,0.015536322459779503,0.016208858447938485,0.013875278738351003,-0.5094298666763062,12410525.0,378036.0,1965662.0,0.1149,0.0578,184.44,31.51333333333333,0.02000318368891363,-0.48281938709472494,0.000872245492313086,0.005248597982101336,0.0002866822875694005,-0.09456209088080025,113615.26359999999,0.004545799992231335,-5.388995387489568,5.388995387489568
BANCO MASTER - PRUDENCIAL,2024-12-01,41773986.0,154049.0,3884965.0,0.0951,0.0565,191.11,1.47713535680003,27.96,0.0369567811744533,0,-0.3487063293581627,0.40632618653050856,0.013830797565193216,0.015788076830856684,-0.0197868704843032,-0.6723780200032332,14694276.0,27167.0,1965662.0,0.1143,0.0576999999999999,185.03,30.41333333333333,0.7976486351303838,1.0029051994997964,0.006219276686457645,0.006144419228441579,0.011660438745690498,0.7776454514414701,113418.6973999998,0.002021799239552937,-6.201743605633736,6.201743605633736
BANCO MASTER - PRUDENCIAL,2025-03-01,42878042.0,40735.0,5935070.0,0.0847,0.0511,193.61,2.040339737600028,29.313333333333333,0.1194925849924327,0,2.233306072527577,4.1096421141218675,0.037903218797631456,0.03455298530740966,0.0825358038179794,2.5820124018857395,16650264.0,216135.0,2487925.0,0.1043,0.0521,186.65,29.896666666666665,-0.11009755726402837,0.8186714265527331,0.006096370742138911,0.006471852522883634,-0.002893248643607099,-0.9077461923944121,129620.8925,0.0012559001848619895,-6.678645995357072,6.678645995357072
BANCO MASTER - PRUDENCIAL,2025-06-01,0.0,0.0,0.0,0.0,0.0,194.33,0.9327766831999762,31.666666666666668,0.1437352071363023,0,0.20287971965293794,2.3529429120899485,0.050578301913683114,0.04764684359852704,0.024242622143869602,-2.030426352874639,29089064.0,213518.0,2595115.0,0.1091,0.0653,189.49,29.07333333333333,0.8331015573213767,1.9911298156644492,0.011811145705585294,0.010492632239241462,0.019482667557170198,0.9431991145854051,169461.0095,2.4850306950005775e-05,-10.602615602869292,10.602615602869292
BANCO PAULISTA - PRUDENCIAL,2022-09-01,1331498.0,3704.0,273530.0,0.1049,0.1473,179.54,-1.3245430992000151,27.44,0.0022473676783586,0,-0.12342469201481177,1.3762273333326265,0.000510072492372587,0.0011094818005041222,-0.0003164367750479002,-0.39121680952920157,999187.0,1988.0,495803.0,0.1027,0.1639,172.27,21.08666666666667,-0.1942116127445358,-0.956441485568291,0.0016124502149448038,0.008963758290978341,-0.00022795038699260006,-0.16455105554891147,81262.1117,0.05797446997607111,-2.7880296354359335,2.7880296354359335
BANCO PAULISTA - PRUDENCIAL,2022-12-01,1632122.0,591.0,273530.0,0.0883999999999999,0.1389,180.33,1.6286339977999995,29.036666666666665,0.0071296761214371,0,2.172456465443327,4.24440845317853,0.002436081263766499,0.0020228460728332716,0.004882308443078499,2.2958811574581386,1116713.0,456.0,495803.0,0.0982,0.1730999999999999,174.3,22.62,0.43743147283376205,-0.6857504773079122,0.0001710217226086127,0.008226502524710657,0.00041371014454439996,0.6316430855782978,85823.49929999995,0.05163486617902634,-2.910542445014732,2.910542445014732
BANCO PAULISTA - PRUDENCIAL,2023-03-01,1299909.0,952.0,212939.0,0.0962,0.114,182.74,2.094210609200031,30.19,0.0107105623432041,0,0.5022508962223682,4.29633470868601,0.004037349855187314,0.003511421916827211,0.0035808862217670007,-1.6702055692209588,1135029.0,1466.0,382728.0,0.1134999999999999,0.1705999999999999,175.72,24.72,0.48752254762580893,0.6718426350342577,0.00046329806895555563,0.007600530380009774,0.0006627778704695001,0.050091074792046886,65293.39679999996,0.048465978031572744,-2.977213374439945,2.977213374439945
BANCO PAULISTA - PRUDENCIAL,2023-06-01,1179676.0,1510.0,212939.0,0.1156,0.1292,184.28,0.760729877599986,32.02333333333333,0.0102578851260564,0,-0.04226456115396471,3.0010403728048978,0.0038991916237112786,0.004069154228768795,-0.00045267721714770115,-0.5445154573763329,1178626.0,2351.0,382728.0,0.1076999999999999,0.1562,177.81,25.546666666666667,0.2677921175143898,1.1843375842738242,0.0007147816208493304,0.00707633257595929,0.0005415451113678,-0.21973043011141913,59782.113600000004,0.04867632510819393,-2.9726615824141684,2.9726615824141684
BANCO PAULISTA - PRUDENCIAL,2023-09-01,1176818.0,1563.0,154973.0,0.1016,0.1242,184.44,0.6111867176000096,31.51333333333333,0.036900136762433,0,2.5972460511086948,15.419270027672372,0.01385880304375217,0.011834186096845943,0.0266422516363766,2.6395106122626597,1331498.0,3704.0,273530.0,0.1049,0.1473,179.54,27.44,-0.12342469201481177,1.3762273333326265,0.000510072492372587,0.0011094818005041222,-0.0003164367750479002,-0.39121680952920157,40290.969,0.04447298470099814,-3.067381117403211,3.067381117403211
BANCO PAULISTA - PRUDENCIAL,2023-12-01,1198740.0,1522.0,154973.0,0.1099,0.1313,185.03,1.083587763199989,30.41333333333333,0.0348743128599325,0,-0.054900173285074017,3.8914301668030085,0.014690891773122113,0.014347982850644035,-0.002025823902500501,-2.6521462243937686,1632122.0,591.0,273530.0,0.0883999999999999,0.1389,180.33,29.036666666666665,2.172456465443327,4.24440845317853,0.002436081263766499,0.0020228460728332716,0.004882308443078499,2.2958811574581386,37993.316999999995,0.045831775914873245,-3.035862343704758,3.035862343704758
BANCO PAULISTA - PRUDENCIAL,2024-03-01,1228148.0,1666.0,157904.0,0.1056,0.1226,186.65,1.415491577599992,29.896666666666665,0.0416170239511437,0,0.19334319555749535,2.8856058736775747,0.014056406648982644,0.016547427401844898,0.006742711091211204,0.24824336884256937,1299909.0,952.0,212939.0,0.0962,0.114,182.74,30.19,0.5022508962223682,4.29633470868601,0.004037349855187314,0.003511421916827211,0.0035808862217670007,-1.6702055692209588,24275.046000000002,0.052714575784529594,-2.8887084485494547,2.8887084485494547
BANCO PAULISTA - PRUDENCIAL,2024-06-01,1225252.0,1814.0,157904.0,0.1089,0.1202,189.49,1.053515670799987,29.07333333333333,0.0441857050080166,0,0.06172188236930154,3.307486822578955,0.004264160633142474,0.017417758038926996,0.0025686810568728985,-0.1316213131881938,1179676.0,1510.0,212939.0,0.1156,0.1292,184.28,32.02333333333333,-0.04226456115396471,3.0010403728048978,0.0038991916237112786,0.004069154228768795,-0.00045267721714770115,-0.5445154573763329,27511.718800000002,0.04859163985505416,-2.974491874601617,2.974491874601617
BANCO PAULISTA - PRUDENCIAL,2024-09-01,1226411.0,78.0,164098.0,0.1075,0.1181,190.99,0.8015076655999875,28.473333333333333,0.0562012139747942,0,0.27193204147354044,0.5230624844732576,0.008900711884013507,0.018433312058108123,0.012015508966777597,0.2102101591042389,1176818.0,1563.0,154973.0,0.1016,0.1242,184.44,31.51333333333333,2.5972460511086948,15.419270027672372,0.01385880304375217,0.011834186096845943,0.0266422516363766,2.6395106122626597,19247.6466,0.0527260342866584,-2.888479007189196,2.888479007189196
BANCO PAULISTA - PRUDENCIAL,2024-12-01,1200632.0,68.0,164098.0,0.1079,0.1108,191.11,1.47713535680003,27.96,0.0542944110519098,0,-0.03392814475038897,0.5568596654499041,0.007246879533747792,0.0175070813173679,-0.0019068029228844,-0.3058601862239294,1198740.0,1522.0,154973.0,0.1099,0.1313,185.03,30.41333333333333,-0.054900173285074017,3.8914301668030085,0.014690891773122113,0.014347982850644035,-0.002025823902500501,-2.6521462243937686,20347.9549,0.04684312343096405,-3.01297528412043,3.01297528412043
BANCO VOITER - PRUDENCIAL,2023-06-01,1963684.0,12900.0,17461.0,0.1161,0.0584,184.28,0.760729877599986,32.02333333333333,0.0300550664521954,0,-0.022085407978292726,-0.5070783863780968,0.013186055135975278,0.013632058441651282,-0.0006787693013549992,0.19324993334783946,2233922.0,15777.0,57457.0,0.0733999999999999,0.0404,177.81,25.546666666666667,0.10594525474137395,2.202774569444627,0.015378322805261914,0.017811173388529063,0.005841006789186996,-0.32950605470629935,2321.2628,0.07254247636816862,-2.548274725677698,2.548274725677698
BANCO VOITER - PRUDENCIAL,2023-09-01,1752196.0,35545.0,35140.0,0.1137,0.0572,184.44,0.6111867176000096,31.51333333333333,0.0284565972168187,0,-0.053184684782486724,-0.5123463816662639,0.004805578290249128,0.013471513243693375,-0.0015984692353767024,-0.031099276804193998,2065625.0,17501.0,36738.0,0.104,0.0536,179.54,27.44,-0.042956485027970004,1.1283452736239017,0.01015768557847346,0.0175714847971697,-0.002619199435346095,-0.14890173976934395,1969.1568,0.06497030270773116,-2.666648006627153,2.666648006627153
BANCO VOITER - PRUDENCIAL,2023-12-01,1742176.0,29215.0,35140.0,0.1085999999999999,0.0533,185.03,1.083587763199989,30.41333333333333,0.0258300702320813,0,-0.092299404764567,-0.3405332349432909,0.002179407418794596,0.014715222859028512,-0.0026265269847374,-0.03911471998208027,1979079.0,17573.0,36738.0,0.1132,0.0601,180.33,29.036666666666665,-0.32878576588741204,0.019799836290607775,0.009788525560572456,0.01611345626553583,-0.0191860036688547,-0.28582928085944204,2207.9538000000002,0.06411833685486235,-2.6807586509320274,2.6807586509320274
BANCO VOITER - PRUDENCIAL,2024-03-01,2084644.0,39312.0,7262.0,0.0932,0.0498,186.65,1.415491577599992,29.896666666666665,0.0121439804710587,0,-0.5298510471730847,-0.6048660971432498,0.008172728328728746,0.016584297235808957,-0.0136860897610226,-0.43755164240851774,2106551.0,12407.0,17461.0,0.1127,0.0623,182.74,30.19,-0.2153353413261322,-0.4425440381070579,0.014716411588547064,0.015500829688398682,-0.008434279458230002,0.11345042456127985,1087.8203,0.05711355585219201,-2.803904361755633,2.803904361755633
BANCOOB - PRUDENCIAL,2018-03-01,6604543.0,13759.0,1490311.0,0.1969999999999999,0.0345,167.98,0.7014778351999817,33.15,0.00427227892533,0,0.3075249661656829,1.5344012320619465,0.0011876458044071695,0.0009701863664515083,0.0010048239735072,0.18433966363907706,6847247.0,6829.0,1037883.0,0.1722,0.035,164.34,41.17333333333333,-0.08289368298097033,-0.2185643109953923,0.00018564060122478786,0.00019707712049552814,-0.00015236526760639994,-0.019525372116342754,36325.905000000006,0.06696693217178372,-2.634241694920058,2.634241694920058
BANCOOB - PRUDENCIAL,2018-06-01,7004448.0,25331.0,1490311.0,0.1951999999999999,0.0342,167.89,1.8887030879999989,30.82333333333333,0.0057207794459884,0,0.33904633708963994,3.0664663364269487,0.001258930430652319,0.0014968285799527989,0.0014485005206584002,0.031521370923957015,7304212.0,8722.0,1037883.0,0.1701,0.034,165.65,36.63666666666666,-0.16544724442747505,-0.3373648748907212,0.00023939803973427643,0.0002843330510749693,-0.0002788969507588001,-0.08255356144650472,35288.022000000004,0.045926973222904226,-3.033687620225977,3.033687620225977
BANCOOB - PRUDENCIAL,2018-09-01,7519556.0,93811.0,1703119.0,0.1851,0.0322,169.35,0.7208535743999933,28.546666666666667,0.006014321089102,0,0.0513114770259917,1.0674185724233731,0.0012842889479684767,0.0017964385864426848,0.0002935416431135993,-0.28773486006364823,7772243.0,14904.0,1180557.0,0.163,0.0321,166.12,36.16333333333333,1.0678554345259186,0.48239008366378044,0.000657493070314151,0.0004732182764171861,0.0015022786163012,1.2333026789533936,37895.8797,0.040764313474266796,-3.1583297786785463,3.1583297786785463
BANCOOB - PRUDENCIAL,2018-12-01,8279515.0,54568.0,1703119.0,0.1751,0.0338,169.09,0.3894135824999978,28.71666666666667,0.0087187097332968,0,0.44965817490109994,1.6683488714765398,0.001854972646505332,0.0024689076499600096,0.0027043886441948,0.39834669787510824,6841422.0,57454.0,1180557.0,0.1846999999999999,0.0332,167.13,33.526666666666664,0.12318530252660587,0.7776451233668431,0.0009093760045928549,0.0006237279942903153,0.0003583579893958002,-0.9446701319993127,39194.4924,0.04384074322539681,-3.0823608902361865,3.0823608902361865
BANCOOB - PRUDENCIAL,2019-03-01,8349692.0,81892.0,2072735.0,0.1709,0.0341,169.51,1.507011320000018,30.386666666666667,0.0028561339806872,0,-0.6724132276385336,-0.33147296077664545,0.0023968313205731777,0.002325818388465166,-0.0058625757526096,-1.1220714025396337,6604543.0,13759.0,1490311.0,0.1969999999999999,0.0345,167.98,33.15,0.3075249661656829,1.5344012320619465,0.0011876458044071695,0.0009701863664515083,0.0010048239735072,0.18433966363907706,51415.7295,0.04647639984959704,-3.0212195222743405,3.0212195222743405
BANCOOB - PRUDENCIAL,2019-06-01,8548078.0,64277.0,2072735.0,0.1717,0.0348,170.58,0.710811074100004,30.69666666666667,0.0076888956435745,0,1.692064061268062,0.3440293785431998,0.002563818124299572,0.002231101286465179,0.0048327616628873,2.3644772889065955,7004448.0,25331.0,1490311.0,0.1951999999999999,0.0342,167.89,30.82333333333333,0.33904633708963994,3.0664663364269487,0.001258930430652319,0.0014968285799527989,0.0014485005206584002,0.031521370923957015,50968.6362,0.03799847638253949,-3.2314699708441137,3.2314699708441137
BANCOOB - PRUDENCIAL,2019-09-01,8393713.0,55902.0,2314468.0,0.174,0.0335,170.5,0.2600889164000142,30.59,0.008894411909406,0,0.1567866598422274,0.47887214161590896,0.0028391729704128656,0.0023602381407108334,0.0012055162658314994,-1.5352774014258346,7519556.0,93811.0,1703119.0,0.1851,0.0322,169.35,28.546666666666667,0.0513114770259917,1.0674185724233731,0.0012842889479684767,0.0017964385864426848,0.0002935416431135993,-0.28773486006364823,54840.4318,0.030223217472427566,-3.4684555045224923,3.4684555045224923
BANCOOB - PRUDENCIAL,2019-12-01,8785189.0,49726.0,2314468.0,0.1696,0.0336,171.91,1.767530865000011,29.096666666666664,0.009370434683461,0,0.053519308404369914,0.07475016029897863,0.002982727219231737,0.002363333605235854,0.0004760227740550002,-0.10326735143785748,8279515.0,54568.0,1703119.0,0.1751,0.0338,169.09,28.71666666666667,0.44965817490109994,1.6683488714765398,0.001854972646505332,0.0024689076499600096,0.0027043886441948,0.39834669787510824,57565.42219999999,0.024981995720843492,-3.6643005426031423,3.6643005426031423
BANCOOB - PRUDENCIAL,2020-03-01,8739768.0,64577.0,2562407.0,0.1716,0.033,168.09,0.5308473674999981,28.24,0.0113122280082137,0,0.20722553332344362,2.9606783451706002,0.0015069940864630526,0.0026293352600015364,0.0019417933247526994,0.1537062249190737,8349692.0,81892.0,2072735.0,0.1709,0.0341,169.51,30.386666666666667,-0.6724132276385336,-0.33147296077664545,0.0023968313205731777,0.002325818388465166,-0.0058625757526096,-1.1220714025396337,70680.2635,0.028703292846773865,-3.521620140840312,3.521620140840312
BANCOOB - PRUDENCIAL,2020-06-01,8831766.0,32111.0,2562407.0,0.1742,0.0287,153.27,-0.4306129372000034,24.44333333333333,0.0134742944653571,0,0.19112649210867616,0.7524356019342484,0.002088350912123422,0.0032135745814033585,0.0021620664571434,-0.016099041214767462,8548078.0,64277.0,2072735.0,0.1717,0.0348,170.58,30.69666666666667,1.692064061268062,0.3440293785431998,0.002563818124299572,0.002231101286465179,0.0048327616628873,2.3644772889065955,72131.178,0.025832621809656172,-3.6299450307127783,3.6299450307127783
