Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto_P90,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Prob_Estresse_P90,Log_Odds_Estresse_P90,Score_Robustez_P90,Alerta_Estresse
HONDA - PRUDENCIAL,2019-06-01,5132341.0,0.0,248133.0,0.2189,0.1788,170.58,0.710811074100004,30.69666666666667,0.0599804343679268,0,4567700.0,0.0,282642.0,0.2441,0.175,167.89,1.8887030879999989,30.82333333333333,0.056037577731453,-2.8240638619268337,2.8240638619268337,0
HONDA - PRUDENCIAL,2019-09-01,5293315.0,0.0,256932.0,0.2726,0.2229,170.5,0.2600889164000142,30.59,0.0551358680164941,0,4856986.0,0.0,293734.0,0.2389,0.1711,169.35,0.7208535743999933,28.546666666666667,0.0452687377497646,-3.0488132218495867,3.0488132218495867,0
HONDA - PRUDENCIAL,2019-12-01,5435589.0,0.0,256932.0,0.246,0.1999,171.91,1.767530865000011,29.096666666666664,0.0538216361104639,0,4815387.0,0.0,293734.0,0.2303,0.1648,169.09,0.3894135824999978,28.71666666666667,0.0461312765235017,-3.029034886172305,3.029034886172305,0
HONDA - PRUDENCIAL,2020-03-01,5804498.0,0.0,273698.0,0.2307999999999999,0.1925,168.09,0.5308473674999981,28.24,0.0567730551053366,0,4898480.0,0.0,248133.0,0.2357999999999999,0.1654,169.51,1.507011320000018,30.386666666666667,0.0472827357082958,-3.0031729468146158,3.0031729468146158,0
HONDA - PRUDENCIAL,2020-06-01,5372733.0,0.0,273698.0,0.2466,0.2032,153.27,-0.4306129372000034,24.44333333333333,0.0769796301489217,0,5132341.0,0.0,248133.0,0.2189,0.1788,170.58,0.710811074100004,30.69666666666667,0.0440476384455678,-3.077436340729624,3.077436340729624,0
HONDA - PRUDENCIAL,2020-09-01,4959491.0,0.0,282340.0,0.2837,0.2309,165.34,1.2447095295999857,21.71666666666667,0.0746439409564007,0,5293315.0,0.0,256932.0,0.2726,0.2229,170.5,0.2600889164000142,30.59,0.0386846467592074,-3.212859709628126,3.212859709628126,0
HONDA - PRUDENCIAL,2020-12-01,5091697.0,0.0,282340.0,0.2625,0.2016,171.47,3.131382328999988,20.72,0.0665833928663028,0,5435589.0,0.0,256932.0,0.246,0.1999,171.91,1.767530865000011,29.096666666666664,0.0380438953367011,-3.23022818697597,3.23022818697597,0
HONDA - PRUDENCIAL,2021-03-01,4904444.0,0.0,284703.0,0.2785,0.2274,173.12,2.052492994999988,22.403333333333336,0.0644721333258814,0,5804498.0,0.0,273698.0,0.2307999999999999,0.1925,168.09,0.5308473674999981,28.24,0.0342900160255937,-3.3380093317815027,3.3380093317815027,0
HONDA - PRUDENCIAL,2021-06-01,4985277.0,0.0,284703.0,0.2669,0.2186,172.06,1.6786286369000036,21.46333333333333,0.0670830144848032,0,5372733.0,0.0,273698.0,0.2466,0.2032,153.27,-0.4306129372000034,24.44333333333333,0.0429831212249567,-3.103013519593953,3.103013519593953,0
HONDA - PRUDENCIAL,2021-09-01,5310776.0,0.0,285993.0,0.2787,0.2291,172.27,3.0196768831999954,21.08666666666667,0.065843240123116,0,4959491.0,0.0,282340.0,0.2837,0.2309,165.34,1.2447095295999857,21.71666666666667,0.0388564293576746,-3.2082502400926765,3.2082502400926765,0
HONDA - PRUDENCIAL,2021-12-01,4930508.0,0.0,285993.0,0.2877,0.2135,174.3,2.958021687500012,22.62,0.0660399676599209,0,5091697.0,0.0,282340.0,0.2625,0.2016,171.47,3.131382328999988,20.72,0.0358863854123401,-3.290851158084855,3.290851158084855,0
HONDA - PRUDENCIAL,2022-03-01,4664022.0,0.0,287358.0,0.4206,0.2989,175.72,3.2006523548000043,24.72,0.0674722152096445,0,4904444.0,0.0,284703.0,0.2785,0.2274,173.12,2.052492994999988,22.403333333333336,0.0369860318077152,-3.2595275940136443,3.2595275940136443,0
HONDA - PRUDENCIAL,2022-06-01,4743893.0,0.0,287358.0,0.3906,0.2769999999999999,177.81,2.215266379399994,25.546666666666667,0.069038338459616,0,4985277.0,0.0,284703.0,0.2669,0.2186,172.06,1.6786286369000036,21.46333333333333,0.0356914989711208,-3.296498728961061,3.296498728961061,0
HONDA - PRUDENCIAL,2022-09-01,4848330.0,0.0,288156.0,0.4115999999999999,0.2836,179.54,-1.3245430992000151,27.44,0.0644837302620311,0,5310776.0,0.0,285993.0,0.2787,0.2291,172.27,3.0196768831999954,21.08666666666667,0.033053315264986,-3.3760214874697905,3.3760214874697905,0
HONDA - PRUDENCIAL,2022-12-01,5051480.0,0.0,288156.0,0.4163,0.2804,180.33,1.6286339977999995,29.036666666666665,0.068260094314085,0,4930508.0,0.0,285993.0,0.2877,0.2135,174.3,2.958021687500012,22.62,0.036342567676051,-3.2777461534085486,3.2777461534085486,0
HONDA - PRUDENCIAL,2023-03-01,5528346.0,0.0,285926.0,0.3746,0.2597,182.74,2.094210609200031,30.19,0.0741526365265914,0,4664022.0,0.0,287358.0,0.4206,0.2989,175.72,3.2006523548000043,24.72,0.0347166136908913,-3.3252033698093824,3.3252033698093824,0
HONDA - PRUDENCIAL,2023-06-01,5804079.0,0.0,285926.0,0.3922,0.2623,184.28,0.760729877599986,32.02333333333333,0.078200087280247,0,4743893.0,0.0,287358.0,0.3906,0.2769999999999999,177.81,2.215266379399994,25.546666666666667,0.033224890259976,-3.3706666019489906,3.3706666019489906,0
HONDA - PRUDENCIAL,2023-09-01,6299248.0,0.0,298773.0,0.3795,0.2563,184.44,0.6111867176000096,31.51333333333333,0.0821428288432535,0,4848330.0,0.0,288156.0,0.4115999999999999,0.2836,179.54,-1.3245430992000151,27.44,0.02722942749401,-3.575849978915468,3.575849978915468,0
HONDA - PRUDENCIAL,2023-12-01,6927550.0,0.0,298773.0,0.3634,0.253,185.03,1.083587763199989,30.41333333333333,0.0835113717732386,0,5051480.0,0.0,288156.0,0.4163,0.2804,180.33,1.6286339977999995,29.036666666666665,0.0292834397052689,-3.5010123623668568,3.5010123623668568,0
HONDA - PRUDENCIAL,2024-03-01,7498232.0,0.0,445754.0,0.3414,0.2319999999999999,186.65,1.415491577599992,29.896666666666665,0.0827015940233219,0,5528346.0,0.0,285926.0,0.3746,0.2597,182.74,2.094210609200031,30.19,0.0268171344992022,-3.591530974301008,3.591530974301008,0
HONDA - PRUDENCIAL,2024-06-01,8230104.0,0.0,445754.0,0.3333,0.2364,189.49,1.053515670799987,29.07333333333333,0.083436668170462,0,5804079.0,0.0,285926.0,0.3922,0.2623,184.28,0.760729877599986,32.02333333333333,0.0228524316339635,-3.7555801541596328,3.7555801541596328,0
HONDA - PRUDENCIAL,2024-09-01,8847513.0,0.0,493330.0,0.3213,0.2314,190.99,0.8015076655999875,28.473333333333333,0.0817246277141817,0,6299248.0,0.0,298773.0,0.3795,0.2563,184.44,0.6111867176000096,31.51333333333333,0.019396401130973,-3.923080759233047,3.923080759233047,0
HONDA - PRUDENCIAL,2024-12-01,9833845.0,0.0,493330.0,0.3038,0.226,191.11,1.47713535680003,27.96,0.0828407261796441,0,6927550.0,0.0,298773.0,0.3634,0.253,185.03,1.083587763199989,30.41333333333333,0.0158573897289749,-4.128135195160122,4.128135195160122,0
HS FINANCEIRA - PRUDENCIAL,2017-03-01,227239.0,0.0,171396.0,0.2019,0.0,164.34,0.9630321349999972,41.17333333333333,0.1073246889661657,0,160129.0,0.0,145928.0,0.2311,0.0,163.26,2.6208101489999747,35.07,0.2112800155110864,-1.3172270173237133,1.3172270173237133,1
HS FINANCEIRA - PRUDENCIAL,2017-06-01,229070.0,0.0,171396.0,0.1935,0.0,165.65,0.2193980018000196,36.63666666666666,0.1153377426192574,0,172680.0,0.0,145928.0,0.2135999999999999,0.0,163.72,1.7496396530000125,38.303333333333335,0.2237911017270592,-1.2437086477352222,1.2437086477352222,1
HS FINANCEIRA - PRUDENCIAL,2017-09-01,231685.0,0.0,187400.0,0.1913,0.0,166.12,0.5911447296000016,36.16333333333333,0.1197752469508176,0,183284.0,0.0,157185.0,0.2139,0.0,162.92,1.043057830399996,39.71333333333333,0.2275542880744875,-1.2221728917848145,1.2221728917848145,1
HS FINANCEIRA - PRUDENCIAL,2017-12-01,267469.0,0.0,187400.0,0.1687,0.0,167.13,1.144261174399985,33.526666666666664,0.137656197839932,0,220205.0,0.0,157185.0,0.1967,0.0,162.73,0.7417894039999817,40.38,0.2331331289264713,-1.190703556292431,1.190703556292431,1
HS FINANCEIRA - PRUDENCIAL,2018-03-01,254692.0,0.0,219831.0,0.1676,0.0,167.98,0.7014778351999817,33.15,0.1603162366971656,1,227239.0,0.0,171396.0,0.2019,0.0,164.34,0.9630321349999972,41.17333333333333,0.2325718182085355,-1.1938458281506472,1.1938458281506472,1
HS FINANCEIRA - PRUDENCIAL,2018-06-01,251158.0,0.0,219831.0,0.1507,0.0,167.89,1.8887030879999989,30.82333333333333,0.2079443541762622,1,229070.0,0.0,171396.0,0.1935,0.0,165.65,0.2193980018000196,36.63666666666666,0.2053379045375473,-1.3532600502963366,1.3532600502963366,1
HS FINANCEIRA - PRUDENCIAL,2018-09-01,221356.0,0.0,241292.0,0.1483,0.0,169.35,0.7208535743999933,28.546666666666667,0.2445604386837775,1,231685.0,0.0,187400.0,0.1913,0.0,166.12,0.5911447296000016,36.16333333333333,0.2064288473704977,-1.3465874171895489,1.3465874171895489,1
HS FINANCEIRA - PRUDENCIAL,2018-12-01,210447.0,0.0,241292.0,0.2957,0.0,169.09,0.3894135824999978,28.71666666666667,0.2369458366329494,1,267469.0,0.0,187400.0,0.1687,0.0,167.13,1.144261174399985,33.526666666666664,0.2017905363116569,-1.3751408385112107,1.3751408385112107,1
HS FINANCEIRA - PRUDENCIAL,2019-03-01,186002.0,0.0,276809.0,0.3045,0.0,169.51,1.507011320000018,30.386666666666667,0.225156041800789,1,254692.0,0.0,219831.0,0.1676,0.0,167.98,0.7014778351999817,33.15,0.1982512917387008,-1.397259851348045,1.397259851348045,1
HS FINANCEIRA - PRUDENCIAL,2019-06-01,184878.0,0.0,276809.0,0.3191,0.0,170.58,0.710811074100004,30.69666666666667,0.2086347725218718,1,251158.0,0.0,219831.0,0.1507,0.0,167.89,1.8887030879999989,30.82333333333333,0.2026785941732062,-1.369636422773992,1.369636422773992,1
HS FINANCEIRA - PRUDENCIAL,2019-09-01,166984.0,0.0,294219.0,0.3297,0.0,170.5,0.2600889164000142,30.59,0.241270229203745,1,221356.0,0.0,241292.0,0.1483,0.0,169.35,0.7208535743999933,28.546666666666667,0.1852426134161589,-1.4812239940891303,1.4812239940891303,1
HS FINANCEIRA - PRUDENCIAL,2019-12-01,170515.0,0.0,294219.0,0.3528,0.0,171.91,1.767530865000011,29.096666666666664,0.2395897276745273,1,210447.0,0.0,241292.0,0.2957,0.0,169.09,0.3894135824999978,28.71666666666667,0.1426879153609969,-1.7931421765936622,1.7931421765936622,0
HS FINANCEIRA - PRUDENCIAL,2020-03-01,166833.0,0.0,309902.0,0.3522999999999999,0.0,168.09,0.5308473674999981,28.24,0.2841205376963541,1,186002.0,0.0,276809.0,0.3045,0.0,169.51,1.507011320000018,30.386666666666667,0.1544203280424875,-1.700344107369237,1.700344107369237,0
HS FINANCEIRA - PRUDENCIAL,2020-06-01,161315.0,0.0,309902.0,0.3447,0.0,153.27,-0.4306129372000034,24.44333333333333,0.2650618682765039,1,184878.0,0.0,276809.0,0.3191,0.0,170.58,0.710811074100004,30.69666666666667,0.1448924084341319,-1.7752358430302742,1.7752358430302742,0
HS FINANCEIRA - PRUDENCIAL,2020-09-01,171700.0,0.0,316460.0,0.3349,0.0,165.34,1.2447095295999857,21.71666666666667,0.2309461440000768,1,166984.0,0.0,294219.0,0.3297,0.0,170.5,0.2600889164000142,30.59,0.1413051747461509,-1.804491680093399,1.804491680093399,0
HS FINANCEIRA - PRUDENCIAL,2020-12-01,193499.0,0.0,316460.0,0.3304999999999999,0.0,171.47,3.131382328999988,20.72,0.1437406408841856,0,170515.0,0.0,294219.0,0.3528,0.0,171.91,1.767530865000011,29.096666666666664,0.1355707172226959,-1.8525760980937835,1.8525760980937835,0
HS FINANCEIRA - PRUDENCIAL,2021-03-01,202371.0,0.0,338634.0,0.3283,0.0,173.12,2.052492994999988,22.403333333333336,0.1239069343684219,0,166833.0,0.0,309902.0,0.3522999999999999,0.0,168.09,0.5308473674999981,28.24,0.1352694436286258,-1.8551492949489992,1.8551492949489992,0
HS FINANCEIRA - PRUDENCIAL,2021-06-01,221552.0,0.0,338634.0,0.3324,0.0,172.06,1.6786286369000036,21.46333333333333,0.1168718623671873,0,161315.0,0.0,309902.0,0.3447,0.0,153.27,-0.4306129372000034,24.44333333333333,0.1506170501954891,-1.7297696205056468,1.7297696205056468,0
HS FINANCEIRA - PRUDENCIAL,2021-09-01,226888.0,0.0,378978.0,0.32,0.0,172.27,3.0196768831999954,21.08666666666667,0.1330789493843711,0,171700.0,0.0,316460.0,0.3349,0.0,165.34,1.2447095295999857,21.71666666666667,0.1284719094000039,-1.9145378204811645,1.9145378204811645,0
HS FINANCEIRA - PRUDENCIAL,2021-12-01,238240.0,0.0,378978.0,0.3387,0.0,174.3,2.958021687500012,22.62,0.133762603248152,0,193499.0,0.0,316460.0,0.3304999999999999,0.0,171.47,3.131382328999988,20.72,0.1233353158621668,-1.9612177837764024,1.9612177837764024,0
HS FINANCEIRA - PRUDENCIAL,2022-03-01,232834.0,0.0,433763.0,0.3322,0.0,175.72,3.2006523548000043,24.72,0.1583067346446109,0,202371.0,0.0,338634.0,0.3283,0.0,173.12,2.052492994999988,22.403333333333336,0.1214012997316782,-1.9792266675732848,1.9792266675732848,0
HS FINANCEIRA - PRUDENCIAL,2022-06-01,254531.0,0.0,433763.0,0.319,0.0,177.81,2.215266379399994,25.546666666666667,0.1639595547637908,1,221552.0,0.0,338634.0,0.3324,0.0,172.06,1.6786286369000036,21.46333333333333,0.1173235083219314,-2.0180236119640327,2.0180236119640327,0
HS FINANCEIRA - PRUDENCIAL,2022-09-01,263990.0,0.0,498865.0,0.3002,0.0,179.54,-1.3245430992000151,27.44,0.1750568534316778,1,226888.0,0.0,378978.0,0.32,0.0,172.27,3.0196768831999954,21.08666666666667,0.1267206156026412,-1.9302707466729616,1.9302707466729616,0
HS FINANCEIRA - PRUDENCIAL,2022-12-01,295454.0,0.0,498865.0,0.3421,0.0,180.33,1.6286339977999995,29.036666666666665,0.1796097842170861,1,238240.0,0.0,378978.0,0.3387,0.0,174.3,2.958021687500012,22.62,0.1224445578980601,-1.9694817963922453,1.9694817963922453,0
HS FINANCEIRA - PRUDENCIAL,2023-03-01,310108.0,0.0,580867.0,0.2884,0.0,182.74,2.094210609200031,30.19,0.2012929939006162,1,232834.0,0.0,433763.0,0.3322,0.0,175.72,3.2006523548000043,24.72,0.1317354325033908,-1.8857008575224108,1.8857008575224108,0
HS FINANCEIRA - PRUDENCIAL,2023-06-01,625789.0,0.0,580867.0,0.4057,0.0,184.28,0.760729877599986,32.02333333333333,0.22118156281187,1,254531.0,0.0,433763.0,0.319,0.0,177.81,2.215266379399994,25.546666666666667,0.127680491507794,-1.9216247825110837,1.9216247825110837,0
HS FINANCEIRA - PRUDENCIAL,2023-09-01,717675.0,0.0,674120.0,0.3922,0.0,184.44,0.6111867176000096,31.51333333333333,0.2117189774029589,1,263990.0,0.0,498865.0,0.3002,0.0,179.54,-1.3245430992000151,27.44,0.1204588749407031,-1.9880919149080176,1.9880919149080176,0
HS FINANCEIRA - PRUDENCIAL,2023-12-01,731172.0,0.0,674120.0,0.3461999999999999,0.0,185.03,1.083587763199989,30.41333333333333,0.1624717952226425,1,295454.0,0.0,498865.0,0.3421,0.0,180.33,1.6286339977999995,29.036666666666665,0.1268820735816106,-1.928812528030094,1.928812528030094,0
HS FINANCEIRA - PRUDENCIAL,2024-03-01,818001.0,0.0,773801.0,0.3329999999999999,0.0,186.65,1.415491577599992,29.896666666666665,0.149746978909533,0,310108.0,0.0,580867.0,0.2884,0.0,182.74,2.094210609200031,30.19,0.1452325532083079,-1.7724931670885922,1.7724931670885922,0
HS FINANCEIRA - PRUDENCIAL,2024-06-01,920323.0,0.0,773801.0,0.3399,0.0,189.49,1.053515670799987,29.07333333333333,0.1477594219201874,0,625789.0,0.0,580867.0,0.4057,0.0,184.28,0.760729877599986,32.02333333333333,0.1031176331199513,-2.1630543072781108,2.1630543072781108,0
HS FINANCEIRA - PRUDENCIAL,2024-09-01,949522.0,0.0,872858.0,0.2873,0.0,190.99,0.8015076655999875,28.473333333333333,0.1477867665977294,0,717675.0,0.0,674120.0,0.3922,0.0,184.44,0.6111867176000096,31.51333333333333,0.1047024176705004,-2.1460339483268203,2.1460339483268203,0
HS FINANCEIRA - PRUDENCIAL,2024-12-01,1031635.0,0.0,872858.0,0.2994,0.0,191.11,1.47713535680003,27.96,0.1396760590593827,0,731172.0,0.0,674120.0,0.3461999999999999,0.0,185.03,1.083587763199989,30.41333333333333,0.1117675587607848,-2.0728121204774044,2.0728121204774044,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-03-01,2562969.0,83359.0,250151.0,0.1644999999999999,0.168,164.34,0.9630321349999972,41.17333333333333,0.0116548291568784,0,2336327.0,55645.0,252093.0,0.1687999999999999,0.1737,163.26,2.6208101489999747,35.07,0.151261075159314,-1.7247443116930017,1.7247443116930017,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-06-01,2562065.0,165651.0,250151.0,0.1563,0.1586,165.65,0.2193980018000196,36.63666666666666,0.0162673117477413,0,2698185.0,21030.0,252093.0,0.1553,0.1607,163.72,1.7496396530000125,38.303333333333335,0.1452651404378811,-1.7722306877921588,1.7722306877921588,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-09-01,2414590.0,105754.0,254137.0,0.1678,0.1577,166.12,0.5911447296000016,36.16333333333333,0.0155854281701059,0,2517872.0,60087.0,244576.0,0.1659,0.174,162.92,1.043057830399996,39.71333333333333,0.1511610986811401,-1.7255232705400183,1.7255232705400183,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2017-12-01,2646966.0,103791.0,254137.0,0.1572,0.1597,167.13,1.144261174399985,33.526666666666664,0.0168354721259361,0,2758272.0,12948.0,244576.0,0.1572,0.1625,162.73,0.7417894039999817,40.38,0.1462241765719714,-1.7645277575318312,1.7645277575318312,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-03-01,2544883.0,176578.0,276460.0,0.1593,0.1543999999999999,167.98,0.7014778351999817,33.15,0.0141245117742074,0,2562969.0,83359.0,250151.0,0.1644999999999999,0.168,164.34,0.9630321349999972,41.17333333333333,0.1485816446571554,-1.7457690094595746,1.7457690094595746,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-06-01,2670377.0,50855.0,276460.0,0.1686,0.1442,167.89,1.8887030879999989,30.82333333333333,0.0161693581140093,0,2562065.0,165651.0,250151.0,0.1563,0.1586,165.65,0.2193980018000196,36.63666666666666,0.12253967907796,-1.9685968477316649,1.9685968477316649,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-09-01,2665324.0,79380.0,272395.0,0.1664,0.1479,169.35,0.7208535743999933,28.546666666666667,0.0177539782184877,0,2414590.0,105754.0,254137.0,0.1678,0.1577,166.12,0.5911447296000016,36.16333333333333,0.1293277164643736,-1.9069160324370984,1.9069160324370984,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2018-12-01,2909845.0,271131.0,272395.0,0.1477,0.1493,169.09,0.3894135824999978,28.71666666666667,0.0162532902171153,0,2646966.0,103791.0,254137.0,0.1572,0.1597,167.13,1.144261174399985,33.526666666666664,0.1166189696029017,-2.024844675397907,2.024844675397907,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-03-01,2963784.0,82734.0,303292.0,0.1546,0.1517,169.51,1.507011320000018,30.386666666666667,0.0150860257436492,0,2544883.0,176578.0,276460.0,0.1593,0.1543999999999999,167.98,0.7014778351999817,33.15,0.1109804400433354,-2.0807652676266213,2.0807652676266213,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-06-01,2812325.0,78208.0,303292.0,0.1626,0.1311999999999999,170.58,0.710811074100004,30.69666666666667,0.0222033693740724,0,2670377.0,50855.0,276460.0,0.1686,0.1442,167.89,1.8887030879999989,30.82333333333333,0.1107696682832794,-2.082903307982784,2.082903307982784,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-09-01,2823857.0,17231.0,319743.0,0.1663,0.1435,170.5,0.2600889164000142,30.59,0.020392773910262,0,2665324.0,79380.0,272395.0,0.1664,0.1479,169.35,0.7208535743999933,28.546666666666667,0.0971320278797226,-2.229505167369432,2.229505167369432,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2019-12-01,2958531.0,301253.0,319743.0,0.151,0.147,171.91,1.767530865000011,29.096666666666664,0.0212908749787306,0,2909845.0,271131.0,272395.0,0.1477,0.1493,169.09,0.3894135824999978,28.71666666666667,0.082997002950069,-2.402306242571372,2.402306242571372,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-03-01,3185320.0,623030.0,330348.0,0.1316,0.1387,168.09,0.5308473674999981,28.24,0.01800002193475,0,2963784.0,82734.0,303292.0,0.1546,0.1517,169.51,1.507011320000018,30.386666666666667,0.0988585799844518,-2.20997186048265,2.20997186048265,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-06-01,3212998.0,13673.0,330348.0,0.1568999999999999,0.1365,153.27,-0.4306129372000034,24.44333333333333,0.0182054042448886,0,2812325.0,78208.0,303292.0,0.1626,0.1311999999999999,170.58,0.710811074100004,30.69666666666667,0.0962518021063479,-2.239583083374263,2.239583083374263,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-09-01,3764207.0,12226.0,352947.0,0.1378,0.1277,165.34,1.2447095295999857,21.71666666666667,0.0130365103149372,0,2823857.0,17231.0,319743.0,0.1663,0.1435,170.5,0.2600889164000142,30.59,0.0987262762480218,-2.211457877135642,2.211457877135642,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2020-12-01,4222608.0,8191.0,352947.0,0.1268,0.1138,171.47,3.131382328999988,20.72,0.014385449489822,0,2958531.0,301253.0,319743.0,0.151,0.147,171.91,1.767530865000011,29.096666666666664,0.0828899882281282,-2.403713148801216,2.403713148801216,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-03-01,3818981.0,23203.0,390274.0,0.1423,0.1048,173.12,2.052492994999988,22.403333333333336,0.0125802442798019,0,3185320.0,623030.0,330348.0,0.1316,0.1387,168.09,0.5308473674999981,28.24,0.0650177921542647,-2.6658665422827035,2.6658665422827035,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-06-01,4265933.0,35351.0,390274.0,0.1304,0.1105,172.06,1.6786286369000036,21.46333333333333,0.0112238057115961,0,3212998.0,13673.0,330348.0,0.1568999999999999,0.1365,153.27,-0.4306129372000034,24.44333333333333,0.0971523600316233,-2.229273344604133,2.229273344604133,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-09-01,3936196.0,40727.0,433385.0,0.1387,0.1082,172.27,3.0196768831999954,21.08666666666667,0.0089755209479597,0,3764207.0,12226.0,352947.0,0.1378,0.1277,165.34,1.2447095295999857,21.71666666666667,0.0702898118720597,-2.5822460472902176,2.5822460472902176,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2021-12-01,4135234.0,44677.0,433385.0,0.1354,0.1018,174.3,2.958021687500012,22.62,0.0066497752125994,0,4222608.0,8191.0,352947.0,0.1268,0.1138,171.47,3.131382328999988,20.72,0.0584980530764893,-2.778482943156451,2.778482943156451,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-03-01,4033637.0,78742.0,420036.0,0.1419,0.1101,175.72,3.2006523548000043,24.72,0.0094763924262195,0,3818981.0,23203.0,390274.0,0.1423,0.1048,173.12,2.052492994999988,22.403333333333336,0.0626973999899608,-2.704686196476759,2.704686196476759,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-06-01,4361222.0,214929.0,420036.0,0.1315,0.1076,177.81,2.215266379399994,25.546666666666667,0.0086127342630013,0,4265933.0,35351.0,390274.0,0.1304,0.1105,172.06,1.6786286369000036,21.46333333333333,0.0542469929546459,-2.8584338816721,2.8584338816721,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-09-01,4598565.0,100567.0,450731.0,0.1288,0.105,179.54,-1.3245430992000151,27.44,0.0083775918692888,0,3936196.0,40727.0,433385.0,0.1387,0.1082,172.27,3.0196768831999954,21.08666666666667,0.0627538703606571,-2.7037256710641784,2.7037256710641784,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2022-12-01,4523967.0,34396.0,450731.0,0.1358,0.1084,180.33,1.6286339977999995,29.036666666666665,0.0134469886862913,0,4135234.0,44677.0,433385.0,0.1354,0.1018,174.3,2.958021687500012,22.62,0.0589080551498033,-2.771063003576514,2.771063003576514,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-03-01,4693550.0,25734.0,499104.0,0.1323,0.1153999999999999,182.74,2.094210609200031,30.19,0.009381858643284,0,4033637.0,78742.0,420036.0,0.1419,0.1101,175.72,3.2006523548000043,24.72,0.0614742709178579,-2.7256915426521404,2.7256915426521404,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-06-01,4789656.0,48316.0,499104.0,0.1317,0.1139,184.28,0.760729877599986,32.02333333333333,0.0114813760178107,0,4361222.0,214929.0,420036.0,0.1315,0.1076,177.81,2.215266379399994,25.546666666666667,0.0490897908317485,-2.963768553767345,2.963768553767345,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-09-01,4885851.0,49128.0,528297.0,0.1281,0.1099,184.44,0.6111867176000096,31.51333333333333,0.0167438736272492,0,4598565.0,100567.0,450731.0,0.1288,0.105,179.54,-1.3245430992000151,27.44,0.0436293268802164,-3.0874160122907965,3.0874160122907965,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2023-12-01,5016751.0,223956.0,528297.0,0.1268999999999999,0.1115,185.03,1.083587763199989,30.41333333333333,0.0161932674400896,0,4523967.0,34396.0,450731.0,0.1358,0.1084,180.33,1.6286339977999995,29.036666666666665,0.0535804865498613,-2.871500986278398,2.871500986278398,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-03-01,4763971.0,99020.0,575914.0,0.1366,0.12,186.65,1.415491577599992,29.896666666666665,0.0215569922787124,0,4693550.0,25734.0,499104.0,0.1323,0.1153999999999999,182.74,2.094210609200031,30.19,0.0533448000632936,-2.8761584251334718,2.8761584251334718,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-06-01,5343078.0,100444.0,575914.0,0.1259,0.104,189.49,1.053515670799987,29.07333333333333,0.0189419349293469,0,4789656.0,48316.0,499104.0,0.1317,0.1139,184.28,0.760729877599986,32.02333333333333,0.0492962955512207,-2.9593535147346524,2.9593535147346524,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-09-01,4883573.0,20876.0,607628.0,0.1381,0.1094999999999999,190.99,0.8015076655999875,28.473333333333333,0.018909889406283,0,4885851.0,49128.0,528297.0,0.1281,0.1099,184.44,0.6111867176000096,31.51333333333333,0.0474542934727944,-2.9993710866999863,2.9993710866999863,0
INDUSTRIAL DO BRASIL - PRUDENCIAL,2024-12-01,5170130.0,94569.0,607628.0,0.1306,0.1096,191.11,1.47713535680003,27.96,0.0247378727145119,0,5016751.0,223956.0,528297.0,0.1268999999999999,0.1115,185.03,1.083587763199989,30.41333333333333,0.0402267081457587,-3.172165945602325,3.172165945602325,0
