Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Desemprego,Selic,NPL_Volatility_8Q,RWA_Credito_lag1,RWA_Mercado_lag1,RWA_Operacional_lag1,Capital_Principal_lag1,Alavancagem_lag1,PIB_lag1,Spread_lag1,Desemprego_lag1,Selic_lag1,NPL_Volatility_8Q_lag1,Estresse_Alto_P90,RWA_Operacional_lag1_x_Alavancagem_lag1,Prob_Estresse,Score_Robustez
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL,2024-09-01,638778.0,397.0,64669.0,0.1722,0.0707,190.99,0.8015076655999875,28.473333333333333,0.0132656982779627,6.4,10.5,0.009690562182715273,611628.0,850.0,60568.0,0.1767,0.0732,189.49,29.07333333333333,6.9,10.5,0.008816113907029383,0,4433.5776,0.09326209525548344,2.2744396811088468
BANCO BARI DE INVESTIMENTO E FINANCI. - PRUDENCIAL,2024-12-01,676588.0,0.0,64669.0,0.1752,0.0723,191.11,1.47713535680003,27.96,0.0137614549004639,6.2,11.25,0.009015470356428934,638778.0,397.0,64669.0,0.1722,0.0707,190.99,28.473333333333333,6.4,10.5,0.009690562182715273,0,4572.0983,0.0912936330966063,2.297940964296346
BANCO C6,2020-03-01,774729.0,5382.0,314042.0,-0.0202,-0.0104,168.09,0.5308473674999981,28.24,0.0154646837241028,12.2,3.75,0.00729161568423801,594589.0,2084.0,816505.0,0.0215,0.0162,171.91,29.096666666666664,11.0,4.5,0.0052349075874061355,0,13227.381,0.2351228045156678,1.179607342234656
BANCO C6,2020-06-01,1069752.0,13533.0,314042.0,-0.0711,-0.0409999999999999,153.27,-0.4306129372000034,24.44333333333333,0.0435062954134308,13.3,2.25,0.016925563767149876,774729.0,5382.0,314042.0,-0.0202,-0.0104,168.09,28.24,12.2,3.75,0.00729161568423801,0,-3266.0368,0.23206663887190124,1.1966783932101428
BANCO C6,2020-09-01,1809211.0,7135.0,299608.0,0.1069,0.0603,165.34,1.2447095295999857,21.71666666666667,0.0102104222870251,14.6,2.0,0.01546010259389338,1069752.0,13533.0,314042.0,-0.0711,-0.0409999999999999,153.27,24.44333333333333,13.3,2.25,0.016925563767149876,0,-12875.721999999967,0.3804140671625843,0.4877910949168077
BANCO C6 - PRUDENCIAL,2022-03-01,15337539.0,7835.0,970680.0,0.0683,0.0331,175.72,3.2006523548000043,24.72,0.0455371534046162,11.1,11.75,0.01543603092687498,12987543.0,16005.0,509730.0,0.1039,0.051,174.3,22.62,11.1,9.25,0.01454911616014237,0,25996.23,0.010240663387601398,4.571095417888122
BANCO C6 - PRUDENCIAL,2022-06-01,18198801.0,11530.0,970680.0,0.208,0.1128,177.81,2.215266379399994,25.546666666666667,0.0494187086647723,9.3,13.25,0.016005426646114585,15337539.0,7835.0,970680.0,0.0683,0.0331,175.72,24.72,11.1,11.75,0.01543603092687498,0,32129.507999999998,0.00820578033385499,4.794676821319923
BANCO C6 - PRUDENCIAL,2022-09-01,20972295.0,131618.0,1549081.0,0.1684,0.0965,179.54,-1.3245430992000151,27.44,0.0587985115045922,8.7,13.75,0.0175886626379912,18198801.0,11530.0,970680.0,0.208,0.1128,177.81,25.546666666666667,9.3,13.25,0.016005426646114585,0,109492.704,0.0034253272666932453,5.673127052482981
BANCO C6 - PRUDENCIAL,2022-12-01,22311569.0,13115.0,1549081.0,0.1448,0.0736,180.33,1.6286339977999995,29.036666666666665,0.0600371711971635,7.9,13.75,0.018272217303989893,20972295.0,131618.0,1549081.0,0.1684,0.0965,179.54,27.44,8.7,13.75,0.0175886626379912,0,149486.31650000002,0.0016558388790364805,6.40179031182511
BANCO C6 - PRUDENCIAL,2023-03-01,25296634.0,112251.0,2162765.0,0.1147,0.0592,182.74,2.094210609200031,30.19,0.0550611111659414,8.8,13.75,0.013732978174628045,22311569.0,13115.0,1549081.0,0.1448,0.0736,180.33,29.036666666666665,7.9,13.75,0.018272217303989893,0,114012.3616,0.0024736377062167985,5.999588754127321
BANCO C6 - PRUDENCIAL,2023-06-01,29057642.0,41064.0,2162765.0,0.098,0.0507,184.28,0.760729877599986,32.02333333333333,0.0524727901211856,8.0,13.75,0.009139818539741924,25296634.0,112251.0,2162765.0,0.1147,0.0592,182.74,30.19,8.8,13.75,0.013732978174628045,0,128035.68800000001,0.0008860836272846386,7.027812748027615
BANCO C6 - PRUDENCIAL,2023-09-01,27999490.0,36784.0,2573437.0,0.0929,0.0457,184.44,0.6111867176000096,31.51333333333333,0.0494685376414688,7.7,12.75,0.006481500193037349,29057642.0,41064.0,2162765.0,0.098,0.0507,184.28,32.02333333333333,8.0,13.75,0.009139818539741924,0,109652.1855,0.0005707414812459743,7.468003293893277
BANCO C6 - PRUDENCIAL,2023-12-01,29383634.0,8701.0,2573437.0,0.0819,0.0355,185.03,1.083587763199989,30.41333333333333,0.0438243212182546,7.4,11.75,0.005877957039710821,27999490.0,36784.0,2573437.0,0.0929,0.0457,184.44,31.51333333333333,7.7,12.75,0.006481500193037349,0,117606.07089999999,0.0008518946781800288,7.0671953982892015
BANCO C6 - PRUDENCIAL,2024-03-01,30510717.0,39949.0,3197146.0,0.0895,0.04,186.65,1.415491577599992,29.896666666666665,0.043548388039071,7.9,10.75,0.006214414649556396,29383634.0,8701.0,2573437.0,0.0819,0.0355,185.03,30.41333333333333,7.4,11.75,0.005877957039710821,0,91357.01349999999,0.0006959609696753667,7.269520774092055
BANCO C6 - PRUDENCIAL,2024-06-01,33164774.0,15788.0,3197146.0,0.0942,0.0404,189.49,1.053515670799987,29.07333333333333,0.0420595328142635,6.9,10.5,0.00706613485514044,30510717.0,39949.0,3197146.0,0.0895,0.04,186.65,29.896666666666665,7.9,10.75,0.006214414649556396,0,127885.84,0.0004898813897670308,7.6208572565403925
BANCO C6 - PRUDENCIAL,2024-09-01,36217174.0,17713.0,4183492.0,0.0935999999999999,0.0423,190.99,0.8015076655999875,28.473333333333333,0.0369221642491438,6.4,10.5,0.00767305183500361,33164774.0,15788.0,3197146.0,0.0942,0.0404,189.49,29.07333333333333,6.9,10.5,0.00706613485514044,0,129164.6984,0.00028564656933304433,8.16046959562847
BANCO C6 - PRUDENCIAL,2024-12-01,39476312.0,28432.0,4183492.0,0.091,0.0384,191.11,1.47713535680003,27.96,0.0334842684292623,6.2,11.25,0.007423787131083077,36217174.0,17713.0,4183492.0,0.0935999999999999,0.0423,190.99,28.473333333333333,6.4,10.5,0.00767305183500361,0,176961.71159999998,0.00019731660020049313,8.530503675655408
BANCO C6 - PRUDENCIAL,2025-03-01,44169838.0,21158.0,4739478.0,0.0874,0.0416,193.61,2.040339737600028,29.313333333333333,0.0234476031959752,6.6,13.25,0.009251838060104146,39476312.0,28432.0,4183492.0,0.091,0.0384,191.11,27.96,6.2,11.25,0.007423787131083077,0,160646.09279999998,9.214597619846392e-05,9.292044390458942
BANCO C6 - PRUDENCIAL,2025-06-01,46560680.0,68727.0,4739478.0,0.0892999999999999,0.0409,194.33,0.9327766831999762,31.666666666666668,0.028223869751057,5.6,14.25,0.008786938227642049,44169838.0,21158.0,4739478.0,0.0874,0.0416,193.61,29.313333333333333,6.6,13.25,0.009251838060104146,0,197162.2848,3.6382390245497834e-05,10.221389301895288
BANCO C6 - PRUDENCIAL,2025-09-01,52581986.0,24587.0,5453297.0,0.091,0.044,,0.6304326271999727,31.94666666666667,0.0256161924505423,5.6,15.0,0.008221662685990512,46560680.0,68727.0,4739478.0,0.0892999999999999,0.0409,194.33,31.666666666666668,5.6,14.25,0.008786938227642049,0,193844.6502,2.0738608354322515e-05,10.783492718289493
BANCO DIGIMAIS - PRUDENCIAL,2022-03-01,2283091.0,9020.0,623127.0,0.1061,0.0463,175.72,3.2006523548000043,24.72,0.0848725946401777,11.1,11.75,0.011918961421160222,2147953.0,10639.0,545468.0,0.1168999999999999,0.0542,174.3,22.62,11.1,9.25,0.005229803391587719,0,29564.365599999997,0.09563267749513238,2.246721031722864
BANCO DIGIMAIS - PRUDENCIAL,2022-06-01,2595562.0,9948.0,623127.0,0.0993999999999999,0.0453,177.81,2.215266379399994,25.546666666666667,0.1316452684403146,9.3,13.25,0.029164563514667292,2283091.0,9020.0,623127.0,0.1061,0.0463,175.72,24.72,11.1,11.75,0.011918961421160222,0,28850.7801,0.10261074122609368,2.1685471067382993
BANCO DIGIMAIS - PRUDENCIAL,2022-09-01,2957491.0,10266.0,693635.0,0.0861,0.0548,179.54,-1.3245430992000151,27.44,0.3358125213006014,8.7,13.75,0.10165990433634121,2595562.0,9948.0,623127.0,0.0993999999999999,0.0453,177.81,25.546666666666667,9.3,13.25,0.029164563514667292,1,28227.6531,0.12128666108697217,1.98030187918515
BANCO DIGIMAIS - PRUDENCIAL,2022-12-01,2654992.0,9917.0,693635.0,0.0478,0.0223,180.33,1.6286339977999995,29.036666666666665,0.3303657386414383,7.9,13.75,0.12143795317244908,2957491.0,10266.0,693635.0,0.0861,0.0548,179.54,27.44,8.7,13.75,0.10165990433634121,1,38011.198000000004,0.17318987069631117,1.5631865679269863
BANCO DIGIMAIS - PRUDENCIAL,2023-03-01,2740304.0,6991.0,692470.0,0.0744,0.0323,182.74,2.094210609200031,30.19,0.3394108099561094,8.8,13.75,0.13374306828564983,2654992.0,9917.0,693635.0,0.0478,0.0223,180.33,29.036666666666665,7.9,13.75,0.12143795317244908,1,15468.0605,0.24715842348953757,1.1138252943665434
BANCO DIGIMAIS - PRUDENCIAL,2023-06-01,2893880.0,6632.0,692470.0,0.0633,0.0292,184.28,0.760729877599986,32.02333333333333,0.327653658624783,8.0,13.75,0.13363669831220995,2740304.0,6991.0,692470.0,0.0744,0.0323,182.74,30.19,8.8,13.75,0.13374306828564983,1,22366.781000000003,0.21016970876823296,1.3239027599425042
BANCO DIGIMAIS - PRUDENCIAL,2023-09-01,3092583.0,6888.0,1098645.0,0.1116,0.0688,184.44,0.6111867176000096,31.51333333333333,0.254162531190822,7.7,12.75,0.12049115216306644,2893880.0,6632.0,692470.0,0.0633,0.0292,184.28,32.02333333333333,8.0,13.75,0.13363669831220995,1,20220.124,0.22175813242014042,1.2554500654315521
BANCO DIGIMAIS - PRUDENCIAL,2023-12-01,3353917.0,6660.0,1098645.0,0.0877999999999999,0.0567999999999999,185.03,1.083587763199989,30.41333333333333,0.204426150545059,7.4,11.75,0.10085868154572845,3092583.0,6888.0,1098645.0,0.1116,0.0688,184.44,31.51333333333333,7.7,12.75,0.12049115216306644,1,75586.776,0.19866973903261095,1.3946293298302037
BANCO DIGIMAIS - PRUDENCIAL,2024-03-01,3472130.0,6872.0,1409901.0,0.1149,0.0958,186.65,1.415491577599992,29.896666666666665,0.0754930881026773,7.9,10.75,0.10309600167124262,3353917.0,6660.0,1098645.0,0.0877999999999999,0.0567999999999999,185.03,30.41333333333333,7.4,11.75,0.10085868154572845,0,62403.03599999989,0.17570633771491603,1.545712787037201
BANCO DIGIMAIS - PRUDENCIAL,2024-06-01,3912867.0,7646.0,1409901.0,0.123,0.1098,189.49,1.053515670799987,29.07333333333333,0.0422765923833293,6.9,10.5,0.12102025086543744,3472130.0,6872.0,1409901.0,0.1149,0.0958,186.65,29.896666666666665,7.9,10.75,0.10309600167124262,0,135068.5158,0.1496672971848095,1.73721287621439
BANCO DIGIMAIS - PRUDENCIAL,2024-09-01,4226698.0,7494.0,1304786.0,0.1142,0.0844999999999999,190.99,0.8015076655999875,28.473333333333333,0.0313615499349616,6.4,10.5,0.13335960123592863,3912867.0,7646.0,1409901.0,0.123,0.1098,189.49,29.07333333333333,6.9,10.5,0.12102025086543744,0,154807.1298,0.13838234112079822,1.8287911792125429
BANCO DIGIMAIS - PRUDENCIAL,2024-12-01,4651015.0,8518.0,1304786.0,0.1067,0.0788,191.11,1.47713535680003,27.96,0.0332456699468613,6.2,11.25,0.13344489099350693,4226698.0,7494.0,1304786.0,0.1142,0.0844999999999999,190.99,28.473333333333333,6.4,10.5,0.13335960123592863,0,110254.41699999986,0.13693035116893074,1.8410229824968074
BANCO LETSBANK - PRUDENCIAL,2023-03-01,113741.0,0.0,10226.0,-0.0607,-0.0265,182.74,2.094210609200031,30.19,0.1323817173736891,8.8,13.75,0.04122799412281749,106930.0,0.0,9143.0,0.1224,0.0594,180.33,29.036666666666665,7.9,13.75,0.022901676168097598,0,543.0942,0.17150386656133507,1.5750063581355722
BANCO LETSBANK - PRUDENCIAL,2023-06-01,99894.0,0.0,10226.0,0.0654,0.0282,184.28,0.760729877599986,32.02333333333333,0.2600878530424282,8.0,13.75,0.0867583375797786,113741.0,0.0,10226.0,-0.0607,-0.0265,182.74,30.19,8.8,13.75,0.04122799412281749,1,-270.989,0.24735096041411694,1.112790815914615
BANCO LETSBANK - PRUDENCIAL,2023-09-01,79107.0,0.0,16168.0,-0.0294,-0.012,184.44,0.6111867176000096,31.51333333333333,0.4086812228061698,7.7,12.75,0.14107944461939717,99894.0,0.0,10226.0,0.0654,0.0282,184.28,32.02333333333333,8.0,13.75,0.0867583375797786,1,288.3732,0.24500980838711486,1.1254065140793779
BANCO MASTER - PRUDENCIAL,2022-06-01,5077700.0,16392.0,796684.0,0.1146,0.0496,177.81,2.215266379399994,25.546666666666667,0.0139828345926187,9.3,13.25,0.0025795710696292404,5296203.0,10578.0,796684.0,0.1099,0.0572,175.72,24.72,11.1,11.75,0.0014462599089616946,0,45570.3248,0.05343113534679976,2.8744500902875103
BANCO MASTER - PRUDENCIAL,2022-09-01,5811934.0,4997.0,1038541.0,0.1133,0.0487999999999999,179.54,-1.3245430992000151,27.44,0.0282657835509959,8.7,13.75,0.004778082657194105,5077700.0,16392.0,796684.0,0.1146,0.0496,177.81,25.546666666666667,9.3,13.25,0.0025795710696292404,0,39515.526399999995,0.06398046130707631,2.6830586063668553
BANCO MASTER - PRUDENCIAL,2022-12-01,7344368.0,33057.0,1038541.0,0.1216,0.0579,180.33,1.6286339977999995,29.036666666666665,0.0131204182870988,7.9,13.75,0.0050255939472953,5811934.0,4997.0,1038541.0,0.1133,0.0487999999999999,179.54,27.44,8.7,13.75,0.004778082657194105,0,50680.800799999895,0.06614812783007659,2.647421242379272
BANCO MASTER - PRUDENCIAL,2023-03-01,8035049.0,114119.0,1331840.0,0.1141,0.0535,182.74,2.094210609200031,30.19,0.0128586753064915,8.8,13.75,0.005102303014807572,7344368.0,33057.0,1038541.0,0.1216,0.0579,180.33,29.036666666666665,7.9,13.75,0.0050255939472953,0,60131.5239,0.04646617074306088,3.021450366620987
BANCO MASTER - PRUDENCIAL,2023-06-01,10945466.0,68565.0,1331840.0,0.1221,0.0670999999999999,184.28,0.760729877599986,32.02333333333333,0.0143318329735825,8.0,13.75,0.005269911829831232,8035049.0,114119.0,1331840.0,0.1141,0.0535,182.74,30.19,8.8,13.75,0.005102303014807572,0,71253.44,0.02642700971954396,3.6065862166958333
BANCO MASTER - PRUDENCIAL,2023-09-01,12410525.0,378036.0,1965662.0,0.1149,0.0578,184.44,0.6111867176000096,31.51333333333333,0.0146185152611519,7.7,12.75,0.005248597982101336,10945466.0,68565.0,1331840.0,0.1221,0.0670999999999999,184.28,32.02333333333333,8.0,13.75,0.005269911829831232,0,89366.46399999986,0.017811398830196376,4.009944712174404
BANCO MASTER - PRUDENCIAL,2023-12-01,14694276.0,27167.0,1965662.0,0.1143,0.0576999999999999,185.03,1.083587763199989,30.41333333333333,0.0262789540068424,7.4,11.75,0.006144419228441579,12410525.0,378036.0,1965662.0,0.1149,0.0578,184.44,31.51333333333333,7.7,12.75,0.005248597982101336,0,113615.26359999999,0.00460924085437104,5.375072213146949
BANCO MASTER - PRUDENCIAL,2024-03-01,16650264.0,216135.0,2487925.0,0.1043,0.0521,186.65,1.415491577599992,29.896666666666665,0.0233857053632353,7.9,10.75,0.006471852522883634,14694276.0,27167.0,1965662.0,0.1143,0.0576999999999999,185.03,30.41333333333333,7.4,11.75,0.006144419228441579,0,113418.6973999998,0.012048244060856087,4.4067149384082205
BANCO MASTER - PRUDENCIAL,2024-06-01,29089064.0,213518.0,2595115.0,0.1091,0.0653,189.49,1.053515670799987,29.07333333333333,0.0428683729204055,6.9,10.5,0.010492632239241462,16650264.0,216135.0,2487925.0,0.1043,0.0521,186.65,29.896666666666665,7.9,10.75,0.006471852522883634,0,129620.8925,0.0036583019896022414,5.607091166647437
BANCO MASTER - PRUDENCIAL,2024-09-01,39325159.0,273390.0,3884965.0,0.0949,0.0579999999999999,190.99,0.8015076655999875,28.473333333333333,0.0567436516587565,6.4,10.5,0.016208858447938485,29089064.0,213518.0,2595115.0,0.1091,0.0653,189.49,29.07333333333333,6.9,10.5,0.010492632239241462,0,169461.0095,0.0002415635472953944,8.32813639105862
BANCO MASTER - PRUDENCIAL,2024-12-01,41773986.0,154049.0,3884965.0,0.0951,0.0565,191.11,1.47713535680003,27.96,0.0369567811744533,6.2,11.25,0.015788076830856684,39325159.0,273390.0,3884965.0,0.0949,0.0579999999999999,190.99,28.473333333333333,6.4,10.5,0.016208858447938485,0,225327.9699999996,3.254091114314979e-05,10.332979914513363
BANCO MASTER - PRUDENCIAL,2025-03-01,42878042.0,40735.0,5935070.0,0.0847,0.0511,193.61,2.040339737600028,29.313333333333333,0.1194925849924327,6.6,13.25,0.03455298530740966,41773986.0,154049.0,3884965.0,0.0951,0.0565,191.11,27.96,6.2,11.25,0.015788076830856684,0,219500.5225,3.159546600389223e-05,10.362465332690114
BANCO MASTER - PRUDENCIAL,2025-06-01,0.0,0.0,0.0,0.0,0.0,194.33,0.9327766831999762,31.666666666666668,0.1437352071363023,5.6,14.25,0.04764684359852704,42878042.0,40735.0,5935070.0,0.0847,0.0511,193.61,29.313333333333333,6.6,13.25,0.03455298530740966,0,303282.077,8.184631652248117e-05,9.410585408373384
BANCO ORIGINAL - PRUDENCIAL,2022-03-01,14954957.0,13927.0,3124855.0,0.0916,0.0516,175.72,3.2006523548000043,24.72,0.1257092958512539,11.1,11.75,0.03361308935367002,13462310.0,13069.0,2075261.0,0.1109,0.0608,174.3,22.62,11.1,9.25,0.01865078008780231,0,126175.8688,0.016389302825065222,4.09460133067093
BANCO ORIGINAL - PRUDENCIAL,2022-06-01,15811135.0,4453.0,3124855.0,0.0851,0.0469,177.81,2.215266379399994,25.546666666666667,0.1826764793297393,9.3,13.25,0.05393993479095234,14954957.0,13927.0,3124855.0,0.0916,0.0516,175.72,24.72,11.1,11.75,0.03361308935367002,1,161242.518,0.019306507547733585,3.9278177491451793
BANCO ORIGINAL - PRUDENCIAL,2022-09-01,15573376.0,4741.0,4333631.0,0.0951999999999999,0.0548,179.54,-1.3245430992000151,27.44,0.2458274033814253,8.7,13.75,0.07640405743437223,15811135.0,4453.0,3124855.0,0.0851,0.0469,177.81,25.546666666666667,9.3,13.25,0.05393993479095234,1,146555.6995,0.021882164141322373,3.799958267212809
BANCO PAULISTA - PRUDENCIAL,2021-09-01,999187.0,1988.0,495803.0,0.1027,0.1639,172.27,3.0196768831999954,21.08666666666667,0.0009457713270248,12.6,5.75,0.008963758290978341,956748.0,16635.0,483538.0,0.1097,0.1621,172.06,21.46333333333333,14.1,4.25,0.00984956492428271,0,78381.5098,0.06436912330016939,2.6765869700271603
BANCO PAULISTA - PRUDENCIAL,2021-12-01,1116713.0,456.0,495803.0,0.0982,0.1730999999999999,174.3,2.958021687500012,22.62,0.0013594814715692,11.1,9.25,0.008226502524710657,999187.0,1988.0,495803.0,0.1027,0.1639,172.27,21.08666666666667,12.6,5.75,0.008963758290978341,0,81262.1117,0.0795338026953131,2.448698155576878
BANCO PAULISTA - PRUDENCIAL,2022-03-01,1135029.0,1466.0,382728.0,0.1134999999999999,0.1705999999999999,175.72,3.2006523548000043,24.72,0.0020222593420387,11.1,11.75,0.007600530380009774,1116713.0,456.0,495803.0,0.0982,0.1730999999999999,174.3,22.62,11.1,9.25,0.008226502524710657,0,85823.49929999995,0.08598790675303664,2.363637135384648
BANCO PAULISTA - PRUDENCIAL,2022-06-01,1178626.0,2351.0,382728.0,0.1076999999999999,0.1562,177.81,2.215266379399994,25.546666666666667,0.0025638044534065,9.3,13.25,0.00707633257595929,1135029.0,1466.0,382728.0,0.1134999999999999,0.1705999999999999,175.72,24.72,11.1,11.75,0.007600530380009774,0,65293.39679999996,0.07934255667992889,2.4513133883253455
BANCO PAULISTA - PRUDENCIAL,2022-09-01,1331498.0,3704.0,273530.0,0.1049,0.1473,179.54,-1.3245430992000151,27.44,0.0022473676783586,8.7,13.75,0.0011094818005041222,1178626.0,2351.0,382728.0,0.1076999999999999,0.1562,177.81,25.546666666666667,9.3,13.25,0.00707633257595929,0,59782.113600000004,0.0940377438398294,2.265301413528929
BANCO PAULISTA - PRUDENCIAL,2022-12-01,1632122.0,591.0,273530.0,0.0883999999999999,0.1389,180.33,1.6286339977999995,29.036666666666665,0.0071296761214371,7.9,13.75,0.0020228460728332716,1331498.0,3704.0,273530.0,0.1049,0.1473,179.54,27.44,8.7,13.75,0.0011094818005041222,0,40290.969,0.08983880864443429,2.315604667808932
BANCO PAULISTA - PRUDENCIAL,2023-03-01,1299909.0,952.0,212939.0,0.0962,0.114,182.74,2.094210609200031,30.19,0.0107105623432041,8.8,13.75,0.003511421916827211,1632122.0,591.0,273530.0,0.0883999999999999,0.1389,180.33,29.036666666666665,7.9,13.75,0.0020228460728332716,0,37993.316999999995,0.09989524160457133,2.19838910194459
BANCO PAULISTA - PRUDENCIAL,2023-06-01,1179676.0,1510.0,212939.0,0.1156,0.1292,184.28,0.760729877599986,32.02333333333333,0.0102578851260564,8.0,13.75,0.004069154228768795,1299909.0,952.0,212939.0,0.0962,0.114,182.74,30.19,8.8,13.75,0.003511421916827211,0,24275.046000000002,0.09302591770897156,2.2772357352437815
BANCO PAULISTA - PRUDENCIAL,2023-09-01,1176818.0,1563.0,154973.0,0.1016,0.1242,184.44,0.6111867176000096,31.51333333333333,0.036900136762433,7.7,12.75,0.011834186096845943,1179676.0,1510.0,212939.0,0.1156,0.1292,184.28,32.02333333333333,8.0,13.75,0.004069154228768795,0,27511.718800000002,0.09514482953617723,2.252374646236276
BANCO PAULISTA - PRUDENCIAL,2023-12-01,1198740.0,1522.0,154973.0,0.1099,0.1313,185.03,1.083587763199989,30.41333333333333,0.0348743128599325,7.4,11.75,0.014347982850644035,1176818.0,1563.0,154973.0,0.1016,0.1242,184.44,31.51333333333333,7.7,12.75,0.011834186096845943,0,19247.6466,0.10114172591609118,2.184602613619627
BANCO PAULISTA - PRUDENCIAL,2024-03-01,1228148.0,1666.0,157904.0,0.1056,0.1226,186.65,1.415491577599992,29.896666666666665,0.0416170239511437,7.9,10.75,0.016547427401844898,1198740.0,1522.0,154973.0,0.1099,0.1313,185.03,30.41333333333333,7.4,11.75,0.014347982850644035,0,20347.9549,0.09577121205120559,2.245120273188411
BANCO PAULISTA - PRUDENCIAL,2024-06-01,1225252.0,1814.0,157904.0,0.1089,0.1202,189.49,1.053515670799987,29.07333333333333,0.0441857050080166,6.9,10.5,0.017417758038926996,1228148.0,1666.0,157904.0,0.1056,0.1226,186.65,29.896666666666665,7.9,10.75,0.016547427401844898,0,19359.0304,0.08506835752271519,2.3753942154795538
BANCO PAULISTA - PRUDENCIAL,2024-09-01,1226411.0,78.0,164098.0,0.1075,0.1181,190.99,0.8015076655999875,28.473333333333333,0.0562012139747942,6.4,10.5,0.018433312058108123,1225252.0,1814.0,157904.0,0.1089,0.1202,189.49,29.07333333333333,6.9,10.5,0.017417758038926996,0,18980.0608,0.08118771017928306,2.4263179635411825
BANCO PAULISTA - PRUDENCIAL,2024-12-01,1200632.0,68.0,164098.0,0.1079,0.1108,191.11,1.47713535680003,27.96,0.0542944110519098,6.2,11.25,0.0175070813173679,1226411.0,78.0,164098.0,0.1075,0.1181,190.99,28.473333333333333,6.4,10.5,0.018433312058108123,0,19379.9738,0.08001740374748355,2.4421105949984803
BANCO VOITER - PRUDENCIAL,2022-06-01,2233922.0,15777.0,57457.0,0.0733999999999999,0.0404,177.81,2.215266379399994,25.546666666666667,0.0609733183159812,9.3,13.25,0.017811173388529063,2205811.0,11168.0,57457.0,0.0643,0.0326,175.72,24.72,11.1,11.75,0.01559071605601623,0,1873.0982,0.09676033247090961,2.233750809085469
BANCO VOITER - PRUDENCIAL,2022-09-01,2065625.0,17501.0,36738.0,0.104,0.0536,179.54,-1.3245430992000151,27.44,0.0583541188806351,8.7,13.75,0.0175714847971697,2233922.0,15777.0,57457.0,0.0733999999999999,0.0404,177.81,25.546666666666667,9.3,13.25,0.017811173388529063,0,2321.2628,0.10488228173538844,2.144116643629048
BANCO VOITER - PRUDENCIAL,2022-12-01,1979079.0,17573.0,36738.0,0.1132,0.0601,180.33,1.6286339977999995,29.036666666666665,0.0391681152117804,7.9,13.75,0.01611345626553583,2065625.0,17501.0,36738.0,0.104,0.0536,179.54,27.44,8.7,13.75,0.0175714847971697,0,1969.1568,0.10259498204743137,2.168718261673345
BANCO VOITER - PRUDENCIAL,2023-03-01,2106551.0,12407.0,17461.0,0.1127,0.0623,182.74,2.094210609200031,30.19,0.0307338357535504,8.8,13.75,0.015500829688398682,1979079.0,17573.0,36738.0,0.1132,0.0601,180.33,29.036666666666665,7.9,13.75,0.01611345626553583,0,2207.9538000000002,0.11077500056261506,2.082849174169814
BANCO VOITER - PRUDENCIAL,2023-06-01,1963684.0,12900.0,17461.0,0.1161,0.0584,184.28,0.760729877599986,32.02333333333333,0.0300550664521954,8.0,13.75,0.013632058441651282,2106551.0,12407.0,17461.0,0.1127,0.0623,182.74,30.19,8.8,13.75,0.015500829688398682,0,1087.8203,0.0891463087916294,2.32410334308264
BANCO VOITER - PRUDENCIAL,2023-09-01,1752196.0,35545.0,35140.0,0.1137,0.0572,184.44,0.6111867176000096,31.51333333333333,0.0284565972168187,7.7,12.75,0.013471513243693375,1963684.0,12900.0,17461.0,0.1161,0.0584,184.28,32.02333333333333,8.0,13.75,0.013632058441651282,0,1019.7224,0.09832576035971757,2.215967250134761
BANCO VOITER - PRUDENCIAL,2023-12-01,1742176.0,29215.0,35140.0,0.1085999999999999,0.0533,185.03,1.083587763199989,30.41333333333333,0.0258300702320813,7.4,11.75,0.014715222859028512,1752196.0,35545.0,35140.0,0.1137,0.0572,184.44,31.51333333333333,7.7,12.75,0.013471513243693375,0,2010.008,0.09605869375543659,2.2418050337454525
BANCO VOITER - PRUDENCIAL,2024-03-01,2084644.0,39312.0,7262.0,0.0932,0.0498,186.65,1.415491577599992,29.896666666666665,0.0121439804710587,7.9,10.75,0.016584297235808957,1742176.0,29215.0,35140.0,0.1085999999999999,0.0533,185.03,30.41333333333333,7.4,11.75,0.014715222859028512,0,1872.962,0.09823649329295726,2.2169745296562176
BANCOOB - PRUDENCIAL,2017-03-01,6847247.0,6829.0,1037883.0,0.1722,0.035,164.34,0.9630321349999972,41.17333333333333,0.0016857152968846,13.7,12.25,0.00019707712049552814,7546329.0,34739.0,928649.0,0.1543,0.0372,162.73,40.38,12.0,13.75,0.00014816132853095218,0,34545.7428,0.09489940034008072,2.2552287107430193
BANCOOB - PRUDENCIAL,2017-06-01,7304212.0,8722.0,1037883.0,0.1701,0.034,165.65,0.2193980018000196,36.63666666666666,0.0014068183461258,13.0,10.25,0.0002843330510749693,6847247.0,6829.0,1037883.0,0.1722,0.035,164.34,41.17333333333333,13.7,12.25,0.00019707712049552814,0,36325.905000000006,0.09542911946888935,2.2490768987973295
BANCOOB - PRUDENCIAL,2017-09-01,7772243.0,14904.0,1180557.0,0.163,0.0321,166.12,0.5911447296000016,36.16333333333333,0.002909096962427,12.4,8.25,0.0004732182764171861,7304212.0,8722.0,1037883.0,0.1701,0.034,165.65,36.63666666666666,13.0,10.25,0.0002843330510749693,0,35288.022000000004,0.07630159904047244,2.4936917172290696
