Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,Selic,Desemprego,NPL,NPL_Volatility_8Q,RWA_Total,RWA_Credito_share,RWA_Mercado_share,RWA_Operacional_share,log_RWA_Total,Estresse_Alto_P90,RWA_Credito_share_lag4,RWA_Mercado_share_lag4,RWA_Operacional_share_lag4,log_RWA_Total_lag4,Capital_Principal_lag4,Alavancagem_lag4,NPL_Volatility_8Q_lag4,PIB_lag4,Spread_lag4,Desemprego_lag4,RWA_Operacional_share_lag4_x_Alavancagem_lag4,Prob_Estresse
BCO A.J. RENNER S.A. - PRUDENCIAL,2020-09-01,1305404.0,0.0,468977.0,0.1261999999999999,0.0813,165.34,1.2447095295999857,21.71666666666667,,14.6,0.068993517721849,0.010144444986132553,1774381.0,0.7356954340696841,0.0,0.264304565930316,14.388962187676006,0,0.7292224034073216,0.009733099838942445,0.261044496753736,14.216468858990085,0.1226,0.1045,0.007174384986642918,170.5,30.59,11.9,0.02727914991076541,0.48624215245061103
BCO CATERPILLAR S.A. - PRUDENCIAL,2017-03-01,3114570.0,42203.0,250710.0,0.2389,0.2522,164.34,0.9630321349999972,41.17333333333333,,13.3,0.0698685836433372,0.00469509929207208,3407483.0,0.9140383092153358,0.012385388276331826,0.0735763025083324,15.041484453545515,0,0.9084788113143463,0.01599979703404571,0.07552139165160802,15.2914440488387,0.1703,0.1807,0.02114365614322654,163.26,35.07,10.3,0.01364671547144557,0.444945780782692
BCO CATERPILLAR S.A. - PRUDENCIAL,2017-06-01,3013687.0,56070.0,250710.0,0.253,0.271,165.65,0.2193980018000196,36.63666666666666,,13.4,0.0589888236229599,0.007327836757607384,3320467.0,0.9076093814514645,0.016886178962176104,0.07550443958635938,15.015615993651211,0,0.895350331307661,0.015268961767407009,0.089380706924932,15.122955145415165,0.2067,0.2214999999999999,0.02114365614322654,163.72,38.303333333333335,11.333333333333334,0.019797826583872427,0.45522657914032383
BCO CATERPILLAR S.A. - PRUDENCIAL,2017-09-01,2895079.0,29544.0,334360.0,0.258,0.283,166.12,0.5911447296000016,36.16333333333333,,12.7,0.0738929324760171,0.006763721884666508,3258983.0,0.8883381717548082,0.009065404759705712,0.10259642348548612,14.996925741482068,0,0.9270385255819975,0.009057902987429403,0.06390357143057308,15.087651974168525,0.2214,0.2291,0.02114365614322654,162.92,39.71333333333333,11.833333333333334,0.014640308214744293,0.44612993791033007
BCO CATERPILLAR S.A. - PRUDENCIAL,2017-12-01,2840247.0,41148.0,334360.0,0.2616,0.289,167.13,1.144261174399985,33.526666666666664,,12.1,0.0625815024876384,0.0070310203489154875,3215755.0,0.8832286663629536,0.012795750920079422,0.10397558271696693,14.98357272478699,0,0.9277214271823305,0.009105359884446036,0.06317321293322348,15.09914685961105,0.2126,0.2203999999999999,0.004824979952153878,162.73,40.38,12.0,0.013923376130482449,0.429535058783154
BCO CATERPILLAR S.A. - PRUDENCIAL,2018-03-01,2529810.0,41926.0,320288.0,0.31,0.3461999999999999,167.98,0.7014778351999817,33.15,,12.733333333333334,0.0467696800013625,0.010701628872208364,2892024.0,0.8747541514178305,0.014497113440275738,0.1107487351418937,14.877467160981544,0,0.9140383092153358,0.012385388276331826,0.0735763025083324,15.041484453545515,0.2389,0.2522,0.00469509929207208,164.34,41.17333333333333,13.3,0.01855594349260143,0.4290187659416819
BCO CATERPILLAR S.A. - PRUDENCIAL,2018-06-01,2601205.0,43587.0,320288.0,0.3074,0.3439,167.89,1.8887030879999989,30.82333333333333,,12.8,0.0395118653368163,0.012702832998609467,2965080.0,0.8772798710321476,0.01470010927192521,0.10802001969592726,14.902414571500223,0,0.9076093814514645,0.016886178962176104,0.07550443958635938,15.015615993651211,0.253,0.271,0.007327836757607384,165.65,36.63666666666666,13.4,0.020461703127903394,0.4235802813443219
BCO CATERPILLAR S.A. - PRUDENCIAL,2018-09-01,2615693.0,59872.0,263458.0,0.3197,0.3542,169.35,0.7208535743999933,28.546666666666667,,12.2,0.0360909976496476,0.014741726313276336,2939023.0,0.8899872508653386,0.020371395528377967,0.08964135360628345,14.893587771161519,0,0.8883381717548082,0.009065404759705712,0.10259642348548612,14.996925741482068,0.258,0.283,0.006763721884666508,166.12,36.16333333333333,12.7,0.029034787846392567,0.43807481805912335
BCO CATERPILLAR S.A. - PRUDENCIAL,2018-12-01,2404326.0,35968.0,263458.0,0.3571999999999999,0.3990999999999999,169.09,0.3894135824999978,28.71666666666667,,11.733333333333334,0.0340015519905965,0.015655574774334963,2703752.0,0.8892553754930186,0.013302995245126032,0.09744162926185537,14.810150995962493,0,0.8832286663629536,0.012795750920079422,0.10397558271696693,14.98357272478699,0.2616,0.289,0.0070310203489154875,167.13,33.526666666666664,12.1,0.03004894340520344,0.4381094988661077
BCO CATERPILLAR S.A. - PRUDENCIAL,2019-03-01,2327308.0,43115.0,295283.0,0.3689,0.4227,169.51,1.507011320000018,30.386666666666667,,12.5,0.029638223055667,0.0158182520075109,2665706.0,0.8730550180702598,0.016173951666087708,0.11077103026365248,14.79597949607038,0,0.8747541514178305,0.014497113440275738,0.1107487351418937,14.877467160981544,0.31,0.3461999999999999,0.010701628872208364,167.98,33.15,12.733333333333334,0.03834121210612359,0.445075986703421
BCO CATERPILLAR S.A. - PRUDENCIAL,2019-06-01,2978488.0,62499.0,295283.0,0.3018,0.3378,170.58,0.710811074100004,30.69666666666667,,12.366666666666667,0.0203614203835936,0.017662587577483697,3336270.0,0.8927598785470001,0.01873319605427618,0.08850692539872372,15.020363974437492,0,0.8772798710321476,0.01470010927192521,0.10802001969592726,14.902414571500223,0.3074,0.3439,0.012702832998609467,167.89,30.82333333333333,12.8,0.03714808477342938,0.439830408694688
BCO CATERPILLAR S.A. - PRUDENCIAL,2019-09-01,3162384.0,25300.0,274407.0,0.2957,0.3228999999999999,170.5,0.2600889164000142,30.59,,11.9,0.0198994595594319,0.014056371314260034,3462091.0,0.9134317959868762,0.007307722413997783,0.07926048159912608,15.057383299757008,0,0.8899872508653386,0.020371395528377967,0.08964135360628345,14.893587771161519,0.3197,0.3542,0.014741726313276336,169.35,28.546666666666667,12.2,0.031750967447345596,0.4347905188210442
BCO CATERPILLAR S.A. - PRUDENCIAL,2019-12-01,3345425.0,34523.0,274407.0,0.2879,0.3128,171.91,1.767530865000011,29.096666666666664,,11.366666666666667,0.0175001101335403,0.01051754963258661,3654355.0,0.915462509799951,0.009447084369197847,0.07509040583085114,15.111430165005014,0,0.8892553754930186,0.013302995245126032,0.09744162926185537,14.810150995962493,0.3571999999999999,0.3990999999999999,0.015655574774334963,169.09,28.71666666666667,11.733333333333334,0.03888895423840647,0.4467141359155186
BCO CATERPILLAR S.A. - PRUDENCIAL,2020-03-01,2004781.0,44726.0,256366.0,0.46,0.4869,168.09,0.5308473674999981,28.24,,11.8,0.0311350349726897,0.008268627512086988,2305873.0,0.8694238581222816,0.019396558266652153,0.11117958361106618,14.6509699045738,0,0.8730550180702598,0.016173951666087708,0.11077103026365248,14.79597949607038,0.3689,0.4227,0.0158182520075109,169.51,30.386666666666667,12.5,0.046822914492445904,0.45259592582021346
BCO CATERPILLAR S.A. - PRUDENCIAL,2020-06-01,2121502.0,27706.0,256366.0,0.4452,0.5015999999999999,153.27,-0.4306129372000034,24.44333333333333,,13.133333333333333,0.0350510058869573,0.007539544673834694,2405574.0,0.8819109285351437,0.011517417464605122,0.10657165400025108,14.693299102483648,0,0.8927598785470001,0.01873319605427618,0.08850692539872372,15.020363974437492,0.3018,0.3378,0.017662587577483697,170.58,30.69666666666667,12.366666666666667,0.029897639399688872,0.43740722713198554
BCO CATERPILLAR S.A. - PRUDENCIAL,2020-09-01,2226991.0,30068.0,249608.0,0.4342,0.4849,165.34,1.2447095295999857,21.71666666666667,,14.6,0.0285850182117346,0.0068153615858309695,2506667.0,0.8884271424963907,0.011995211170849578,0.0995776463327598,14.734464540236628,0,0.9134317959868762,0.007307722413997783,0.07926048159912608,15.057383299757008,0.2957,0.3228999999999999,0.014056371314260034,170.5,30.59,11.9,0.025593209508357802,0.4313910022561518
BCO CATERPILLAR S.A. - PRUDENCIAL,2020-12-01,2307779.0,33831.0,249608.0,0.3621999999999999,0.4023,171.47,3.131382328999988,20.72,,14.366666666666667,0.0224335385899575,0.006332957599983823,2591218.0,0.8906155329269865,0.013056022303025064,0.09632844476998847,14.767638593403582,0,0.915462509799951,0.009447084369197847,0.07509040583085114,15.111430165005014,0.2879,0.3128,0.01051754963258661,171.91,29.096666666666664,11.366666666666667,0.023488278943890238,0.42545854820253404
BCO CATERPILLAR S.A. - PRUDENCIAL,2021-03-01,2443978.0,35617.0,245616.0,0.3493,0.3829,173.12,2.052492994999988,22.403333333333336,,14.633333333333333,0.019238885152799,0.006446180068508143,2725211.0,0.8968032200075517,0.0130694467327484,0.09012733325969989,14.818056414274501,0,0.8694238581222816,0.019396558266652153,0.11117958361106618,14.6509699045738,0.46,0.4869,0.008268627512086988,168.09,28.24,11.8,0.054133339260228126,0.4543614278787086
BCO CATERPILLAR S.A. - PRUDENCIAL,2021-06-01,2705037.0,299.0,245616.0,0.3278999999999999,0.3555,172.06,1.6786286369000036,21.46333333333333,,14.566666666666668,0.0194643425293942,0.006531236939980949,2950952.0,0.9166658759613847,0.00010132323399364002,0.0832328008046217,14.897638388120136,0,0.8819109285351437,0.011517417464605122,0.10657165400025108,14.693299102483648,0.4452,0.5015999999999999,0.007539544673834694,153.27,24.44333333333333,13.133333333333333,0.053456341646525934,0.4332674572969838
BCO COOPERATIVO SICREDI - PRUDENCIAL,2022-03-01,16390187.0,41128.0,2370273.0,0.1309,0.0243999999999999,175.72,3.2006523548000043,24.72,,11.166666666666666,6.129872635909903e-05,2.2109984171001728e-05,18801588.0,0.8717448228309226,0.002187474802660286,0.12606770236641712,16.749451892318056,0,0.8324403174861615,0.0013624467483843877,0.16619723576545412,16.367800506794435,0.1195,0.0224,0.02114365614322654,173.12,22.403333333333336,14.633333333333333,0.003722818081146172,0.3939141693450858
BCO COOPERATIVO SICREDI - PRUDENCIAL,2022-06-01,17225068.0,25504.0,2370273.0,0.1298,0.0226,177.81,2.215266379399994,25.546666666666667,,9.866666666666667,7.030306040336863e-05,2.030287351109064e-05,19620845.0,0.877896339326874,0.0012998420812151566,0.12080381859191079,16.792103079471733,0,0.8397192722596393,0.0013284610676341658,0.15895226667272658,16.412371809557843,0.1147,0.0237,0.02114365614322654,172.06,21.46333333333333,14.566666666666668,0.0037671687201436196,0.3893710121867986
BCO COOPERATIVO SICREDI - PRUDENCIAL,2022-09-01,19936660.0,35276.0,2583003.0,0.1433,0.0233999999999999,179.54,-1.3245430992000151,27.44,,8.9,8.651499507552658e-05,1.8712814744453693e-05,22554939.0,0.8839154918574597,0.001564003343125867,0.11452050479941445,16.931464624320867,0,0.8450538863048643,0.006172132892440898,0.1487739808026948,16.580127401548,0.1169999999999999,0.0214,0.02114365614322654,172.27,21.08666666666667,13.199999999999998,0.0031837631891776684,0.39246657020660985
BCO COOPERATIVO SICREDI - PRUDENCIAL,2022-12-01,21572307.0,86096.0,2583003.0,0.1452999999999999,0.025,180.33,1.6286339977999995,29.036666666666665,,8.1,0.0001090786999375,2.0027286705454052e-05,24241406.0,0.8898950415664834,0.0035516091764644345,0.10655334925705216,17.00357272078359,0,0.8653769360502163,0.0017687223016534816,0.13285434164813031,16.693302295959423,0.1374,0.032,2.19254698411399e-05,174.3,22.62,11.6,0.00425133893274017,0.381218471646897
BCO COOPERATIVO SICREDI - PRUDENCIAL,2023-03-01,23362634.0,178895.0,2713058.0,0.1374,0.023,182.74,2.094210609200031,30.19,,8.6,9.794182823420328e-05,1.752037841229631e-05,26254587.0,0.8898496098986436,0.0068138569462166745,0.10333653315513971,17.083351274593294,0,0.8717448228309226,0.002187474802660286,0.12606770236641712,16.749451892318056,0.1309,0.0243999999999999,2.2109984171001728e-05,175.72,24.72,11.166666666666666,0.003076051937740565,0.38497972301198263
BCO COOPERATIVO SICREDI - PRUDENCIAL,2023-06-01,23807042.0,63923.0,2713058.0,0.1396,0.0233999999999999,184.28,0.760729877599986,32.02333333333333,,8.266666666666667,0.0001292713511407,2.417118471513105e-05,26584023.0,0.8955394749696086,0.0024045645762494263,0.10205596045414195,17.095820954198256,0,0.877896339326874,0.0012998420812151566,0.12080381859191079,16.792103079471733,0.1298,0.0226,2.030287351109064e-05,177.81,25.546666666666667,9.866666666666667,0.002730166300177184,0.39305908913947474
BCO COOPERATIVO SICREDI - PRUDENCIAL,2023-09-01,25308868.0,275477.0,2950367.0,0.1472,0.026,184.44,0.6111867176000096,31.51333333333333,,7.8,0.0001109197106137,2.5509590438244276e-05,28534712.0,0.8869501819398072,0.009654101292488951,0.10339571676770384,17.166631869033605,0,0.8839154918574597,0.001564003343125867,0.11452050479941445,16.931464624320867,0.1433,0.0233999999999999,1.8712814744453693e-05,179.54,27.44,8.9,0.0026797798123062867,0.4002303222419946
BCO COOPERATIVO SICREDI - PRUDENCIAL,2023-12-01,26766197.0,148469.0,2950367.0,0.1589,0.0352,185.03,1.083587763199989,30.41333333333333,,7.5,0.000108832171358,2.2737007785099384e-05,29865033.0,0.8962386547505238,0.00497133219307007,0.09879001305640613,17.21219888912031,0,0.8898950415664834,0.0035516091764644345,0.10655334925705216,17.00357272078359,0.1452999999999999,0.025,2.0027286705454052e-05,180.33,29.036666666666665,8.1,0.002663833731426304,0.4057421206970906
BCO COOPERATIVO SICREDI - PRUDENCIAL,2024-03-01,26517705.0,261018.0,3137011.0,0.1538,0.0352,186.65,1.415491577599992,29.896666666666665,,7.766666666666667,0.000135517049491,2.12917429945483e-05,29915734.0,0.8864133168185009,0.008725107664080713,0.10486157551741836,17.21389512069112,0,0.8898496098986436,0.0068138569462166745,0.10333653315513971,17.083351274593294,0.1374,0.023,1.752037841229631e-05,182.74,30.19,8.6,0.0023767402625682133,0.40231818793553986
BCO COOPERATIVO SICREDI - PRUDENCIAL,2024-06-01,27460875.0,77563.0,3137011.0,0.1478,0.0333,189.49,1.053515670799987,29.07333333333333,,7.166666666666667,0.000187554638201,3.121505709299734e-05,30675449.0,0.8952069454631292,0.0025285041467526686,0.10226455039011817,17.23897318578094,0,0.8955394749696086,0.0024045645762494263,0.10205596045414195,17.095820954198256,0.1396,0.0233999999999999,2.417118471513105e-05,184.28,32.02333333333333,8.266666666666667,0.0023881094746269114,0.40780249439739147
BCO COOPERATIVO SICREDI - PRUDENCIAL,2024-09-01,29183449.0,65630.0,3256053.0,0.1474,0.0356,190.99,0.8015076655999875,28.473333333333333,,6.6000000000000005,0.0002098909739098,4.088910220723186e-05,32505132.0,0.8978105057379863,0.0020190657893651995,0.10017042847264856,17.296908542526165,0,0.8869501819398072,0.009654101292488951,0.10339571676770384,17.166631869033605,0.1472,0.026,2.5509590438244276e-05,184.44,31.51333333333333,7.8,0.0026882886359602997,0.4100861132591765
BCO COOPERATIVO SICREDI - PRUDENCIAL,2024-12-01,30826336.0,464345.0,3256053.0,0.1366,0.0341,191.11,1.47713535680003,27.96,,6.166666666666667,0.0002225021113325,4.902571171232939e-05,34546734.0,0.8923082569831348,0.013441067974761377,0.09425067504210384,17.357823574042595,0,0.8962386547505238,0.00497133219307007,0.09879001305640613,17.21219888912031,0.1589,0.0352,2.2737007785099384e-05,185.03,30.41333333333333,7.5,0.003477408459585496,0.40828628299286024
BCO COOPERATIVO SICREDI - PRUDENCIAL,2025-03-01,31584761.0,456058.0,3340253.0,0.1282,0.0338,193.61,2.040339737600028,29.313333333333333,,6.766666666666667,0.0005398096726857,0.0001421226106119002,35381072.0,0.8927022052921404,0.012889886434192836,0.09440790827366678,17.381687545841185,0,0.8864133168185009,0.008725107664080713,0.10486157551741836,17.21389512069112,0.1538,0.0352,2.12917429945483e-05,186.65,29.896666666666665,7.766666666666667,0.0036911274582131265,0.407248554670248
BCO COOPERATIVO SICREDI - PRUDENCIAL,2025-06-01,31736177.0,397922.0,3340253.0,0.1336999999999999,0.0337,194.33,0.9327766831999762,31.666666666666668,,6.2,5.566448695397544e-05,0.00014993329978237703,35474352.0,0.8946231632363574,0.011217174594196957,0.09415966216944568,17.38432051445877,0,0.8952069454631292,0.0025285041467526686,0.10226455039011817,17.23897318578094,0.1478,0.0333,3.121505709299734e-05,189.49,29.07333333333333,7.166666666666667,0.0034054095279909356,0.4078206484386346
BCO COOPERATIVO SICREDI - PRUDENCIAL,2025-09-01,30837101.0,456990.0,3353140.0,0.1466,0.0356999999999999,,0.6304326271999727,31.94666666666667,,5.599999999999999,4.379345682804046e-05,0.0001571032650198746,34647231.0,0.8900307502207031,0.013189798630661134,0.0967794511486358,17.360728366987026,0,0.8978105057379863,0.0020190657893651995,0.10017042847264856,17.296908542526165,0.1474,0.0356,4.088910220723186e-05,190.99,28.473333333333333,6.6000000000000005,0.003566067253626289,0.40899375978321023
BCO DAYCOVAL S.A - PRUDENCIAL,2017-03-01,12041817.0,517983.0,2058404.0,0.1712999999999999,0.1289,164.34,0.9630321349999972,41.17333333333333,,13.3,0.0723528296290864,0.006436332153705201,14618204.0,0.8237548880833788,0.035434106679589364,0.14081100523703186,16.497778159322554,0,0.8136328211099563,0.025713472563548223,0.16065370632649553,16.4974461208768,0.1814,0.1472,0.02114365614322654,163.26,35.07,10.3,0.023648225571260142,0.45817505261908154
BCO DAYCOVAL S.A - PRUDENCIAL,2017-06-01,12442761.0,1339799.0,2058404.0,0.1636,0.1257,165.65,0.2193980018000196,36.63666666666666,,13.4,0.0724141944394526,0.005872497511064859,15840964.0,0.785480037704776,0.08457812289706611,0.12994183939815784,16.578109801084604,0,0.8177654496149886,0.021544974845806895,0.16068957553920446,16.497222875426328,0.1773999999999999,0.1425,0.02114365614322654,163.72,38.303333333333335,11.333333333333334,0.022898264514336634,0.45732654596251415
BCO DAYCOVAL S.A - PRUDENCIAL,2017-09-01,13555141.0,1591021.0,2331875.0,0.1585,0.1295,166.12,0.5911447296000016,36.16333333333333,,12.7,0.0701250714232984,0.00536091395466671,17478037.0,0.7755528266704093,0.09102973062707213,0.1334174427025186,16.676455622114403,0,0.8296678624558941,0.02169275727175229,0.1486393802723536,16.48966244876486,0.1595,0.1263,0.02114365614322654,162.92,39.71333333333333,11.833333333333334,0.01877315372839826,0.4510620840977701
BCO DAYCOVAL S.A - PRUDENCIAL,2017-12-01,15166150.0,1367270.0,2331875.0,0.1503,0.1289,167.13,1.144261174399985,33.526666666666664,,12.1,0.0595882155953274,0.006191582892995299,18865295.0,0.8039179880304018,0.0724754105355893,0.12360660143400885,16.752834548682085,0,0.8383036927064388,0.022792330344393603,0.13890397694916756,16.55740267340834,0.1589,0.1283,0.007212215014456883,162.73,40.38,12.0,0.0178213802425782,0.4335045631009939
BCO DAYCOVAL S.A - PRUDENCIAL,2018-03-01,15039735.0,1421841.0,2082355.0,0.1607,0.1321,167.98,0.7014778351999817,33.15,,12.733333333333334,0.0650402436289512,0.005533604266747687,18543931.0,0.8110327308702777,0.07667419599436602,0.11229307313535625,16.735653123674677,0,0.8237548880833788,0.035434106679589364,0.14081100523703186,16.497778159322554,0.1712999999999999,0.1289,0.006436332153705201,164.34,41.17333333333333,13.3,0.018150538575053405,0.4279603677803133
BCO DAYCOVAL S.A - PRUDENCIAL,2018-06-01,15644662.0,1441386.0,2082355.0,0.1574,0.1265,167.89,1.8887030879999989,30.82333333333333,,12.8,0.0611171889036552,0.0055744548147307746,19168403.0,0.8161692969414301,0.07519593572818768,0.10863476733038219,16.76877380430067,0,0.785480037704776,0.08457812289706611,0.12994183939815784,16.578109801084604,0.1636,0.1257,0.005872497511064859,165.65,36.63666666666666,13.4,0.016333689212348443,0.41370518674852164
BCO DAYCOVAL S.A - PRUDENCIAL,2018-09-01,17381536.0,1655973.0,2009298.0,0.1496,0.1226999999999999,169.35,0.7208535743999933,28.546666666666667,,12.2,0.0487510642573099,0.008122202706316245,21046807.0,0.8258514462550067,0.07868048583331429,0.09546806791167896,16.862259420126303,0,0.7755528266704093,0.09102973062707213,0.1334174427025186,16.676455622114403,0.1585,0.1295,0.00536091395466671,166.12,36.16333333333333,12.7,0.01727755882997616,0.41713738056655136
BCO DAYCOVAL S.A - PRUDENCIAL,2018-12-01,18725498.0,1564403.0,2009298.0,0.1406,0.1166,169.09,0.3894135824999978,28.71666666666667,,11.733333333333334,0.0491258863812718,0.009546720397493085,22299199.0,0.8397385933010418,0.07015512081846527,0.09010628588049284,16.92006131650272,0,0.8039179880304018,0.0724754105355893,0.12360660143400885,16.752834548682085,0.1503,0.1289,0.006191582892995299,167.13,33.526666666666664,12.1,0.015932890924843738,0.410764288971994
BCO DAYCOVAL S.A - PRUDENCIAL,2019-03-01,18658557.0,1441202.0,1160268.0,0.1535,0.1201,169.51,1.507011320000018,30.386666666666667,,12.5,0.0479963771210937,0.009769172543650275,21260027.0,0.8776356210648274,0.06778928361662005,0.054575095318552515,16.872339200867863,0,0.8110327308702777,0.07667419599436602,0.11229307313535625,16.735653123674677,0.1607,0.1321,0.005533604266747687,167.98,33.15,12.733333333333334,0.014833914961180559,0.40199290310222785
BCO DAYCOVAL S.A - PRUDENCIAL,2019-06-01,19686520.0,1547081.0,1160268.0,0.1534,0.1164,170.58,0.710811074100004,30.69666666666667,,12.366666666666667,0.0500728680246234,0.008597946895871686,22393869.0,0.87910311523212,0.06908502501287295,0.05181185975500705,16.92429777400398,0,0.8161692969414301,0.07519593572818768,0.10863476733038219,16.76877380430067,0.1574,0.1265,0.0055744548147307746,167.89,30.82333333333333,12.8,0.013742298067293346,0.39451695232764267
BCO DAYCOVAL S.A - PRUDENCIAL,2019-09-01,21542850.0,910068.0,1570878.0,0.1514,0.1211,170.5,0.2600889164000142,30.59,,11.9,0.0386502973634714,0.008661646464364611,24023796.0,0.8967296425594024,0.03788194005643405,0.06538841738416361,16.994555397100758,0,0.8258514462550067,0.07868048583331429,0.09546806791167896,16.862259420126303,0.1496,0.1226999999999999,0.008122202706316245,169.35,28.546666666666667,12.2,0.011713931932762999,0.3900692321575896
BCO DAYCOVAL S.A - PRUDENCIAL,2019-12-01,24620899.0,385655.0,1570878.0,0.1354,0.1603,171.91,1.767530865000011,29.096666666666664,,11.366666666666667,0.0330928549010928,0.010461351242392954,26577432.0,0.9263836701755083,0.014510619385650202,0.0591057104388415,17.095572992586455,0,0.8397385933010418,0.07015512081846527,0.09010628588049284,16.92006131650272,0.1406,0.1166,0.009546720397493085,169.09,28.71666666666667,11.733333333333334,0.010506392933665464,0.3913601626957548
BCO DAYCOVAL S.A - PRUDENCIAL,2020-03-01,24464532.0,1906951.0,1579910.0,0.1363,0.1067,168.09,0.5308473674999981,28.24,,11.8,0.0347061538835047,0.009351005956060586,27951393.0,0.8752526931305356,0.06822382698422222,0.056523479885242214,17.14597759532167,0,0.8776356210648274,0.06778928361662005,0.054575095318552515,16.872339200867863,0.1535,0.1201,0.009769172543650275,169.51,30.386666666666667,12.5,0.006554468947758157,0.37895844588256355
BCO DAYCOVAL S.A - PRUDENCIAL,2020-06-01,24268269.0,951907.0,1579910.0,0.1508,0.1081,153.27,-0.4306129372000034,24.44333333333333,,13.133333333333333,0.0361258573975633,0.007318779069613429,26800086.0,0.9055295195694522,0.035518803932196336,0.058951676498351535,17.10391565443116,0,0.87910311523212,0.06908502501287295,0.05181185975500705,16.92429777400398,0.1534,0.1164,0.008597946895871686,170.58,30.69666666666667,12.366666666666667,0.006030900475482821,0.3777010818699328
BCO DAYCOVAL S.A - PRUDENCIAL,2020-09-01,26756873.0,693368.0,2804970.0,0.1411,0.1045,165.34,1.2447095295999857,21.71666666666667,,14.6,0.0269527005266215,0.008536813863659362,30255211.0,0.8843723813395319,0.02291730836053333,0.09271031029993478,17.225178992068116,0,0.8967296425594024,0.03788194005643405,0.06538841738416361,16.994555397100758,0.1514,0.1211,0.008661646464364611,170.5,30.59,11.9,0.007918537345222213,0.3830460366501144
BCO DAYCOVAL S.A - PRUDENCIAL,2020-12-01,29635831.0,889695.0,2804970.0,0.1311999999999999,0.0957,171.47,3.131382328999988,20.72,,14.366666666666667,0.0263552475510754,0.008697866600021276,33330496.0,0.8891506145003063,0.02669312211855473,0.084156263381139,17.321983331661343,0,0.9263836701755083,0.014510619385650202,0.0591057104388415,17.095572992586455,0.1354,0.1603,0.010461351242392954,171.91,29.096666666666664,11.366666666666667,0.009474645383346292,0.3812113035702228
BCO DAYCOVAL S.A - PRUDENCIAL,2021-03-01,29554471.0,629550.0,2802574.0,0.1369,0.1027999999999999,173.12,2.052492994999988,22.403333333333336,,14.633333333333333,0.0271390140234152,0.00793575191656875,32986595.0,0.8959539776688076,0.019085025295881554,0.08496099703531086,17.31161182478305,0,0.8752526931305356,0.06822382698422222,0.056523479885242214,17.14597759532167,0.1363,0.1067,0.009351005956060586,168.09,28.24,11.8,0.006031055303755344,0.3747539967221763
BCO DAYCOVAL S.A - PRUDENCIAL,2021-06-01,32920940.0,571925.0,2802574.0,0.1276,0.1021,172.06,1.6786286369000036,21.46333333333333,,14.566666666666668,0.0259864030742336,0.0050820084045405155,36295439.0,0.9070269132162859,0.01575748952919401,0.07721559725452005,17.407202643957866,0,0.9055295195694522,0.035518803932196336,0.058951676498351535,17.10391565443116,0.1508,0.1081,0.007318779069613429,153.27,24.44333333333333,13.133333333333333,0.006372676229471801,0.35712597332392415
BCO DAYCOVAL S.A - PRUDENCIAL,2021-09-01,35208658.0,718421.0,2434454.0,0.1286999999999999,0.1005,172.27,3.0196768831999954,21.08666666666667,,13.199999999999998,0.0271689739949043,0.004197866622723521,38361533.0,0.9178115483549628,0.018727640524689147,0.06346081112034808,17.46256577068464,0,0.8843723813395319,0.02291730836053333,0.09271031029993478,17.225178992068116,0.1411,0.1045,0.008536813863659362,165.34,21.71666666666667,14.6,0.009688227426343184,0.35139418974927156
BCO DAYCOVAL S.A - PRUDENCIAL,2021-12-01,40863566.0,971726.0,2434454.0,0.1082,0.093,174.3,2.958021687500012,22.62,,11.6,0.02436844773515,0.004319315287375326,44269746.0,0.923058514950594,0.021950114644886373,0.0549913704045196,17.6058120671721,0,0.8891506145003063,0.02669312211855473,0.084156263381139,17.321983331661343,0.1311999999999999,0.0957,0.008697866600021276,171.47,20.72,14.366666666666667,0.008053754405575002,0.3464313345722466
BCO DAYCOVAL S.A - PRUDENCIAL,2022-03-01,38080143.0,1032829.0,3581753.0,0.1157,0.0984999999999999,175.72,3.2006523548000043,24.72,,11.166666666666666,0.0281652513658922,0.0035487610098699643,42694725.0,0.8919168117372813,0.024191021256138784,0.08389216700657985,17.56958593426785,0,0.8959539776688076,0.019085025295881554,0.08496099703531086,17.31161182478305,0.1369,0.1027999999999999,0.00793575191656875,173.12,22.403333333333336,14.633333333333333,0.008733990495229948,0.3478971811738356
BCO DAYCOVAL S.A - PRUDENCIAL,2022-06-01,40900441.0,1165788.0,3581753.0,0.1123,0.0933,177.81,2.215266379399994,25.546666666666667,,9.866666666666667,0.0258308470641527,0.0011407856764231359,45647982.0,0.8959966948812764,0.025538653603570032,0.07846465151515351,17.636469958113572,0,0.9070269132162859,0.01575748952919401,0.07721559725452005,17.407202643957866,0.1276,0.1021,0.0050820084045405155,172.06,21.46333333333333,14.566666666666668,0.007883712479686496,0.3397134736195374
BCO DAYCOVAL S.A - PRUDENCIAL,2022-09-01,43538048.0,1036973.0,3340906.0,0.1113,0.0942,179.54,-1.3245430992000151,27.44,,8.9,0.0244364685028855,0.001328302310415928,47915927.0,0.908634158324851,0.021641509721809202,0.06972433195333985,17.68495851233274,0,0.9178115483549628,0.018727640524689147,0.06346081112034808,17.46256577068464,0.1286999999999999,0.1005,0.004197866622723521,172.27,21.08666666666667,13.199999999999998,0.006377811517594983,0.3419430985538246
