Instituicao,Data,RWA_Credito,RWA_Mercado,RWA_Operacional,Capital_Principal,Alavancagem,PIB,IPCA,Spread,NPL,Estresse_Alto,RWA_Credito_lag4,RWA_Mercado_lag4,RWA_Operacional_lag4,Capital_Principal_lag4,Alavancagem_lag4,PIB_lag4,IPCA_lag4,Spread_lag4,Log_Odds_Estresse,Score_Log_Odds_Robustez
CAIXA GERAL - PRUDENCIAL,2025-06-01,1030209.0,38610.0,95863.0,0.2212,0.2139,194.33,0.9327766831999762,31.666666666666668,0.0,0,808163.0,5583.0,109916.0,0.2603999999999999,0.1314,189.49,1.053515670799987,29.07333333333333,-3.572450545261467,3.572450545261467
CAIXA GERAL - PRUDENCIAL,2025-09-01,1020220.0,43847.0,149538.0,0.2137,0.1996,,0.6304326271999727,31.94666666666667,0.0,0,834094.0,18968.0,117602.0,0.2578,0.1441,190.99,0.8015076655999875,28.473333333333333,-3.5838366452311625,3.5838366452311625
CCB - PRUDENCIAL,2017-03-01,7250340.0,79680.0,741133.0,-0.0056999999999999,0.0132,164.34,0.9630321349999972,41.17333333333333,0.1438276837458642,0,7513399.0,3897.0,2367177.0,-0.0008,-0.0006,163.26,2.6208101489999747,35.07,-3.303595460893757,3.303595460893757
CCB - PRUDENCIAL,2017-06-01,6446423.0,68951.0,741133.0,-0.0004,0.012,165.65,0.2193980018000196,36.63666666666666,0.145122680270215,0,7994202.0,133104.0,717699.0,0.0692,0.0467,163.72,1.7496396530000125,38.303333333333335,-3.126580470815355,3.126580470815355
CCB - PRUDENCIAL,2017-09-01,6284289.0,57548.0,762603.0,0.0013,0.017,166.12,0.5911447296000016,36.16333333333333,0.122173385641388,0,8197500.0,208814.0,629445.0,0.0399,0.031,162.92,1.043057830399996,39.71333333333333,-3.147046816656815,3.147046816656815
CCB - PRUDENCIAL,2017-12-01,6707021.0,481098.0,762603.0,0.1538,0.0875,167.13,1.144261174399985,33.526666666666664,0.1015359265244199,0,8379589.0,93075.0,629445.0,0.0359,0.0425,162.73,0.7417894039999817,40.38,-3.0915107719645243,3.0915107719645243
CCB - PRUDENCIAL,2018-03-01,7080775.0,1486024.0,828851.0,0.1348,0.0948,167.98,0.7014778351999817,33.15,0.0940797114680191,0,7250340.0,79680.0,741133.0,-0.0056999999999999,0.0132,164.34,0.9630321349999972,41.17333333333333,-3.2323838437805628,3.2323838437805628
CCB - PRUDENCIAL,2018-06-01,8027732.0,939263.0,828851.0,0.1284,0.0871,167.89,1.8887030879999989,30.82333333333333,0.0791025405488402,0,6446423.0,68951.0,741133.0,-0.0004,0.012,165.65,0.2193980018000196,36.63666666666666,-3.266661378141559,3.266661378141559
CCB - PRUDENCIAL,2018-09-01,8282289.0,1015381.0,907158.0,0.1226,0.0846,169.35,0.7208535743999933,28.546666666666667,0.0741588818202996,0,6284289.0,57548.0,762603.0,0.0013,0.017,166.12,0.5911447296000016,36.16333333333333,-3.272947118273239,3.272947118273239
CCB - PRUDENCIAL,2018-12-01,8910701.0,1154845.0,907158.0,0.1022,0.0802,169.09,0.3894135824999978,28.71666666666667,0.0674297040346433,0,6707021.0,481098.0,762603.0,0.1538,0.0875,167.13,1.144261174399985,33.526666666666664,-3.128147748640511,3.128147748640511
CCB - PRUDENCIAL,2019-03-01,7631782.0,993233.0,1139572.0,0.1119999999999999,0.0865,169.51,1.507011320000018,30.386666666666667,0.0707550166626605,0,7080775.0,1486024.0,828851.0,0.1348,0.0948,167.98,0.7014778351999817,33.15,-3.2562247031597513,3.2562247031597513
CCB - PRUDENCIAL,2019-06-01,7907864.0,1065608.0,1139572.0,0.122,0.094,170.58,0.710811074100004,30.69666666666667,0.066529562270379,0,8027732.0,939263.0,828851.0,0.1284,0.0871,167.89,1.8887030879999989,30.82333333333333,-3.2429378595788165,3.2429378595788165
CCB - PRUDENCIAL,2019-09-01,9818335.0,312470.0,1292803.0,0.1113,0.1027,170.5,0.2600889164000142,30.59,0.0596587468498958,0,8282289.0,1015381.0,907158.0,0.1226,0.0846,169.35,0.7208535743999933,28.546666666666667,-3.2932968711954533,3.2932968711954533
CCB - PRUDENCIAL,2019-12-01,11006057.0,155745.0,1292803.0,0.0935999999999999,0.0911,171.91,1.767530865000011,29.096666666666664,0.0504741219607315,0,8910701.0,1154845.0,907158.0,0.1022,0.0802,169.09,0.3894135824999978,28.71666666666667,-3.317546674275803,3.317546674275803
CCB - PRUDENCIAL,2020-03-01,12450598.0,160113.0,1351351.0,0.0882,0.0853999999999999,168.09,0.5308473674999981,28.24,0.0441422141383592,0,7631782.0,993233.0,1139572.0,0.1119999999999999,0.0865,169.51,1.507011320000018,30.386666666666667,-3.305107730296482,3.305107730296482
CCB - PRUDENCIAL,2020-06-01,12841966.0,132604.0,1351351.0,0.0736,0.0738,153.27,-0.4306129372000034,24.44333333333333,0.0378342083823072,0,7907864.0,1065608.0,1139572.0,0.122,0.094,170.58,0.710811074100004,30.69666666666667,-3.3093397915276332,3.3093397915276332
CCB - PRUDENCIAL,2020-09-01,11724768.0,125364.0,1447455.0,0.076,0.08,165.34,1.2447095295999857,21.71666666666667,0.0481109309663302,0,9818335.0,312470.0,1292803.0,0.1113,0.1027,170.5,0.2600889164000142,30.59,-3.2022275164956855,3.2022275164956855
CCB - PRUDENCIAL,2020-12-01,10453127.0,124692.0,1447455.0,0.0877999999999999,0.0917,171.47,3.131382328999988,20.72,0.0489625639757829,0,11006057.0,155745.0,1292803.0,0.0935999999999999,0.0911,171.91,1.767530865000011,29.096666666666664,-3.300730539781351,3.300730539781351
CCB - PRUDENCIAL,2021-03-01,11105781.0,537972.0,1438738.0,0.0818,0.0914,173.12,2.052492994999988,22.403333333333336,0.0347218865808931,0,12450598.0,160113.0,1351351.0,0.0882,0.0853999999999999,168.09,0.5308473674999981,28.24,-3.1891702682682674,3.1891702682682674
CCB - PRUDENCIAL,2021-06-01,11144307.0,243849.0,1438738.0,0.0819,0.0856,172.06,1.6786286369000036,21.46333333333333,0.0298060840518721,0,12841966.0,132604.0,1351351.0,0.0736,0.0738,153.27,-0.4306129372000034,24.44333333333333,-2.759505074997784,2.759505074997784
CCB - PRUDENCIAL,2021-09-01,10366545.0,234554.0,1405146.0,0.0902,0.1272,172.27,3.0196768831999954,21.08666666666667,0.0288545204255489,0,11724768.0,125364.0,1447455.0,0.076,0.08,165.34,1.2447095295999857,21.71666666666667,-3.1456602655861263,3.1456602655861263
CCB - PRUDENCIAL,2021-12-01,10965365.0,327916.0,1405146.0,0.0863,0.1293,174.3,2.958021687500012,22.62,0.0389445849531935,0,10453127.0,124692.0,1447455.0,0.0877999999999999,0.0917,171.47,3.131382328999988,20.72,-3.32824360285054,3.32824360285054
CCB - PRUDENCIAL,2022-03-01,10502532.0,250914.0,1350537.0,0.0902999999999999,0.1236999999999999,175.72,3.2006523548000043,24.72,0.0383483163791355,0,11105781.0,537972.0,1438738.0,0.0818,0.0914,173.12,2.052492994999988,22.403333333333336,-3.4108496640792088,3.4108496640792088
CCB - PRUDENCIAL,2022-06-01,10426840.0,160440.0,1350537.0,0.0905,0.1322,177.81,2.215266379399994,25.546666666666667,0.0353151155521702,0,11144307.0,243849.0,1438738.0,0.0819,0.0856,172.06,1.6786286369000036,21.46333333333333,-3.3548885591917244,3.3548885591917244
CCB - PRUDENCIAL,2022-09-01,11268344.0,51856.0,1332733.0,0.0867,0.1215,179.54,-1.3245430992000151,27.44,0.0346992305213769,0,10366545.0,234554.0,1405146.0,0.0902,0.1272,172.27,3.0196768831999954,21.08666666666667,-3.2643347487219896,3.2643347487219896
CCB - PRUDENCIAL,2022-12-01,11020720.0,95080.0,1332733.0,0.0873,0.1227999999999999,180.33,1.6286339977999995,29.036666666666665,0.0307268744190347,0,10965365.0,327916.0,1405146.0,0.0863,0.1293,174.3,2.958021687500012,22.62,-3.331767315443702,3.331767315443702
CCB - PRUDENCIAL,2023-03-01,10984363.0,70580.0,1347580.0,0.0863,0.1159999999999999,182.74,2.094210609200031,30.19,0.0309532386659709,0,10502532.0,250914.0,1350537.0,0.0902999999999999,0.1236999999999999,175.72,3.2006523548000043,24.72,-3.3762789313789723,3.3762789313789723
CCB - PRUDENCIAL,2023-06-01,11097300.0,21840.0,1347580.0,0.0861,0.0971,184.28,0.760729877599986,32.02333333333333,0.0170547256612269,0,10426840.0,160440.0,1350537.0,0.0905,0.1322,177.81,2.215266379399994,25.546666666666667,-3.387025885584634,3.387025885584634
CCB - PRUDENCIAL,2023-09-01,11766853.0,9088.0,1310934.0,0.1238,0.1522,184.44,0.6111867176000096,31.51333333333333,0.0163661125654024,0,11268344.0,51856.0,1332733.0,0.0867,0.1215,179.54,-1.3245430992000151,27.44,-3.3945439806797566,3.3945439806797566
CCB - PRUDENCIAL,2023-12-01,10543221.0,79973.0,1310934.0,0.1321,0.1604,185.03,1.083587763199989,30.41333333333333,0.0149837250627455,0,11020720.0,95080.0,1332733.0,0.0873,0.1227999999999999,180.33,1.6286339977999995,29.036666666666665,-3.467527263082661,3.467527263082661
CIELO - PRUDENCIAL,2020-09-01,0.0,0.0,0.0,0.0,0.0,165.34,1.2447095295999857,21.71666666666667,0.5562818660610817,1,0.0,0.0,0.0,0.0,0.0,170.5,0.2600889164000142,30.59,-3.409578886629168,3.409578886629168
CIELO IP - PRUDENCIAL,2023-12-01,13344367.0,38636.0,0.0,0.0,0.0,185.03,1.083587763199989,30.41333333333333,0.0150368018079218,0,0.0,0.0,0.0,0.0,0.0,175.72,3.2006523548000043,24.72,-3.6364365104233225,3.6364365104233225
CIELO IP - PRUDENCIAL,2024-03-01,9170728.0,44431.0,0.0,0.0,0.0,186.65,1.415491577599992,29.896666666666665,0.022660650076861,0,0.0,0.0,0.0,0.0,0.0,177.81,2.215266379399994,25.546666666666667,-3.6814782057903717,3.6814782057903717
CIELO IP - PRUDENCIAL,2024-06-01,9119999.0,1029.0,0.0,0.0,0.0,189.49,1.053515670799987,29.07333333333333,0.0335565073023745,0,0.0,0.0,0.0,0.0,0.0,179.54,-1.3245430992000151,27.44,-3.667708370611892,3.667708370611892
CIELO IP - PRUDENCIAL,2024-09-01,9769650.0,968.0,0.0,0.0,0.0,190.99,0.8015076655999875,28.473333333333333,0.0252417561188505,0,12569200.0,1216.0,0.0,0.0,0.0,184.44,0.6111867176000096,31.51333333333333,-3.904330592289405,3.904330592289405
CIELO IP - PRUDENCIAL,2024-12-01,10573138.0,1025.0,0.0,0.0,0.0,191.11,1.47713535680003,27.96,0.0033867404194114,0,13344367.0,38636.0,0.0,0.0,0.0,185.03,1.083587763199989,30.41333333333333,-3.9416683096904426,3.9416683096904426
CIELO IP - PRUDENCIAL,2025-03-01,4109215.0,1495.0,0.0,0.0,0.0,193.61,2.040339737600028,29.313333333333333,0.1162484301213336,0,9170728.0,44431.0,0.0,0.0,0.0,186.65,1.415491577599992,29.896666666666665,-3.979192480710689,3.979192480710689
CIELO IP - PRUDENCIAL,2025-06-01,4168407.0,1270.0,0.0,0.0,0.0,194.33,0.9327766831999762,31.666666666666668,0.1219317938443154,0,9119999.0,1029.0,0.0,0.0,0.0,189.49,1.053515670799987,29.07333333333333,-4.056908113666737,4.056908113666737
CIELO IP - PRUDENCIAL,2025-09-01,4757905.0,1164.0,0.0,0.0,0.0,,0.6304326271999727,31.94666666666667,0.1039617639368499,0,9769650.0,968.0,0.0,0.0,0.0,190.99,0.8015076655999875,28.473333333333333,-4.103253094243181,4.103253094243181
CITIBANK - PRUDENCIAL,2017-03-01,34856175.0,246989.0,5834992.0,0.162,0.1088,164.34,0.9630321349999972,41.17333333333333,0.0702770918902564,0,40309643.0,1446680.0,6754750.0,0.1314,0.0914,163.26,2.6208101489999747,35.07,-3.4252249214399733,3.4252249214399733
CITIBANK - PRUDENCIAL,2017-06-01,34074615.0,1266230.0,5834992.0,0.1646,0.1036999999999999,165.65,0.2193980018000196,36.63666666666666,0.06915147416464,0,40035536.0,1580293.0,6754750.0,0.1353,0.0936999999999999,163.72,1.7496396530000125,38.303333333333335,-3.4232329905871657,3.4232329905871657
CITIBANK - PRUDENCIAL,2017-09-01,33072125.0,1441948.0,6054902.0,0.1687999999999999,0.1057,166.12,0.5911447296000016,36.16333333333333,0.0684493780000345,0,37912612.0,1408670.0,4661925.0,0.1565,0.0957,162.92,1.043057830399996,39.71333333333333,-3.297556384067559,3.297556384067559
CITIBANK - PRUDENCIAL,2017-12-01,30230671.0,1188413.0,6054902.0,0.1594,0.1161,167.13,1.144261174399985,33.526666666666664,0.035456489268545,0,35120398.0,482902.0,4661925.0,0.1657999999999999,0.1038,162.73,0.7417894039999817,40.38,-3.1363688950756146,3.1363688950756146
CITIBANK - PRUDENCIAL,2018-03-01,31239957.0,821553.0,4722119.0,0.1553999999999999,0.1143,167.98,0.7014778351999817,33.15,0.0150292843992395,0,34856175.0,246989.0,5834992.0,0.162,0.1088,164.34,0.9630321349999972,41.17333333333333,-3.1699614359903676,3.1699614359903676
CITIBANK - PRUDENCIAL,2018-06-01,31521855.0,1593771.0,4722119.0,0.146,0.1093,167.89,1.8887030879999989,30.82333333333333,0.0230053764431039,0,34074615.0,1266230.0,5834992.0,0.1646,0.1036999999999999,165.65,0.2193980018000196,36.63666666666666,-3.3379006940637557,3.3379006940637557
CITIBANK - PRUDENCIAL,2018-09-01,31056052.0,1023973.0,5709367.0,0.1578,0.1066,169.35,0.7208535743999933,28.546666666666667,0.0090547798882554,0,33072125.0,1441948.0,6054902.0,0.1687999999999999,0.1057,166.12,0.5911447296000016,36.16333333333333,-3.373565778654232,3.373565778654232
CITIBANK - PRUDENCIAL,2018-12-01,32343445.0,249242.0,5709367.0,0.1585,0.1046,169.09,0.3894135824999978,28.71666666666667,0.0078006316167406,0,30230671.0,1188413.0,6054902.0,0.1594,0.1161,167.13,1.144261174399985,33.526666666666664,-3.3518566864758848,3.3518566864758848
CITIBANK - PRUDENCIAL,2019-03-01,29444099.0,1627102.0,5267325.0,0.1616,0.1174,169.51,1.507011320000018,30.386666666666667,0.0059557611944086,0,31239957.0,821553.0,4722119.0,0.1553999999999999,0.1143,167.98,0.7014778351999817,33.15,-3.312162947118011,3.312162947118011
CITIBANK - PRUDENCIAL,2019-06-01,28810889.0,916257.0,5267325.0,0.1722,0.1079,170.58,0.710811074100004,30.69666666666667,0.0049639649480715,0,31521855.0,1593771.0,4722119.0,0.146,0.1093,167.89,1.8887030879999989,30.82333333333333,-3.4455801630134624,3.4455801630134624
CITIBANK - PRUDENCIAL,2019-09-01,29014930.0,908476.0,7258725.0,0.1679,0.1059,170.5,0.2600889164000142,30.59,0.0157294926696827,0,31056052.0,1023973.0,5709367.0,0.1578,0.1066,169.35,0.7208535743999933,28.546666666666667,-3.4286317654234986,3.4286317654234986
CITIBANK - PRUDENCIAL,2019-12-01,31640818.0,1787336.0,7258725.0,0.1714,0.1015,171.91,1.767530865000011,29.096666666666664,0.0171511331676049,0,32343445.0,249242.0,5709367.0,0.1585,0.1046,169.09,0.3894135824999978,28.71666666666667,-3.3340123754409126,3.3340123754409126
CITIBANK - PRUDENCIAL,2020-03-01,41838743.0,343825.0,7536476.0,0.1483,0.0896,168.09,0.5308473674999981,28.24,0.012902031423293,0,29444099.0,1627102.0,5267325.0,0.1616,0.1174,169.51,1.507011320000018,30.386666666666667,-3.467205010662054,3.467205010662054
CITIBANK - PRUDENCIAL,2020-06-01,37667016.0,1704993.0,7536476.0,0.1732,0.0957,153.27,-0.4306129372000034,24.44333333333333,0.0195286559147162,0,28810889.0,916257.0,5267325.0,0.1722,0.1079,170.58,0.710811074100004,30.69666666666667,-3.420334883784379,3.420334883784379
CITIBANK - PRUDENCIAL,2020-09-01,37603719.0,201776.0,10265756.0,0.1795,0.0969,165.34,1.2447095295999857,21.71666666666667,0.0182642848749999,0,29014930.0,908476.0,7258725.0,0.1679,0.1059,170.5,0.2600889164000142,30.59,-3.4569628265344425,3.4569628265344425
CITIBANK - PRUDENCIAL,2020-12-01,38193075.0,926330.0,10265756.0,0.1766,0.1036,171.47,3.131382328999988,20.72,0.0068479857005765,0,31640818.0,1787336.0,7258725.0,0.1714,0.1015,171.91,1.767530865000011,29.096666666666664,-3.6582360447222517,3.6582360447222517
CITIBANK - PRUDENCIAL,2021-03-01,43667582.0,341984.0,10972837.0,0.1565,0.0966,173.12,2.052492994999988,22.403333333333336,0.0062096560918537,0,41838743.0,343825.0,7536476.0,0.1483,0.0896,168.09,0.5308473674999981,28.24,-3.4448553118135976,3.4448553118135976
CITIBANK - PRUDENCIAL,2021-06-01,42531658.0,926598.0,10972837.0,0.1642,0.1003999999999999,172.06,1.6786286369000036,21.46333333333333,0.0073575149953608,0,37667016.0,1704993.0,7536476.0,0.1732,0.0957,153.27,-0.4306129372000034,24.44333333333333,-3.0958840920791686,3.0958840920791686
CITIBANK - PRUDENCIAL,2021-09-01,42805200.0,934664.0,10559936.0,0.1698,0.0853999999999999,172.27,3.0196768831999954,21.08666666666667,0.0044283473086629,0,37603719.0,201776.0,10265756.0,0.1795,0.0969,165.34,1.2447095295999857,21.71666666666667,-3.374869529544693,3.374869529544693
CITIBANK - PRUDENCIAL,2021-12-01,47934353.0,534612.0,10559936.0,0.1531,0.0832,174.3,2.958021687500012,22.62,0.0038835233373119,0,38193075.0,926330.0,10265756.0,0.1766,0.1036,171.47,3.131382328999988,20.72,-3.671019789488157,3.671019789488157
CITIBANK - PRUDENCIAL,2022-03-01,54965520.0,1259375.0,12069662.0,0.1372,0.0838,175.72,3.2006523548000043,24.72,0.002075945264096,0,43667582.0,341984.0,10972837.0,0.1565,0.0966,173.12,2.052492994999988,22.403333333333336,-3.6961738605017898,3.6961738605017898
CITIBANK - PRUDENCIAL,2022-06-01,53525243.0,1816459.0,12069662.0,0.1457,0.0846,177.81,2.215266379399994,25.546666666666667,0.0019556963253782,0,42531658.0,926598.0,10972837.0,0.1642,0.1003999999999999,172.06,1.6786286369000036,21.46333333333333,-3.7098826012659556,3.7098826012659556
CITIBANK - PRUDENCIAL,2022-09-01,54502845.0,1112504.0,12187536.0,0.1503999999999999,0.0906,179.54,-1.3245430992000151,27.44,0.0017477312262268,0,42805200.0,934664.0,10559936.0,0.1698,0.0853999999999999,172.27,3.0196768831999954,21.08666666666667,-3.773912854775463,3.773912854775463
CITIBANK - PRUDENCIAL,2022-12-01,58806338.0,549103.0,12187536.0,0.1376,0.0703,180.33,1.6286339977999995,29.036666666666665,0.001261541344713,0,47934353.0,534612.0,10559936.0,0.1531,0.0832,174.3,2.958021687500012,22.62,-3.820915166266294,3.820915166266294
CITIBANK - PRUDENCIAL,2023-03-01,56550022.0,4493312.0,12036231.0,0.1408,0.0806,182.74,2.094210609200031,30.19,0.0028730229528235,0,54965520.0,1259375.0,12069662.0,0.1372,0.0838,175.72,3.2006523548000043,24.72,-4.017900653164005,4.017900653164005
CITIBANK - PRUDENCIAL,2023-06-01,59117477.0,534049.0,12036231.0,0.1455,0.0783,184.28,0.760729877599986,32.02333333333333,0.0045113283505546,0,53525243.0,1816459.0,12069662.0,0.1457,0.0846,177.81,2.215266379399994,25.546666666666667,-4.116873327825273,4.116873327825273
CITIBANK - PRUDENCIAL,2023-09-01,53562586.0,466841.0,8662042.0,0.1629,0.0819,184.44,0.6111867176000096,31.51333333333333,0.004321490630546,0,54502845.0,1112504.0,12187536.0,0.1503999999999999,0.0906,179.54,-1.3245430992000151,27.44,-4.008856225191054,4.008856225191054
CITIBANK - PRUDENCIAL,2023-12-01,54969893.0,879740.0,8662042.0,0.1485999999999999,0.0771,185.03,1.083587763199989,30.41333333333333,0.0033418543068829,0,58806338.0,549103.0,12187536.0,0.1376,0.0703,180.33,1.6286339977999995,29.036666666666665,-4.095405853912024,4.095405853912024
CITIBANK - PRUDENCIAL,2024-03-01,48192479.0,846106.0,8354933.0,0.1668,0.0722,186.65,1.415491577599992,29.896666666666665,0.0086182898078659,0,56550022.0,4493312.0,12036231.0,0.1408,0.0806,182.74,2.094210609200031,30.19,-4.599348445633802,4.599348445633802
CITIBANK - PRUDENCIAL,2024-06-01,50916885.0,1308477.0,8354933.0,0.1586999999999999,0.0738,189.49,1.053515670799987,29.07333333333333,0.0099303031088769,0,59117477.0,534049.0,12036231.0,0.1455,0.0783,184.28,0.760729877599986,32.02333333333333,-4.166954364224793,4.166954364224793
CITIBANK - PRUDENCIAL,2024-09-01,53083787.0,825237.0,9334608.0,0.1655,0.0794,190.99,0.8015076655999875,28.473333333333333,0.0229500058797496,0,53562586.0,466841.0,8662042.0,0.1629,0.0819,184.44,0.6111867176000096,31.51333333333333,-4.052354216004714,4.052354216004714
CITIBANK - PRUDENCIAL,2024-12-01,56451858.0,873097.0,9334608.0,0.1356,0.0608999999999999,191.11,1.47713535680003,27.96,0.0215529600245039,0,54969893.0,879740.0,8662042.0,0.1485999999999999,0.0771,185.03,1.083587763199989,30.41333333333333,-4.155198534822584,4.155198534822584
CITIBANK - PRUDENCIAL,2025-03-01,51699063.0,1100333.0,9991349.0,0.1528999999999999,0.066,193.61,2.040339737600028,29.313333333333333,0.0094262140543892,0,48192479.0,846106.0,8354933.0,0.1668,0.0722,186.65,1.415491577599992,29.896666666666665,-4.1764126779620225,4.1764126779620225
CITIBANK - PRUDENCIAL,2025-06-01,52110980.0,547823.0,9991349.0,0.1574,0.0741,194.33,0.9327766831999762,31.666666666666668,0.009968256294397,0,50916885.0,1308477.0,8354933.0,0.1586999999999999,0.0738,189.49,1.053515670799987,29.07333333333333,-4.32589281519125,4.32589281519125
CITIBANK - PRUDENCIAL,2025-09-01,48537671.0,779473.0,10019999.0,0.1926,0.0784,,0.6304326271999727,31.94666666666667,0.0102193622988149,0,53083787.0,825237.0,9334608.0,0.1655,0.0794,190.99,0.8015076655999875,28.473333333333333,-4.324361932694147,4.324361932694147
COBUCCIO SCFI - PRUDENCIAL,2023-03-01,0.0,0.0,320640.0,0.2382,0.0,182.74,2.094210609200031,30.19,0.000332505638358,0,0.0,0.0,212340.0,0.2481,0.0,175.72,3.2006523548000043,24.72,-3.5556846747248967,3.5556846747248967
COBUCCIO SCFI - PRUDENCIAL,2023-06-01,0.0,0.0,320640.0,0.3829999999999999,0.0,184.28,0.760729877599986,32.02333333333333,0.0004063533660386,0,0.0,0.0,212340.0,0.3175,0.0,177.81,2.215266379399994,25.546666666666667,-3.5769499978258814,3.5769499978258814
COBUCCIO SCFI - PRUDENCIAL,2023-09-01,0.0,0.0,320640.0,0.381,0.0,184.44,0.6111867176000096,31.51333333333333,5.291094729560178e-05,0,0.0,0.0,261808.0,0.29,0.0,179.54,-1.3245430992000151,27.44,-3.5735910382441207,3.5735910382441207
COBUCCIO SCFI - PRUDENCIAL,2023-12-01,0.0,0.0,320640.0,0.3887,0.0,185.03,1.083587763199989,30.41333333333333,5.042023005351278e-05,0,0.0,0.0,261808.0,0.2713,0.0,180.33,1.6286339977999995,29.036666666666665,-3.652804090852119,3.652804090852119
COBUCCIO SCFI - PRUDENCIAL,2024-03-01,0.0,0.0,330567.0,0.3712,0.0,186.65,1.415491577599992,29.896666666666665,4.517272937893338e-05,0,0.0,0.0,320640.0,0.2382,0.0,182.74,2.094210609200031,30.19,-3.7451186200320103,3.7451186200320103
COBUCCIO SCFI - PRUDENCIAL,2024-06-01,349778.0,0.0,330567.0,0.182,0.0,189.49,1.053515670799987,29.07333333333333,6.128335548004924e-05,0,0.0,0.0,320640.0,0.3829999999999999,0.0,184.28,0.760729877599986,32.02333333333333,-3.715052117856658,3.715052117856658
COBUCCIO SCFI - PRUDENCIAL,2024-09-01,428116.0,0.0,391722.0,0.1661,0.0,190.99,0.8015076655999875,28.473333333333333,8.845474008965779e-05,0,0.0,0.0,320640.0,0.381,0.0,184.44,0.6111867176000096,31.51333333333333,-3.719233899654262,3.719233899654262
COBUCCIO SCFI - PRUDENCIAL,2024-12-01,0.0,0.0,0.0,0.0,0.0,191.11,1.47713535680003,27.96,0.0002430739506079,0,0.0,0.0,320640.0,0.3887,0.0,185.03,1.083587763199989,30.41333333333333,-3.745748987882013,3.745748987882013
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2021-09-01,14731.0,663.0,12211.0,0.9333,0.0,172.27,3.0196768831999954,21.08666666666667,0.0,0,8943.0,1153.0,13908.0,0.8349,0.0,153.27,-0.4306129372000034,24.44333333333333,-2.5951801060302424,2.5951801060302424
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2022-03-01,12260.0,1329.0,11183.0,0.8876999999999999,0.0,175.72,3.2006523548000043,24.72,0.0,0,14800.0,964.0,13122.0,0.8287,0.0,171.47,3.131382328999988,20.72,-3.230210071966344,3.230210071966344
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2023-03-01,2790.0,1762.0,9531.0,1.5886000000000002,0.0,182.74,2.094210609200031,30.19,0.0,0,9633.0,1310.0,12513.0,0.8795000000000001,0.0,173.12,2.052492994999988,22.403333333333336,-3.240601838525509,3.240601838525509
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2023-06-01,2778.0,2064.0,9531.0,1.4391,0.0,184.28,0.760729877599986,32.02333333333333,0.0,0,9596.0,773.0,12513.0,0.9185,0.0,172.06,1.6786286369000036,21.46333333333333,-3.1901139572594355,3.1901139572594355
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2023-09-01,2606.0,1957.0,9219.0,1.574,0.0,184.44,0.6111867176000096,31.51333333333333,0.0,0,14731.0,663.0,12211.0,0.9333,0.0,172.27,3.0196768831999954,21.08666666666667,-3.2161376186559165,3.2161376186559165
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2023-12-01,2700.0,1423.0,9219.0,1.4574,0.0,185.03,1.083587763199989,30.41333333333333,0.0,0,12260.0,1329.0,11183.0,0.8876999999999999,0.0,175.72,3.2006523548000043,24.72,-3.3327517987110302,3.3327517987110302
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2024-03-01,2656.0,1380.0,8680.0,1.4804,0.0,186.65,1.415491577599992,29.896666666666665,0.0,0,2790.0,1762.0,9531.0,1.5886000000000002,0.0,182.74,2.094210609200031,30.19,-3.2764726813906764,3.2764726813906764
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2024-06-01,2584.0,1464.0,8680.0,1.5187,0.0,189.49,1.053515670799987,29.07333333333333,0.0,0,2778.0,2064.0,9531.0,1.4391,0.0,184.28,0.760729877599986,32.02333333333333,-3.347268788823299,3.347268788823299
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2024-09-01,2011.0,1378.0,7792.0,2.0025,0.0,190.99,0.8015076655999875,28.473333333333333,0.0,0,2606.0,1957.0,9219.0,1.574,0.0,184.44,0.6111867176000096,31.51333333333333,-3.3045290162578302,3.3045290162578302
CODEPE CORRETORA DE VAL. S.A. - PRUDENCIAL,2024-12-01,1921.0,1446.0,7792.0,2.3314,0.0,191.11,1.47713535680003,27.96,0.0,0,2700.0,1423.0,9219.0,1.4574,0.0,185.03,1.083587763199989,30.41333333333333,-3.3735663604879176,3.3735663604879176
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2017-03-01,30796.0,0.0,19832.0,0.1887,0.0,164.34,0.9630321349999972,41.17333333333333,0.0061909714934105,0,16516.0,0.0,7604.0,0.3285,0.0,163.26,2.6208101489999747,35.07,-3.1052036538595376,3.1052036538595376
COMPANHIA PROVINCIA DE CREDITO IMOBILIARIO - PRUDE,2017-06-01,31276.0,0.0,19832.0,0.1689,0.0,165.65,0.2193980018000196,36.63666666666666,0.0,0,19363.0,0.0,7604.0,0.3066,0.0,163.72,1.7496396530000125,38.303333333333335,-3.10382548904766,3.10382548904766
